,content,,,,,,,,,
123,흠..너무 기대하고 보진 마세요. 제가 공포 스릴러 호러 영화는 비급까지 찾아보는 사람인데 그냥 별다른 감흥 없네요.. 파라노말 액티비티+액소시스트 섞은 정도의 느낌의 영화.,,,,,,,,,
124,각자의 호불호가 갈릴듯. 파라노말류를 많이 본 사람들에겐 그냥 저냥일지도..이 영화를 볼 땐 이 내용들이 실화라는걸 잊지 말아야 함. 근데 감독은 인형 참 좋아하는듯.,,,,,,,,,
125,왠만하면 무서운영화보고 무섭다느낀적없는데진짜 영화관에서보다가 울뻔했다...이건진짜영화관에서봐야한다ㅋㅋㅋㅋ,,,,,,,,,
126,무서운데 재밌다..마치엄청매운데 맛있는 음식을 먹는듯한..,,,,,,,,,
127,단언컨데 여태까지 본 공포영화중 가장 무서웟다 난 공포물 즐기는 남자인데도 이건 최고임,,,,,,,,,
128,무섭기도. 무섭고쫄깃. 여주인공 엑소시즘 걸릴때 연기란 짱끕,,,,,,,,,
129,보는내내 긴장하며 봄ㅋㅋㅋㅋ공포영화 치고 잘만든거 같다 ㅋㅋ,,,,,,,,,
130,와..........,,,,,,,,,
131,혼자보면 정신나감귀저기 하나챙겨가세요,,,,,,,,,
132,공포를 느끼기엔 딱 좋은 영화,,,,,,,,,
133,흠..,,,,,,,,,
134,전작 인시디어스와 궤를 같이 하는 초현실주의 인도어 호러물. 비주얼은 전작에 비해 다소 투박해진 감이 있으나,,,,,,,,,
135,"거짓말 안보태고 오멘의 6배 무섭습니다. 쏘우? 어린애 장난이지여 그건 애교일뿐. 이영화는 ""도대체 저어린것들을 데리고 아무리 영화래도 이런걸 만들수가 있는가 ?""싶을 정도... 2시간 동안 31도의 ...",,,,,,,,,
136,몰입도 되고 긴장감도 좋고 분위기도 좋았지만 공포감이 정말 아쉽네요. 너무 기대를 하고 봐서 그럴수도 있지만 극장에 있는 대부분의 사람들이 비명소리도 없이 아주 평온하게 잘 관람을 하더군요. 그냥 공포영화에요. 정~...,,,,,,,,,
137,가장 무서웟던 부분은... 예고편이었다.,,,,,,,,,
138,왜 진실되게 말하는 사람이 없지..단언컨대 이 영화는 미국식 삼류 공포 영화입니다.무서울 수 도 있습니다. 근데 제가 느낀 가장 큰 공포는 이 영화를 보기 위해 약 2시간,,,,,,,,,
139,파라노말액티비티보다 무섭지않았다 기대가 엄청높아서 정말 무서울줄알았지만 그 기대에는 미치지는 않았다...... 기대감이 너무큰거 같다....,,,,,,,,,
140,솔직히 좀지루합니다결말도 좀허무하고.....,,,,,,,,,
141,무서운장면이 없는 공포영화라기에 솔깃해서 봤는데 완벽한 낚시. 여느 공포영화와 다를 바 없는 구성과 전개. 반전따윈 없는 식상한 스토리는 보는 내내 하품만 나오게 했다. 뭐 깜짝 놀라게하는 걸 공포라 생각한 모양인데...,,,,,,,,,
142,무서운장면 없이 무모하게도전하다가 한개도 안무서운영화 게다가 식상함까지,,,,,,,,,
143,처음부터 끝까지!!!!..!!!오랜만에 공 포 영 화 답다는 !!!!내리기 전에 다들 보라구요!!!!ㅠ_ㅠ최고...,,,,,,,,,
144,엑소시즘을 행하는 장면에서 전체적인 러닝타임에 비해 악령과의 심리전이 상대적으로 적었던건 개인적으로 불만이였지만 영화의 완성도 와 보고난후의 후유증 그리고 검색을 지속적으로 유발하는 흥미성은 공포물 역사에서 지울수 ...,,,,,,,,,
145,공포영화 매니아로써 지금까지 봐온 수백편의 공포영화중 top3안에 든다고 생각합니다. 분위기 조성이 일품인 영화였습니다. 처음부터 끝가지 너무 재밌게 봤습니다.,,,,,,,,,
146,견디기 힘들 정도의 압박감..이영화의 장점이자 단점.,,,,,,,,,
147,이 영화를 보구 아무도 안다니는  시골길을  운전하고  가는데  졸라  무서웠다 ㅜㅜ,,,,,,,,,
148,하.. 방금 영화관에서 보고나옴이거 예고 없이 영화관가서 있는 그 종이내용만 보고 들어갔음진심 2번정도는 밖으로 나가고싶었음 무서워서...사람의 심장을 계속 조이는 공포감..공포영화 좋아하는편인대도 눈을 3번정도는 ...,,,,,,,,,
149,다신 이런공포영화 보기 힘들것같다.....정말 온몸에 소름이끼침,,,,,,,,,
150,무서운장면이 없다고 한새끼 누구냐?,,,,,,,,,
151,한국 공포영화랑 엄청 비교된다.와 이불로 얼굴 가리고 봤다.한시간 보다가 3시간 쉬다가 봤다.아오씨 무서워ㅠㅠ,,,,,,,,,
152,최고최고최고 저는별로 안놀라는 성격인데도 엄청깜짝깜짝놀랐어요!!,,,,,,,,,
153,악플단애들 이해를 못하겠네.. 후반부 조금 유치하긴 했지만.. 개인적으로 짧게 말해서 역대 최고의 공포영화였다. 죽는줄알았다 무서워서... 아 ..,,,,,,,,,
154,길이길이 남을 호러명작이 만들어 졌다.추천합니다.보통 공포물은 6점대에서 7점대이면 준수하다고생각하지만 8점대 이상은 명작입니다.,,,,,,,,,
155,"제가 10점 주면 믿으셔도 됩니다. 공포의 전설급 영화 ""엑소시스트""의 업그레이드 판!!!!!!",,,,,,,,,
156,진짜무서울듯,,,,,,,,,
157,베라 파미가 나이가 있어도 매력적이내요. 중간중간에 깜짝깜짝 놀라게 하는 요소들과 간접적인 악령의 존재감으로 인한 긴장감. 하지만 파라노말과 엑소시스트가 생각나 새로운 공포물을 원했던 분들은 식상할 수 있을듯  더웹...,,,,,,,,,
158,영화관에서 진짜 재미있게 봤습니다!!,,,,,,,,,
159,극장안에 사람들 꽉꽉 찬거 보고 오랜만에 공포영화가 대박나는 구나.. 했네요. 게다가 추석에... 근데 기대를 져버리지 않는 진짜 잘 만든 공포영화였다능...,,,,,,,,,
160,파라노말 액티비티 + 엑소시즘을 잘 섞어 놓은듯한 영화~ 스릴러 광인데 간만에 제대로된 공포를 본것 같네요ㅎㅎ일단 답답하고 질질끄는 공포가 없이 시원시원 해요ㅎㅎ,,,,,,,,,
161,기대이하ㅠ 언제 무섭지? 하다가 끝남1점짜린 아니지만 평점 밸런스를 위해...,,,,,,,,,
162,귀신공포영화 안좋아해서 점수는 안주겠지만 해피엔딩이라 그나마 좀 나은편. 제일 인상적인 캐릭터는 경찰. 영화속 빙의된 사람도 다 나았는데 혼자만 물어뜯긴 자국이... 제일 불쌍하다,,,,,,,,,
163,알바들만 넘쳐나는 영화  파라노멀 아류작,,,,,,,,,
164,그냥 엑소시스트 아류작이네. 음향효과랑 가짜 진짜 귀신 나오는 타이밍만 적절히 믹스한거네? 그리고 왜 해피엔딩이냐? 사람 몇 명 OOO 미스테리로 가던가? 악령퇴치 해피엔딩 오그라든다. 이게 왜 그렇게 호평받는 지 ...,,,,,,,,,
165,무서운 장면 투성이고만 누가 없데?? 이건 알바를 제대로 풀었네~!!,,,,,,,,,
166,그냥 쓰레기 영화...다 알바냐....이런 쓰레기에...,,,,,,,,,
167,참.. 기대하고봤는데 리얼 식상함.. 파라노말1정도 기대하고갔다가 영화중간에하품나오고 자고싶었지만 돈아까워서 봤다 소리로놀랜값 5점은주고싶지만 평점이 너무높아서 1점,,,,,,,,,
168,공포영화보다가 자기는 또 처음...,,,,,,,,,
169,이런 카톨릭 홍보용 조작영화에 평점을 높게주는 평론가들 보니 수준 알만하다 약간의 실화라는 주장이 앞부분에 조금 들어갔지만 본 줄거리는 영화엑소시스트 흉내낸 영화입니다 아니 카톨릭 엑소시스트 홍보용 영화입니다 내가보...,,,,,,,,,
170,귀신안나온대매  나왔쟈나;;,,,,,,,,,
171,댓글에 낚였다.. 사다코가  훨씬 무섭다 ㅡ.ㅡ;;; 이거  좀  공포스러울라하면  평범한 장면 나와서  사그라들고... 악령퇴치할때는 영웅물임  0점을 못줘서 1점줌,,,,,,,,,
172,내용은 그냥 뻔하고 무섭다는건 고작 깜짝놀래키는게 전부인 b급 졸작,,,,,,,,,
173,공포영화 좋아해서 무섭다길래 봤는데 난 왜 무섭기는 커녕 지겨웠지?,,,,,,,,,
174,베스트 평점에 귀신과 괴물이 나와야 공포영화냐며 무형적 공포심을 강조했는데 공포영화 30년차로써 모든 공포영화를 섭렵했지만  이영화 저영화 다 봐도 결국 최후는 귀신의 갑툭튀가 가장 다이네믹하고 흥미로운 공포영화의 ...,,,,,,,,,
175,이거 무섭다는 네이버놈들에게 배신감과 분노밖에 안든다,,,,,,,,,
176,백타 알바 푼듯. 무섭다 하도 난리쳐서 영화관가서 봤는데 한두번 좀 놀래는거 말고는 정말 하나도 안무서움 진짜 알바랑 무섭다무섭다 선동된 사람들이 평점 높게 만든듯. 태국영화 셔터 같은게 진짜 무서운거지,,,,,,,,,
177,대표 알바 거품영화. 이게 무섭단건 정말 무서운걸 못본다는거.,,,,,,,,,
178,뻔한전개의 지루함보다 더 무서운건 이따위 쓰레기중의 쓰레기 영화가 평점8점이나 된다는게 가장 큰 공포,,,,,,,,,
179,sns입소문영화 ..정말로 기대이하....,,,,,,,,,
180,최악 알바낚임 보지말것,,,,,,,,,
181,난 안 무서운데 왜 평점엔 다들 무섭다고 하는건지..나도 무서운 거 잘 못보는데 진심 별로 안 무서움,,,,,,,,,
182,사실 1점까진 아니었지만 너무 과한 평에 반대하는 의미로...,,,,,,,,,
183,이게 무섭다고?  열자 이상적으라는데 할말이 없다. 다시 한 번 이게 무섭다고?,,,,,,,,,
184,파라노말엑티비티+엑소시스트 짜집기한 표절영화,,,,,,,,,
185,개낚시입니다. 하나도 안무섭고 지루합니다. 진짜 안보는걸 추천합니다.,,,,,,,,,
186,실망이 큰 영화... 영화를 안본건지 귀가 먹엇던건지 몰입이 하나도 안됫다. 안 무서웟던건 당연하고 어디에서 무서워해야하는지 모르겟다,,,,,,,,,
187,그냥 교회찬양 영화.  이 영화가 말해주는건 교회에가서 세례를 꼭 받아야한다. 십자가를 몸에 지녀라.  귀신은 마음만먹으면 지구도 반대로 우전시킬 수 있는 물리적힘도 쓸 수 있다. 등등 실화라고 적어놨는데 완전 사기...,,,,,,,,,
188,사람들의 호평만 믿고 절대 기대하고 보지 않길 바란다. 거의 다 끝날때쯤 되서야 이 영화가 진짜 무서운게 뭔지 알게된다..당신의 인생에서 2시간은..이미 삭제되었다..,,,,,,,,,
189,그르케 무섭대서 기대하고봤더니 무서운장면 언제나오지? 이건아니겠지..언제나오지?? 하다가 영화끝남,,,,,,,,,
190,이런영화빨지마세요... 진자 노잼임 알바아닙니다,,,,,,,,,
191,딱 70년대 엑소시스트 수준 무섭기는 커녕 존11나유치했다. 소리만 오라지게 커서 좀 놀라는수준,,,,,,,,,
192,떡밥 밑밥은 밑도끝도 없이 던져놓고 결국에 회수하는건 달랑 하나요,,,,,,,,,
193,귀신도 나오고 하나도 안무섭고,,,,,,,,,
194,서양 귀신들은 다들 고혈압 걸려 죽나봐요. 얼굴에 핏줄 터지겠네ㅡㅡ 차라리 친구한테 뒤에서 놀래켜주라고 하세요. 이거 분류 코미디로 들어가야 할듯.,,,,,,,,,
195,네이버 평점에 낚인게 이런거구나ㅠㅠ,,,,,,,,,
196,정말 충격과 공포의 영화다. 나의 9000원과 2시간이 공중분해되었다고 생각하면 오금이 다 떨린다. 최저임금을 준다고 해도 볼까말까 고민할정도. 이 영화감독은 돈을 버는 방법을 아는듯 하다. 영화의 제작비용 90%정...,,,,,,,,,
197,이거 진짜 무서운 영화네요... 내용 말고 평점이 개무섭네요.  다 알바 빙의됐나봐. 걍 엑소시스트 베낀 놀래키기 영화. 객관적인 평점이라면 5점을 주고 싶지만 평점 내려야돼서 1점줌.,,,,,,,,,
198,정말 하나도 무섭지 않은데 왜 무섭다는 줄 모르겠다.,,,,,,,,,
199,알바들은 이딴 식으로 광고하지 마라. 기대반에 못 미친다.,,,,,,,,,
200,님들 ! 기독교 믿으시면 다 해결됩니다 !,,,,,,,,,
201,귀신 안나온다더니 악귀들 출연하시고... 넘 뻔한 스토리...재미도 없고 무섭지도 않고...주변 관객들도 놀라는 사람도 머 없던...그냥 갑작스런 꿍소리에 놀라는 정도...알바 넘 풀으신듯...,,,,,,,,,
