,content,,,,,,,,,,,,,,,
397,이거 요즘 어디서봄?ㅜㅜ 불법다운로드 말구요..,,,,,,,,,,,,,,,
398,와우...잔인하기도하고..꿈에 나올것 같은데..ㅠ이 영화보다가 갑자기 몸이 떨려서ㅜㅜ정말 최고에 영화!! 추천해야지!!~^_^,,,,,,,,,,,,,,,
399,단지 뻔한 공포영화려니하고 봤는데 기대이상으로 재밌었습니다. 2005년 개봉작 치고는 작품 자체도 촌스럽지 않았고요. 사고로 죽은 귀신이 가해자들을 괴롭히는 진부한 다른 공포영화들과는 다른 색다른 전개가 좋았고,,,,,,,,,,,,,,,
400,엑소시스트 다음으로 무서운 영화 추천이라면 이영화임 개 무서움요 연기자들이 연기 잘함요,,,,,,,,,,,,,,,
401,너무 무서워서 속이 다 시원하네,,,,,,,,,,,,,,,
402,뮤사워...역시 태국공포,,,,,,,,,,,,,,,
403,인생 공포영화 셔터,,,,,,,,,,,,,,,
404,어릴때보고 지렸는데 지금봐도 지림귀신도 개무서운데   사람이 더 무서워서 놀라는 영화,,,,,,,,,,,,,,,
405,왠만한 공포영화는 무섭지도 않은데 이건 진짜스토리  공포 다 잘살림강추더이상 말이 필요없음 아직 안봤으면 꼭 보세요,,,,,,,,,,,,,,,
406,중간 중간 섬뜩한 장면들이 오싹하고 인상적임. 감각적이고 자극적인 촬영과 편집기술이 눈에 띄임.,,,,,,,,,,,,,,,
407,전체상영작중 공포영화 비율이 높다는 태국. 그래서인지 이런 가작이 나온다능.,,,,,,,,,,,,,,,
408,분명히 요즘 영화들에 비교하여 세련되고 정리가 잘되어있는 영화는 아니지만 이 영화가 동남아산 2005년작임을 고려하면 정말 상당한 수작이 아닐 수 없다고 생각합니다. 공포 영화를 좋아하여 여러 작품을 본 사람들은 느...,,,,,,,,,,,,,,,
409,공포영화를 볼때는 사람들과 함께보는 영화관보다는 반드시 집에서 혼자 밤11시이후~새벽에 불 다 꺼놓고 스피커볼륨도 적당히 높혀주고 그러고 보는것이 제맛이지...공포가 극에 달함...영화를 보고난 직후 우리집 주방까지...,,,,,,,,,,,,,,,
410,마지막에 현재 여자친구가 전 여자친구의 친구라서 복수를 계획했던 것으로 이야기가 이어질 줄 알았는데 너무 앞서갔네.,,,,,,,,,,,,,,,
411,옛날 홍콩 공포영화 느낌도 살짝 나는거 같아 좋았다,,,,,,,,,,,,,,,
412,폭풍처럼 휘몰아치는 공포씬 갑툭튀가없어 딱 내 수준에 무섭게 즐길수있는 공포영화,,,,,,,,,,,,,,,
413,10점 만점까지는 아니고 그래도 갑툭튀물 중에서는 인정,,,,,,,,,,,,,,,
414,..,,,,,,,,,,,,,,,
415,화장실 아줌마가 그나마 무서웠다.,,,,,,,,,,,,,,,
416,상당히 무섭게 봤던 기억이..,,,,,,,,,,,,,,,
417,무섭다기보단   내용이좋네요  마지막 소오름 ~~,,,,,,,,,,,,,,,
418,웰메이드 호러영화. 다만 별로 무섭지는..,,,,,,,,,,,,,,,
419,"ㅋㅋㅋ고등학생때 핸드폰에 셔터 다운받아놓고 볼륨최대로해서 귀신나오는장면을 친구에게 ""재밌는거보여줌~""라고해서 보여줬다가 친구발작일으키면서 의자뒤로 자빠졌음 ㄷㄷ",,,,,,,,,,,,,,,
420,여귀신하고,,,,,,,,,,,,,,,
421,충분히 예상할만한 놀람이지만,,,,,,,,,,,,,,,
422,보다가 깜놀 움찔 많이함. 맨앞자리에서 봤는데 매우 무서움.,,,,,,,,,,,,,,,
423,종니소름끼침  아열자.,,,,,,,,,,,,,,,
424,원한이 무서운 거구나.... 온몸이 오싹함..,,,,,,,,,,,,,,,
425,이거 본지 벌써 몇년된거같은데.. 진짜 무서움 분위기랑 심리적으로도.. 진짜 보다가 지릴뻔했던 영화,,,,,,,,,,,,,,,
426,20살때 친구랑 영화관에서 같이보다가 둘이서 쪽팔려 죽는줄 알았다.. 남자 망신 ㅋㅋㅋ,,,,,,,,,,,,,,,
427,중간엔 그냥 그러려니,,,,,,,,,,,,,,,
428,새벽4시부터 혼자봤음,,,,,,,,,,,,,,,
429,정말 잘만든 공포영화^^,,,,,,,,,,,,,,,
430,학교에서 견학간곳 강당에서 애들이 집중안하고 떠드는와중에도 무서운영화 진짜 역대급으로 무서워...,,,,,,,,,,,,,,,
431,참 충격적으로  본영화에요 정말  잘만들었어요 아직도 어깨가 무겁고하면  이영화  장면이 떠올라요,,,,,,,,,,,,,,,
432,공포영화치고 스토리도있고 무섭기까지함공포영화중 잘만든영화중하나임.,,,,,,,,,,,,,,,
433,별생각없이 보다가 깜놀했네여 ㄷㄷㄷ,,,,,,,,,,,,,,,
434,깜짝 놀라는게 무서운건지 무서워서 깜짝놀라는지 모르겠는 영화긴 하지만 아무튼 결말은 개인적으로 마음에 든다,,,,,,,,,,,,,,,
435,보기전에 먼저 평점남깁니다ㅋㅋ;;평점들이 장난아니네요..ㅋㅋ얼마나무섭길래그러는거죠...? 아 기대댄다..빨리보고!!다시평점남기꼐요!!,,,,,,,,,,,,,,,
436,밤에 보다가 낮에 보고 말았다,,,,,,,,,,,,,,,
437,볼만하다,,,,,,,,,,,,,,,
438,깜짝 놀라는 부분이 많았다,,,,,,,,,,,,,,,
439,칭구들이랑 소리지르면서 봤더니 재밌네여 공포영화 잘 못보는데 재밌게잘봄ㅋㅋㅋ,,,,,,,,,,,,,,,
440,공포영화좋아하는데귀신영화중에는추천하고싶은작품,,,,,,,,,,,,,,,
441,고1때 친구집에서 다같이 모여서 덜덜덜 떨면서 본 기억이있다. 당시에는 정말 무서웠는데..,,,,,,,,,,,,,,,
442,나름대로 볼만했어요 역시 공포영화는 다같이 소리지르면서 봐야 제맛,,,,,,,,,,,,,,,
443,최고 ...,,,,,,,,,,,,,,,
444,OO재밋음 다들보세여   진짜 후회들안하십니다.,,,,,,,,,,,,,,,
445,태국도 공포영화를 잘 만듬.,,,,,,,,,,,,,,,
446,재밋어요이거 진짜 개 무섭ㅋㅋ,,,,,,,,,,,,,,,
447,나름 볼만함,,,,,,,,,,,,,,,
448,내가 제일 무섭게 본 영화 ㅎㅎㅎ,,,,,,,,,,,,,,,
449,뻔한내용인줄알았는데 끝에반전이...주인공남자정말OOO이었음 -_-,,,,,,,,,,,,,,,
450,ㅋㅋㅋ 볼만했음,,,,,,,,,,,,,,,
451,이거 안 무섭다고??? 엄마야 난 죽는줄 알앗슴,,,,,,,,,,,,,,,
452,효과음 귀신 갑툭튀 진짜 지림,,,,,,,,,,,,,,,
453,공포영화치고이렇게구성좋고스토리좋은영화없었다 후하게주고싶다,,,,,,,,,,,,,,,
454,오오,,,,,,,,,,,,,,,
455,이정도면 공포영화로 괜찮지않나싶다.,,,,,,,,,,,,,,,
456,동양 공포이야기 종합선물세트랄까 .. 넘 무서워... 그 화장실 게이만 빼고 ㅋ,,,,,,,,,,,,,,,
457,전형적인 동양의 공포영화. 요즘은 이렇게,,,,,,,,,,,,,,,
458,나쁘지않다.,,,,,,,,,,,,,,,
459,쩐다진짜 보는내내긴장감이 역시한국영화는 발전없는 쓰레기임,,,,,,,,,,,,,,,
460,저 진짜 이거 보고 죽는줄 알았뜸.... 친구들이랑 친구집에서 봤는데 진짜장난아님,,,,,,,,,,,,,,,
461,태국공포영화 완전 개 쩜 말이 필요없음.,,,,,,,,,,,,,,,
462,마지막이쩌러,,,,,,,,,,,,,,,
463,이거보고 죽는줄알았다;;;;,,,,,,,,,,,,,,,
464,끝부분에 너무 다 보여줘서 좀 시시했지만 그래도 비쥬얼은 인정. 못생겨서 더 무섭다,,,,,,,,,,,,,,,
465,괜찮은 영화긴 했지만 귀신 나오는 장면 알아차리기 쉽고 깜놀만 좀 한듯,,,,,,,,,,,,,,,
466,적절...,,,,,,,,,,,,,,,
467,와 무섭네 ㅋㅋㅋ; 긴장감도있고 .. ㅠㅠ,,,,,,,,,,,,,,,
468,이거 보고 잔 사람은 처음 본다. 후회하지 않을 공포영화,,,,,,,,,,,,,,,
469,실습때문에 어두운 고시원에서 혼자 봤는데 오줌 지릴뻔했다..,,,,,,,,,,,,,,,
470,다시봐도무서움..,,,,,,,,,,,,,,,
471,무섭긴무섭네....,,,,,,,,,,,,,,,
472,와 ㅋㅋ 진짜 무섭게 봤음,,,,,,,,,,,,,,,
473,예상 가능한 공포,,,,,,,,,,,,,,,
474,태국영화도 재미있구나 하는 것을 느꼈음.,,,,,,,,,,,,,,,
475,내는 무서웟는디,,,,,,,,,,,,,,,
476,화장실에서 휴지줄떄 피식했다가 차위에 쭈그리고 앉앗을떄 제일식겁.나름괜찮은듯,,,,,,,,,,,,,,,
477,스토리가 단순해서 지루한면도 있고 그렇게 무섭지도않음,,,,,,,,,,,,,,,
478,그냥 무난한 공포영화로 가다가 어깨 매달려있을때 무서워뜸 ㄷㄷ,,,,,,,,,,,,,,,
479,많이 무섭진 않더라도 2점은 좀 아니라고 보는데요? 허세 좀 적당히 부리세요.,,,,,,,,,,,,,,,
480,무섭다고해서 기대했는데 많이 지루하고 남자가 차안에서 뒷목잡을 때 부터 귀신붙었다고 예상함,,,,,,,,,,,,,,,
481,안무섭다는 사람들 제발 싸대지좀마라ㅋㅋㅋ괜히 존심상해서 안무섭데ㅋㅋㅋ,,,,,,,,,,,,,,,
482,불다꺼놓고 봤는데 그리 무섭진않았다...그저그랬음...,,,,,,,,,,,,,,,
483,2004년도 작품,,,,,,,,,,,,,,,
484,좀 지루한면이 있었으나 마지막 장면이 충격적이고 소름돋았다 ㄷㄷ,,,,,,,,,,,,,,,
485,공포영화로 아주 훌륭. 감독과 배우,,,,,,,,,,,,,,,
486,무섭지도 않고 재밌지도 않지만 공포영화에 제일 충실한 작품,,,,,,,,,,,,,,,
487,섬뜩하고 놀랍다 그러나 아쉬움이 남는건 어쩔수 없나보다...,,,,,,,,,,,,,,,
488,공포영화의 전형적인 스토리를 보였지만 공포감주기는 충분했다.,,,,,,,,,,,,,,,
489,스토리는 단순하였지만 공포감 하나는 최고로잘만들었다.,,,,,,,,,,,,,,,
490,진심 이거 안무섭다고 하는 사람은 집중제대로안하고본사람.,,,,,,,,,,,,,,,
491,재밌게봤던영화 마지막결론땜에존나무섭카메라찍는데휴유증존나있음,,,,,,,,,,,,,,,
492,진짜 무섭기는 하다 ㅋㅋ 근데 그걸로 끝이야ㅋㅋ,,,,,,,,,,,,,,,
493,심령사진 나올때 귀신보다 사람얼굴이 더 무서움ㅋㅋㅋㅋ,,,,,,,,,,,,,,,
494,불다꺼놓고 혼자보면...진짜..무서움..,,,,,,,,,,,,,,,
495,7점이면 적절한거 같애요...놀래키는 장면 몇개 있지만 크게 신선하진 않았던 영화,,,,,,,,,,,,,,,
496,그냥 그런 공포영화.. 나쁜놈들이 죄의 대가를 치뤄서 안 무서웠음,,,,,,,,,,,,,,,
497,무서워ㅠㅠ,,,,,,,,,,,,,,,
498,마지막 장면은 정말 감독의 아이디어가 돋보인다,,,,,,,,,,,,,,,
499,굿,,,,,,,,,,,,,,,
500,수많은 공포 영화를 봤지만 장르에 가장 충실한 작품이다. 보면서 얼마나 무서웠는지,,,,,,,,,,,,,,,
501,깜짝놀라긴했는데 그닥 재미는 ..... ㅜㅜ,,,,,,,,,,,,,,,
502,정말 괜찮은 공포영화 한편,,,,,,,,,,,,,,,
503,난존니무섭게봤ㅇ음 ㄷㄷㄷㄷㄷㄷㄷㄷ무셔,,,,,,,,,,,,,,,
504,와 우,,,,,,,,,,,,,,,
505,나를 소름돋게 한 기특한 녀석...,,,,,,,,,,,,,,,
506,가끔씩 깜놀하게함. ㅋㅋㅋ,,,,,,,,,,,,,,,
507,줄거리/무 내용/무 그러나 졸라리 무서움 ㅠㅠ 그저 무서움ㅜ 귀신나올때마다ㅠ,,,,,,,,,,,,,,,
508,나름재밋게봣음,,,,,,,,,,,,,,,
509,이거 졸래무서움 공포영화중에 가장 무섭게봤던영화,,,,,,,ㅋ,,,,,,,,
510,진심 내용의 요지도없고 지루하고 무섭지도않은 영화..,,,,,,,,,,,,,,,
511,조금 지루한 감이 있었지만,,,,,,,,,,,,,,,
512,공포영화에 대한 이미지가 너무 많아서 좋았습니다.  재미있게 봤습니다.,,,,,,,,,,,,,,,
513,그냥 그렇게 볼만한 영화. 좀 뻔하다..,,,,,,,,,,,,,,,
514,그냥 그저그랬어요,,,,,,,,,,,,,,,
515,발연기만 아니라면 후한 점수를 받을 만한 영화,,,,,,,,,,,,,,,
516,공포영화들이 보면 유독 비난글이 많네요. 솔직하게 무서우면무섭다고 합시다 ㅋㅋ,,,,,,,,,,,,,,,
517,여태까지 본 공포영화중 가장 무서움,,,,,,,,,,,,,,,
518,몇년전에 봤지만 아직도 기억에 남는 영화.. 생각보다 볼만했음..,,,,,,,,,,,,,,,
519,태국영화중 가장 볼만함,,,,,,,,,,,,,,,
520,나트레 이쁜데...,,,,,,,,,,,,,,,
521,무섭기도한데 일단 역겹군 ㅡㅡ,,,,,,,,,,,,,,,
522,여자 귀신이 사람일때 잘보면 이준기 닮음,,,,,,,,,,,,,,,
523,이건 좀 별로.....,,,,,,,,,,,,,,,
524,인간의 심리와 공포영화에 대한 철저한 분석과 공식으로 만들어낸 공포영화의 수작.,,,,,,,,,,,,,,,
525,뭐 그냥 볼만 한 영화,,,,,,,,,,,,,,,
526,ㅅㅂ 셔터 재미없으면 셔터 2 보고 봐라 신급이다,,,,,,,,,,,,,,,
527,내 생에 최고의 무서운 영화,,,,,,,,,,,,,,,
528,ㅋㅋㅋ그렇게 많이 무서운건아니지만 꽤 봐줄만했음ㅋㅋ,,,,,,,,,,,,,,,
529,처음엔 괜찮은데 마지막이 더러워서 좋은 기억으로는 남지 못할 것 같다,,,,,,,,,,,,,,,
530,재미없다는새끼들 진짜 자기가 저래 바야 무섭다고 느끼지,,,,,,,,,,,,,,,
531,무섭다,,,,,,,,,,,,,,,
532,여자 자체가 귀신이고만.. 분장 안해도 될듯,,,,,,,,,,,,,,,
533,끝에는 조금 뻔한 스토리 전반적으로 괜찮음 혼자 밤에 불끄고 헤드셋쓰고 보세요,,,,,,,,,,,,,,,
534,어떻게이런생각을..ㅋㅋㅋ,,,,,,,,,,,,,,,
535,사랑이 싹트는 사다리타기를 보고 많이 느꼈음. 나같으면 사랑한다고해주겠다.,,,,,,,,,,,,,,,
536,여자 생긴게 무서움.귀신일떄나 사람일때나.안무섭다는분들은 자얼이 무서울것임.ㅋㅋ,,,,,,,,,,,,,,,
537,처음부터 끝까지 무서웠어요.......,,,,,,,,,,,,,,,
538,한국인이 좋아할만한 공포,,,,,,,,,,,,,,,
539,공포영화중에 마음에 드는 장면나온 몇안되는 영화..그냥지루하지않게봄,,,,,,,,,,,,,,,
540,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ.............개놀램...,,,,,,,,,,,,,,,
541,한국 정서에 가장 잘 어울리는 공포영화!,,,,,,,,,,,,,,,
542,소리로놀래켜요...다른건....좀징그럽다는거밖에업는듯...무섭긴하네요..나트레불쌍함,,,,,,,,,,,,,,,
543,불끄고 혼자 보는데 섬뜻섬뜻 정말 공포영화 매니아 분들 꼭 보세요 ㄷㄷㄷㄷ,,,,,,,,,,,,,,,
544,영화는 꽤 재밌음.근데 나트레 존~나 못생겼어--..나라도 싫겠다..,,,,,,,,,,,,,,,
545,4번을 봤는데도 질리지 않고,,,,,,,,,,,,,,,
546,한국인이 좋아할만한류의 공포,,,,,,,,,,,,,,,
547,지금까지 본 공포영화 중 최고...!! 등뒤의 섬뜩함...,,,,,,,,,,,,,,,
548,아우 여자 불쌍해 ㅜㅜ 그냥 좋아한 죄 밖에 없는데..ㅠㅠ 남자 목숨 질기다,,,,,,,,,,,,,,,
549,오늘 처음봤는데 처음에는 공포분위기에서 스토리를 아니깐 좀 않됬고 슬프네요..;;ㅠ,,,,,,,,,,,,,,,
550,밤에보다 무서워서 낮에 봤는데.. 그래도 무서워,,,,,,,,,,,,,,,
551,무서워,,,,,,,,,,,,,,,
552,정말 뻔하지만 그 뻔한 내용 을 알면서도 진짜 무서웠던;;,,,,,,,,,,,,,,,
553,내가 생각하는 가장 무서운 공포영화 극장에서 봤었는데.... 다시 한번 보려고 함.,,,,,,,,,,,,,,,
554,마지막 존나무서워 오줌싸,,,,,,,,,,,,,,,
555,재밌,,,,,,,,,,,,,,,
556,애인이 자동으로 품안으로 들어 와줄 영화,,,,,,,,,,,,,,,
557,진짜 재밌게 본영화 ㅋㅋㅋ,,,,,,,,,,,,,,,
558,공포에 충실한 영화,,,,,,,,,,,,,,,
559,그때 치고는 짱 소름끼쳤지...지금은 뽀뽀뽀 수준이지만..ㅋ마지막에 소름돋아...ㅋ,,,,,,,,,,,,,,,
560,아우 생각만해도 소름끼쳐ㅋㅋ,,,,,,,,,,,,,,,
561,망해라,,,,,,,,,,,,,,,
562,생긴자체가 귀신.....오랜만에 무서운거 봤네요.,,,,,,,,,,,,,,,
563,마지막으로 갈수록 압권인 공포!,,,,,,,,,,,,,,,
564,공포영화란..이런것..하지만스토리는 쩝,,,,,,,,,,,,,,,
565,온갖 공포영화를 짬뽕해 놓은 듯한.. 공식엔 충실하지만 재미나 신선미는없음,,,,,,,,,,,,,,,
566,놀래기는 놀랬지만 내용을 뻔했습니다 전 시간이 좀 아깝더군요,,,,,,,,,,,,,,,
567,나도 한번 사진 찍어볼까,,,,,,,,,,,,,,,
568,아... 이래서 이랬구나.......!!!!!!!!!! 오오 재밌다 +_+,,,,,,,,,,,,,,,
569,인정하는 공포영화 스토리도 그만하면 됐고 집에서 봤는데도 깜짝깜짝 놀랬어요,,,,,,,,,,,,,,,
570,오우 이어폰 꽂고 봤는데 이거 무섭네,,,,,,,,,,,,,,,
571,공포영화매니아인데 밤에 혼자보니 정말 무섭더군요 좀비,,,,,,,,,,,,,,,
572,정말 쵝오였음,,,,,,,,,,,,,,,
573,중간중간 깜짝 놀라게 하는 장면이 강하게 다가오는 영화..,,,,,,,,,,,,,,,
574,나의의지완상관없이죽을려고했던적이2번이나있다2번모두다주위에사람이있어서위기모면,,,,,,,,,,,,,,,
575,반전은예상가능!귀신은너무 이기적 하지만 너무무섭게생김,,,,,,,,,,,,,,,
576,본 공포영화중에는 참 괜찮은 편.....,,,,,,,,,,,,,,,
577,몇번 놀라는거말고는 OOO기영화 모든게예상되는결말,,,,,,,,,,,,,,,
578,어느 영화가 그러하듯 원한을 품고 복수를 하는 뻔하지만 ~놀래키는데에는 재주가있음,,,,,,,,,,,,,,,
579,영상만 있는 영화....,,,,,,,,,,,,,,,
580,집중해야 무서운 안타까운 영화;,,,,,,,,,,,,,,,
581,내가 본 공포 영화중 5위안에 든다. 정말 ㅎㄷㄷ,,,,,,,,,,,,,,,
582,나오라는 귀신은 5분도 안나오고 사랑영화냐..,,,,,,,,,,,,,,,
583,밤에 혼자보니깐 더소름이끼치군ㅋ,,,,,,,,,,,,,,,
584,학교에서 다같이 봤다가 오늘 다시봤다. 아진짜 17살 남자가 눈가리고 본 영화.,,,,,,,,,,,,,,,
585,링,,,,,,,,,,,,,,,
586,추천 무서움,,,,,,,,,,,,,,,
587,나름 무섭게 봤음 ^^,,,,,,,,,,,,,,,
588,반전치고는 약간 실망한영화,,,,,,,,,,,,,,,
589,내 목이 휘어진건 당연한데 좀 섬뜩하더라,,,,,,,,,,,,,,,
590,그럭저럭 공포감은 좋은 영화..,,,,,,,,,,,,,,,
591,태국영화중 이건 괜찮았다..,,,,,,,,,,,,,,,
592,"공포영화하면 ""셔터""",,,,,,,,,,,,,,,
593,너무 가슴아프고 무서웠던 영화..혼자는 못보겠더라..ㅠㅠ,,,,,,,,,,,,,,,
594,처음 보고 나서 잠 못잤음 ㄷㄷ,,,,,,,,,,,,,,,
595,별2개주는것도영광인줄알아이것들아,,,,,,,,,,,,,,,
596,공포영화중에 제일 무섭게 봤던 영화.. 마지막 장면 아직도 기억난다-_-,,,,,,,,,,,,,,,
597,제대로 무서운 몇 장면들,,,,,,,,,,,,,,,
598,깜짝 놀래키는게 다네... 그리고 턴목에 귀신..ㄱ- 목아프다할때부터 알겠던데..;;,,,,,,,,,,,,,,,
599,집에 혼자있었을뿐이고.. 새벽 이었을뿐이고.. 비명만 질렀을뿐이고.. ㄷㄷ,,,,,,,,,,,,,,,
600,그냥 놀래키기만 하지 이건 뭐....,,,,,,,,,,,,,,,
601,놀라는장면이 ...대단하다 .사진을 넘기는 장면.. 책장속으로 ..가는귀신...무서웠다.,,,,,,,,,,,,,,,
602,다시말하지만.. 이만한 공포영화 못봤다.. 밤에 혼자 불끄고 보라.,,,,,,,,,,,,,,,
603,절대 혼자 보지맙시다. 심장멈출수 있어요. 거의 일본 주온 수준.,,,,,,,,,,,,,,,
604,쓰레기,,,,,,,,,,,,,,,
605,스토리는 구림 사운드 최고,,,,,,,,,,,,,,,
606,결과적으로 오싹할만큼 무섭더라.익숙한 소재와 이야기로 채워졌지만 공포는 공포더라,,,,,,,,,,,,,,,
607,사색공포,,,,,,,,,,,,,,,
608,#NAME?,,,,,,,,,,,,,,,
609,뭐 아주 재미없는건아니고 그냥 익숙한스타일의 공포영화.기본은한다,,,,,,,,,,,,,,,
610,사람마다 다르지만 난 진짜 무섭게본 공포영화,,,,,,,,,,,,,,,
611,오우...재미있네 신선하다,,,,,,,,,,,,,,,
612,세번 진짜 놀랬고,,,,,,,,,,,,,,,
613,이정도면 공포영화치고..괜찮은편...,,,,,,,,,,,,,,,
614,결말이 예상 되서인지 생각보단 별루.. 예상못하면 후덜덜,,,,,,,,,,,,,,,
615,잼없슴,,,,,,,,,,,,,,,
616,재밌어요 이거 !!,,,,,,,,,,,,,,,
617,이게 차랑 달리기경주를 하며 썩소를 날리던 그 영화인가? 조낸 무서움 ㄷㄷㄷ,,,,,,,,,,,,,,,
618,난~ 이영화 dvd방에서 혼자봤을뿐이고~ 진짜 태어나서 젤 무서웠고~,,,,,,,,,,,,,,,
619,역대 공포영화중 톱10급 영화다.. 진짜 무서웠다. 소름끼쳐,,,,,,,,,,,,,,,
620,으흐흐.. 놀래는게 너무 많다 ㅜㅜ,,,,,,,,,,,,,,,
621,아~~ 최고의 공포영화... 공포영화 매니아라면 꼭봐야할...,,,,,,,,,,,,,,,
622,분장이 필요없는 무표정의 여배우..어두운 밤 운전하다가 룸미러 보는게 두려웠음,,,,,,,,,,,,,,,
623,스토리 뻔하고 음성도 맘에들지않고  별로 무섭지도않고,,,,,,,,,,,,,,,
624,그냥무섭,,,,,,,,,,,,,,,
625,아 깔끔하다!,,,,,,,,,,,,,,,
626,귀신여자 이준기인줄 알앗네 놀래라 ㅋㅋ,,,,,,,,,,,,,,,
627,↓ 정말 무섭다.. 하지만 울지는 않았다!!!!ㅋ내여친은 나보고웃느라 정신없었다..ㅋ,,,,,,,,,,,,,,,
628,조낸무섭다귀신역캐스팅이영화성공요인공포영화는이정도는되야지내남친은보다울었음,,,,,,,,,,,,,,,
629,태국 공포물 중 최고라고 생각한다. 이걸 안무섭다고 하는 사람들은 감각이 없는듯,,,,,,,,,,,,,,,
630,잼썻음,,,,,,,,,,,,,,,
631,솔직히 재밌었다 . 이거 지루하다고 하는 생키들은 뭐하는 찌질이들이냐 . 꺼져라,,,,,,,,,,,,,,,
632,아무리 머라그래도 한국사람 에겐 무서운공식을 잘 섞어넣엇어..ㅋㅋ,,,,,,,,,,,,,,,
633,시작은 별로였지만,,,,,,,,,,,,,,,
634,다른건필요없고,,,,,,,,,,,,,,,
635,맨마지막엔...  어느정도 감은 잡았지만... 귀신이 그러구 있다는게...섬특하다,,,,,,,,,,,,,,,
636,그냥그랬다...,,,,,,,,,,,,,,,
637,그리 무섭다고 하길레 해서 봤는데..그냥 슬픈 사랑이야기 같았..,,,,,,,,,,,,,,,
638,잠도안오고해서 새벽에 봤는데 지루해죽는줄알앗다,,,,,,,,,,,,,,,
639,우리나라에선절대이런영화만들지를못한다..,,,,,,,,,,,,,,,
640,권선징악??ㅋㅋ 그냥 깜짝깜짝 놀람 ㅋㅋ,,,,,,,,,,,,,,,
641,무서움....와....무서움ㅋㅋㅋㅋ,,,,,,,,,,,,,,,
642,보다가 딴짓만 하다가 맞았네요ㅠㅠ,,,,,,,,,,,,,,,
643,근데 그남자 휴지로 똥은 딱았나요?난 그게 더 궁금한데,,,,,,,,,,,,,,,
644,많이 무서운 장연이 없었어요,,,,,,,,,,,,,,,
645,은근 무섭네~,,,,,,,,,,,,,,,
646,무섭단 말에 오늘 피엠피에 넣어봤는데 진짜 실망...공포영화라고 말할수가없는영화임,,,,,,,,,,,,,,,
647,안티고어이신 분들은 아주 만족할만한 영화!(착신아리,,,,,,,,,,,,,,,
648,평점이극과극이여서낚이는셈치고봤습니다.제가확실하게판단내리겠습니다.쓰레기입니다,,,,,,,,,,,,,,,
649,순간순간긴장감과 깜짝놀람이있었다.하지만 시나리오가~~ㅎ,,,,,,,,,,,,,,,
650,흔해빠진 줄거리 그냥 놀라는정도 안무서움,,,,,,,,,,,,,,,
651,세상에서 제일무서운 공포..이거보고 울었음 ;;;,,,,,,,,,,,,,,,
652,아나 낚였어 친구 때릴뻔,,,,,,,,,,,,,,,
653,정말 최고다. 긴장감 지존임...평점이 너무 낮네...,,,,,,,,,,,,,,,
654,귀신은 무섭게 잘 나왔다...,,,,,,,,,,,,,,,
655,손과발에땀나게했던영화 ㄷㄷ,,,,,,,,,,,,,,,
656,잔상이 남는 공포영화,,,,,,,,,,,,,,,
657,비명을 지르다 목이 다쉬었다... 아쉬운건 너무 질질 끈다는 점..,,,,,,,,,,,,,,,
658,귀신 무한 퍼레이드식 일본공포 영화보단 낫다. 공포감 조성을 너무 길게했지만,,,,,,,,,,,,,,,
659,내용면에서는 부실하지만 정말 무서웠다는...불끄고 헤드셋끼고 봤는데 비명을 질렀음,,,,,,,,,,,,,,,
660,마지막까지.. 긴장감이 있었던 ㅎ,,,,,,,,,,,,,,,
661,익숙하지 않은 태국어.. 긴장감이 개쩌는 사운드.. 일본영화와는 다르다..,,,,,,,,,,,,,,,
662,집중하고 밤에 혼자보면 왜 이런 평점을 줬는지 이해가 될거에요.,,,,,,,,,,,,,,,
663,영화관가서 봣는데 거기있던 사람들이랑 다같이 웃으면서봤다 저렇게 허접한귀신처음,,,,,,,,,,,,,,,
664,볼만한거같다 ㅋㅋ결말예상은햇지만,,,,,,,,,,,,,,,
665,오싹오싹한 공포!,,,,,,,,,,,,,,,
666,한마디로 존나 무서움... -_- 마지막 장면이 압권임,,,,,,,,,,,,,,,
667,얼마나 집중을 하고 보느냐고 중요하지...  허접한 영화 아님. 긴장하고 보삼,,,,,,,,,,,,,,,
668,진짜 이거 무섭나봐...몇몇 초딩들은 무서운데 안무섭다하고...,,,,,,,,,,,,,,,
669,간만에 짜릿함....후~,,,,,,,,,,,,,,,
670,뻥안보테고..하나두 안무서웠어 이렇게 귀신나오는거 이제 식상하지않나? 내용은탄탄!,,,,,,,,,,,,,,,
671,이거 안 무섭다는 사람들이 난 왜 더 무섭지?? 완전 무섬.,,,,,,,,,,,,,,,
672,남주는 유호석 여주는 이소은 귀신은 하정우+유재석 => 진실게임출연한 트렌스젠터삘,,,,,,,,,,,,,,,
673,최고,,,,,,,,,,,,,,,
674,태국영화를 좋아하게한 계기! 공포영화가 무서우니 쵝오아닌가? ㅋ,,,,,,,,,,,,,,,
675,넘 무서워서 사운드 끄고 화면만 봤는데도 미치는줄 알았음...밤에 보는거 비추!,,,,,,,,,,,,,,,
676,15년전 전설의 고향을 보는 느낌... 역시 무섭기는 하다,,,,,,,,,,,,,,,
677,오랜만에 정말 무서운 영화였어요,,,,,,,,,,,,,,,
678,8점이 적절,,,,,,,,,,,,,,,
679,짱무서움...진짜 최고였음;;특히...car;;에서...미치는줄 알았음;,,,,,,,,,,,,,,,
680,이때까지본 공포영화중에 제일 무섭던데 난;;,,,,,,,,,,,,,,,
