,content
714,정말 어의없는 영화... 후반으로 갈수록 더욱 짜증났던 영화
715,스파이더맨을 제외하면.. 레이미가 만든 영화는 다 쓰레기라는걸 증명했다
716,요즘 공포영화에서 느끼기 힘든 지저분하면서 웃기는 이런 분위기... 주인공 캐불쌍
717,유치하지만 재미는 없었고 지루하다
718,노망난 노인네한테 잘못 걸리면 x된다는 게 교훈
719,그냥 한마디로 '유치했다.'
720,과연 그냥 공포는 아니다
721,처음부터 끝까지 다 웃겼다. 그냥 가 웃겼다. 묘지씬은 최고
722,더럽고... 유치하고... 공포는 없는 영화
723,더러운 할망구
724,혐오스우면서 웃긴 걸 기대했고 기대에 부응했다.
725,재밌네... 이 촌놈들아..
726,다른공포영화보다 훨 낫구만...암튼 많이 재미있었음...굿~~~
727,아 쓰래기같은영화. 평점낮출려고 로긴대출안해주면 지옥간다는걸 2시간에 걸쳐알려줌
728,재미있구만... 평점 낮게준 사람들 뭐야 ㅋ 2탄 도 나왔으면 좋겠당 ㅋ
729,유치한 스토리긴 하지만 재밌게 봤다. 나름 반전 기대할만한 영화 ㅋ
730,개인적으로 재미가 없어서....
731,잼나긴 하데 존나 역겹고 드럽다............
732,아 허버 무서워............
733,난재밌는데?ㅋㅋㅋ
734,재밌다
735,샘 레이미 오리지날 스타일? 이블데드가 더 낫다니 그거나 찾아봐야겠네
736,공포영화라 별 기대 안했는데 명작이었음
737,할매 때문에 몇번 간이 철렁하고 몇번 피식거리게 했던 장면들 외엔 별로.
738,물 만난 고기
739,OO한다 은행대출 안해줬다고 저 OO을 하냐 이건뭐
740,독창성이 부족하나 오락성은 뛰어나다
741,애초에 B급영화인걸 타이틀로 걸고 나온영화. 정석임.
742,영화를 장난치며 만들면 안될걸
743,샘 영화는 이블데드처럼 공포가 원래코믹하다.그것을꼭알기 바란다. 약간코믹
744,장난하냐? 은행대출 연장안해줬다고 이OO이면.. 뭐임 ㅋㅋ
745,그게 뭐 그리 죽을 죄라고..참 말도 안되고 새벽에혼자봐도 안 무서운
746,예상할수있는반전
747,뭐야 이거 개연성도 없고.. 말도 안되고 OO..
748,재치있는 영화ㅋㅋㅋㅋㅋ 왜이렇게 저평가 되는것일까??
749,초심을 잃지않고있던 샘레이미! 2편도 만들어주세요~!
750,라스트씬은 Good.
751,대출 연장 불가에 얽힌 저주. 노출도 없고
752,완전 재밌었엉~보는동안만 잘참으면 된다 시간이 지나도 계속 생각나 웃게만드는 영화
753,담백한맛의 호러물 선악에대한 정의가 불분명한것이 이 영화의 포인트
754,트레일러 보고 엄청 기대했던걸 이제사 봤는데... 더도덜도말고 딱 B급 공포영화=_=
755,처음부터 결말을알고보는느낌이다 이게공포영화인가?이블데드를 돌려주라샘레이미
756,딱 파랑 계란만 넣고 맛있게 끓인 라면같은 영화다 !
757,완벽한 롤러코스터이자 근래에 나온 공포 영화 중 단연코 최고 수준이다
758,이거  짱 골때린다. 더럽고  웃기고 ㅋㅋㅋ
759,매우 굿.. 샘 레이미는 역시 호러물의 거성이군.. 씁씁한 결말은 덤
760,가누시 부인 역할을 맡았던 배우의 연기가 돋보였다
761,코미디...ㅎ
762,쓰레기 영화. 주연배우 연기도 어설프고.  진짜 내용도 거지같은 욕나오는 영화
763,한순간도 긴장감을 놓치못햇다..음향 쩐다
764,배우들고생해서8점줄라그랬는데 결론이 졸라 쓰레기여서 원래대로 1점
765,볼거리는 좃도없고 소리로만 놀래키며
766,긴장감을 잃지 않고 충실히 종착역에 다다르는
767,그냥 막장 재미 드럽게 없고 드러운 장면만 나옴...
768,다른 공포영화와는 차별화된 소재. 스토리는 막장까지 치닫는다.
769,착한사람이건 아니건
770,할머니가 못됐다
771,역겨운 영화.... 대출금 못갚은걸 왜 남탓을해?
772,강추강추!! 이건 진짜 영화관에서 봐야할듯
773,10점 만점에 10점 아닌
774,예상되는 스토리..
775,예고편은 볼만했다.. 그러나.. '이블데드'류를 좋아하는 사람에게만 추천
776,쉣더......
777,적절한 공포와 적절한 유머 적절한 마지막의 반전까지 잼있게 봤음..
778,무섭지도 그렇다고 매우재밌지도 않았던 b급영화같네여 보는내내 할머니한테 화만났음
779,샘레이미감독 대출못받은 경험있나보다
780,형편없는 스토리..
781,B급스러워 보일려는 코믹공포영화?
782,드러워서 못보겄다
783,뭐 미쿸공포영화 치곤 볼만했다. 막판 반전도 나름 괜찮았고..
784,호러를 가장한 웃기는 코믹영화
785,이렇게 황당하고 웃긴공포는첨.. 왜 7점대인지 모르겠다
786,외국공포는 대체 왜 권선징악이 없는거야..아 열받아..ㅋㅋ 소재는 좋았다
787,정말 잔인하거나공포를 원하는 사람한테는 비추지만 내용은 재밌었다.
788,무서운게 아니라 시종일관 더럽고 혐오스러움...
789,마지막장면과 드래그 미투 헬이라고 큼지막히 써진 화면을 보고있자면;;아직도 멍하다
790,말도안돼 이게 어떻게 7점대야... 할망구 지대로 짜증나두만...
791,정말 거짓말 안하고 이건 공포가 아니고 코미디 아닌가요;...
792,상당히 가벼운 느낌의 공포물.
793,오랜만에 꽤 볼만한 공포영화 CG도 볼만하고 마지막에 주인공 여자 캐안습
794,악마/사탄 영화좋아하시는분들 재밌게 볼듯... ~
795,호~간만에 이블데드스러운~샘레이미답네여~황당하면서 흥미로운 스토리  시리즈로~꼬
796,단순한 스토리임에도 불구하고 이렇게 재미있을 수가 있다니!
797,무서움!
798,악마의 저주보다 할망구의 틀니가 가장 무섭다
799,짜증...그저소리만크고...어이없는CG은코메디인가착각하게만들고 마지막은예상대로구
800,전문가평점 참내ㅋㅋㅋ명작앞에서는 쓰래기점수주고 망작앞에서는 후하게주는것좀 봐
801,잔다는표현은 이때써야하네요 평점 절대 믿지마세요  참고 볼수가없네 정도껏 해야지
802,헐 평점 쩐다;;; 네이버 평점의 신뢰성이 의심된다.
803,0점이 없다는게 안탑깝다. 시나리오가 쓰레기네.. 초딩이나 보면 괜찮을뜻
804,유쾌하고 코믹하면서도 공포감을 적절히 섞어놓았다 오랫만에 재밋게 본 공포영화
805,반전쩔고 되게 징그러움...... 더러움..ㅋㅋ 근데 깜짝깜짝놀라여 잼써요
806,내가봐도 알바들이 쩐다.. .. 그닥.. .. 별루인뎁 평점이넘높아
807,회춘한 샘 레이미
808,상당히 재밌는 영화였습니다. 킬링타임으로 딱인 영화네요.. 깊이 생각할것도 없고
809,재밌는데... 7쩜 후반이라고 생각되서
810,시원하네요 근데 왜 제 평점이 자꾸 지워질까여 ㅋㅋㅋ가 뭐 어때서!
811,뭐 이딴영화가 평점이 이렇게높냐?;;;알바 개쩌네진짜 ㅋㅋㅋㅋ
812,깜짝깜짝놀랐어요중간중간에~재밌어요흐흐할머니무서워ㅠ
813,별 반개짜리는아니지만 평점이 너무높아서 좀 깎을라고 줌
814,좀 그냥 징그러운 영화였던것같은데.. 어느정도 예상했던 결말
815,점점 진행될수록 이블데드랑 비슷해짐. 잼있는 공포영화~ㅋㅋ
816,공포영화이러케웃긴건첨 ㅋㅋ 보는내내박장대소하면서봣습니다..잼네요 ㅋ
817,이건뭘까?
818,막장중의 막장...깜짝놀래는 부분이  많아서 심장이 벌렁벌렁;
819,비싼 돈 주고 봤지만 후회는 없다는.............
820,대출 못받은 할머니의 코믹한 저주
821,무뎌진 레이미의 칼날... 그러나 여전한 그만의 색깔을 가진 영화!
822,최근에 본 공포영화중에는 가장 흥미로웠음..
823,이블데드가 자꾸생각이나네....볼만함~~~~~
824,결말뻔한
825,재밌게 무서운 샘 레이미식 공포 영화.
826,그냥 스파이더맨 다음 편이나 빨리 만들지.. -_-;;;;
827,2009년도 공포 대작!! 터질듯한 사운드!긴장 압박
828,긴장감 조성도 좋은편이고 킬링타임용으론 손색없다
829,지금까지 본 영화중에 제일 결말뻔한 영화
830,공포와 코믹을 잘섞어논 영화. 반전에반전까지..하지만 좀 황당함.ㅋ
831,b급영화의 즐거움
832,최근 본 공포영화중 최고 !! 완전많이 놀랬네요~~ 스토리도 굿굿 !!
833,재밌던데 ㅋㅋㅋㅋ 반전은 허접인데 놀래킬때마다 웃겼어 ㅋㅋㅋㅋ
834,나름 독특한 호러..그닥 무섭지는 않았지만 그럭저럭.. 뒤로갈수록 좀 웃기다는..ㅋㅋ
835,노파인형과 고양이 인형의 옥의티만 뺀다면야
836,난 샘 레이미가 이블데드를 잊었다고 생각했다.
837,할매가 틀니낄때 괴물꿈틀대는 소리나와~너무좋아~너무 웃겨~
838,와 재밌다 무섭기도 하고 날 웃겼어
839,ㅎㅎ 코믹도 살짝 가미된 희안한 공포영화같은데 잠이좀왔습니다
840,막판 남친이 짜증나네~~어이그!  무덤에서는 시원했는데 말야
841,아따!! 그할매 참 징하네...사람이야. 귀신이야.~ 질기다
842,.마지막 안습의 반전.....샘레이미 감독님은 이런 안습반전을 잘만드시는듯...
843,스릴이넘쳣고사운드로묻어가는기색이보엿지만내용구상은최고인것같다정말또보고싶다
844,공포와웃음의경계를자유자재로넘나드는샘레이미식공포추천!
845,노파 표정이 ㄷㄷㄷ
846,요즘엔 컬트무비가 대세인가 살벌공포물 원하면 비추 코믹공포물 원하면 강추
847,재미는 있는데 너무 사운드로 묻어가려는 경향이 있다.
848,오랜만에 이블데드스타일?로 돌아온 공포의거장..
849,웃기고 신선한 호러 무비
850,아- 이게 진짜 샘 레이미구나. 근데 결말이 너무 쉽게 드러났다.ㅠ
851,와 졸라 재밋네 죽일뻔했다 와 꼭 보셈 !!!!!!!!
852,샘 레이미가 선사하는 짜릿한 지옥행 특급열차.. 몸을 던진 여주인공의 열연도 인상적
853,이블데드의 샘레이미 감독 최고다. 근데 마지막은 남자친구의 팀킬 ㅋㅋ
854,재밌는 있는데 여주인공이 진짜 불쌍함.. ㅠㅠ
855,젠장 나도 지옥갈뻔햇다 후ㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷ
856,참 심플하고 주인공의 고통이 고스란히 전해지는 깔끔한 공포영화. 눈을 뗄 수 없었다
857,결말이 너무 뻔한건 아쉽지만 샘감독 특유의 유머에 간간히 놀래키기까지
858,시간때우기굳 ㅋㅋㅋ재밋음
859,예상되었던 결말....하지만 중간중간 깜놀 ㅋ
860,간만에 신선한 B급호러영화...요즘엔 이런작품안나오지....
861,이게 공포냐 코메디지 할머니 틀리빠져서 빠는모습보고 쥬낸웃었따. 쓰레기영화 대박
862,시원 시원한 스릴러~~생각따윈 필요없다!. 그냥 모니터에 눈만 따라가주면된다.
863,아주더럽고깜짝놀라개하는부분이많은영화감성적인스토리라인치밀한반전이런건없다
864,스토리가 뻔하디 뻔히보였기때문에. 조금씩..밀려오는 지루함을 막진못한거같다.
865,장르가 코미디 영화라면 백점 만점
866,실컷 웃으면서 나왔다. 괜찮더라. B급호러의 매력이 이런거군
867,역시 샘레이미 감독... 이블데드의 향수를 느낄 수 있어서 굉장히 굿~~
868,진짜 개 슈렉2
869,와우!
870,정말 많이 괴롭힘당하는 여주인공.. 볼거리는 많아서 보면서 즐거웠다.
871,무슨 패러디 공포물도 아니고 설정만 좋았지만 내용과 영상 정말 허접하다...
872,아 이런 더러운거 나오는 영화 제일 싫어....
873,대출기한연장 안해준게 죽을일이냐 이 노망난 히스패닉 할망구야 ㅋㅋㅋ
874,좋은 놀이공원스러움이다 즐기면 재밌음
875,마지막 부분은 조금 뻔한 스토리같네요. 그래도 재미있었습니다.
876,속편 나왔으면 좋겠다... 정말 굿!!
877,아무리 봐도 주인공이 불쌍하기만 한.. 그래서 결말까지 보고나면 욕나오는 영화.
878,웃음밖에 안나온다
879,왜 샘레이미인지를 보여준 작품 많은 피를 보이지 않고 웃음과 공포를 적절하게 믹스
880,전설의 고향에서 쌍팔년도에 한걸 영화로 만드네
881,공포야 코메디야 ㅡㅡ^
882,대출은 쉽고빠르게~~ㅋㅋ
883,그냥 재미로만 보자 ㅡㅡ;너무 기대하면 실망만함 ㅋㅋ
884,호러매냐들은 제발 안보시길.... 어설픈호러의 극치
885,손수건이 날 욕보였음 ㅡㅡ; 손수건에 놀라긴 처음이네
886,아 정말 진심 진정 미칠듯이 짜증나게 재미없는 영화네요
887,이런영화 좋음 ㅋㅋㅋ 사운드 별로였으면 .
888,황당하지만서도 굉장히 매력적이고 산뜻한 호러. 평점7점
889,정장 차려입고 화장실 변기에 손 집어넣으면 이런 기분일까
890,할망구새끼 나한테걸리면니킥으로 면상을갈려불라대출하나 안했따고 애를 지옥보내
891,괜찮은 스토리였음... 요즘은 다 좀비들 뿐이라서 꽤 괞찮은 공포물...
892,어우 드러워;; 밥먹기 전에 보지 마셈
893,억지스러운..엉터리 영화..
894,이런 저질 추잡하고 쓰레기같은 영화 다시는 안본다 별 반개도 아깝다
895,어릴 때 본 이블데드의 재미가 그대로 느껴지네 ㅋㅋㅋ 굿!!
896,킹 오브 쓰래기
897,마지막 반전 예상했음 ㅋㅋㅋ넘 티나잖아? 급브레이크밟을때
898,스릴만점 간만에 재미나게 본 영화 ㅋ
899,과연 샘 레이미. 이블 데드도 엄청 과대평가됐지.
900,놀래키기만 하는거..짜증나는데...더럽기도 하고..보다 나왔던;;;;
901,내가 원하는 더러운건 다모아논 영화!!초심으로 돌아간 재미 굿^^
902,개그호러였다면 대성공작.
903,드럽고 좋은데??
904,갑자기 화면전환하고 얼굴클로즈업하면 당연히 놀란다.긴장없는 C급코믹호러물.
905,애들보긴 어려운 영화.  명작은 아니지만 최근 몇년간 이만한 공포물도 없었다.
906,너무 재미있네 ㅋㅋㅋㅋ 이거 볼시간에 차라리 장화홍련을
907,아OO...공포영화가 아니라 블랙코미디영화인가 장르가 ..시간아까워
908,대부업체들은 이영화를 필수로봐야한다
909,마지막 반전과 할머니를 제외하면 볼것없는 삼류공포영화 이건뭐 코미디도 아니고뭐야
910,설정과순간순간놀라고좋앗는데뒤로갈수록 이상해지는 차라리악마와의전투로끝냇다면
911,결말에 머리 얻어맞은 기분임 ;;;; 불쌍해 ㅠㅠ
912,"기대 이하. 중간에서 부타 마지막까지 완전 일그러짐.-_-"""""
913,무섭진 않고 소리 때문에 짜증만 난다 진짜 보는 시간이 아까워서 걍 나와버림
914,평점이 극 과 극 이네.. 그렇게 매니악한가 난 엄청 반갑고 좋았음 샘 레이미 짱
915,스토리 이상해 별로 저주내릴정도 아닌거 같았는데.. 이허무함 참 남는거 없다
916,이건 뭐;결말이 너무 뻔하네요;;편지 떨어뜨릴때 대충 눈치 챘지만 정말 그래로될줄;
917,반개도 아깝고 이걸 돈주고 보다니 어이없다 오그라듬
918,일부러 CG티나게끔 만든 감독의 치밀함. ㅎㅎ
919,완전 막장 영화...엄청 기대하고 봤엇는데 영화관에서 보는 내내 욕만
920,허접하나 웃기고 몰입도 강함 ㅋㅋㅋ 킬링타임용
921,처음에 진짜 놀랐다! 하지만 금방 적응되더군
922,알고도 재미있다^^ ㅋㅋㅋㅋ 기대 했어도 재미있다^^ 뻔히 보이면서도 재미있다^^
923,고전적분위기
924,아.....이런평점준거 처음이다
925,영화보는 내내 놀라움을 금치 못하게 만듬. 이블데드 이후 볼만한 그의 영화...
926,미드 수퍼내추럴 에피소드 한편보다 못하네...쯧쯧..
927,그만의 영화
928,여자가 과연 저런 저주를 받을 만큼 잘못했는지....하지만 재미는 있다
929,이런 쓰레기는 또 오랜만일세
930,독특하기도 하고 볼만은 하다
931,드디어 봤다... 좋은 영화다 ㅋㅋㅋ....
932,첨에만좀놀라고..곧익숙..완전배꼽잡고 웃다 끝난영화^^진짜완전웃김!!
933,깜짝깜짝놀래키는데 신선한 공포영화.. 몰입도가 상당하다
934,난 서류랑 단추랑 섞였을때부터 바뀐거 눈치깠는뎅...
935,오금이 저린 서양 공포 영화 정말 첨 본다. 성깔있는 주인공 여자도 쵝오!!!
936,이게 바로 쓰레기다!
937,이런 호러무비 오랜만이네~ ㅋ
938,이블데드에 열광했다면 필히 감상!!!
939,공포영화에 왜 자꾸 코믹이 섞이는지... 오랜만에 알리슨로먼 봐서 반가웠어요.
940,이블데드가 내 취향이 아닌걸 깜빡했다; 코믹+호러+토사물의 조합을 싫어한다면 비추.
941,좀 약해.... 그래도 재미는 잇었다
942,마지막이 쫌 강렬하네~~
943,나 혼자 당할순없지. 최고의 작품. 공포의 한 획을 그었다. OOO!
944,재미있고 무섭지만 황당하다
945,재미없다
946,졸라 재밋네.
947,샘레이미 원래 B급호러감독이지.. 이냥반스탈이원래그래.
948,좀......
949,글쎄. 난 별루던데
950,정말 간만에 하나건졌네..ㅋㅋ정말재밌다 ㅋㅋ
951,불편한 결말이었지만 졸린눈비비벼 시작해서 시간가는줄몰랐음.할머니땜에놀랐네ㅡㅡ
952,샘 레이미의 90년대풍 공포호러물... 호불호가 많이 갈릴 작품! 새로운 시리즈화 기대
953,ㅎㅎ 익살스런 공포군요....  스케일면에서 다소 실망은 됐지만 재미는있었네요.
954,유치한데 재미있다 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
955,별로 기대를 안하고 봤는데 기대를 안한게 잘한거 같군요..
956,영화가 머 이따위야..된장.. 시간아깝다~~ 열라 유치해.. 삼류영화~
957,..??? 돈아깝
958,스파이더맨 감독 샘 레이미...포스터에 속았다.극장에서 안보길 잘했다는 생각밖엔.
959,B급의 유쾌한 놀이. 해피엔딩이란 없다
960,결국은 저주에 지고 주인공이 죽는다는것에 별로..이블데드가 훨씬났다.
961,더럽게 추하고 간간히 웃긴거 빼고는 OOO기네 기대많이했엇는데 뒌장
962,이건 분명 웃기려고 만든거다
963,은행대출직원은 반드시 꼭 봐야할 영화
964,은행대출직원은 반드시 꼭 봐야할 영화.
965,너저분하지않고 재밌네
966,나만 밋밋했나
967,이블데드가 보이는 구나~ㅋ GOOD~
968,징그러워...뭐야이거...
969,고객에게는 친절하자
970,너무 놀래켜서 별루네. 불쌍한 여주인공
971,호러코믹의 거장 샘 레이미의 이블데드의 코드가 아직 살아 숨쉰다.
972,이 모든게 대출상환기간연장 때문에 생긴일
973,ㅋ......지금나희롱까니
974,OO ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
975,무섭지도 안고 이건뭐.. 드럽기만 할뿐 - _ - 마지막 장면 CG 어쩔 -ㅁ-.
976,무서운거보다 할머니가 드러워서 못보겠다
977,무섭지않아도 재밌는영화
978,더럽고 유치하고 안무섭고 재밌음.
979,일단 하나도 안무섭다..ㅡㅡ;일부러 유치하고 엉성하게 만든건가? 이상한 영화다.
980,시간 가는줄 모르고 잼나게 봤습니다..괜찮은 영화!!
981,어우 유치해. 그래도 끝까지는 봐서 별 하나는 준다.
982,그냥 나름 재밌게 봤다. 하지만 대단한 작품은 아니다.
983,기대가 컸던만큼 실망도 크다. 이블데드에 비하면 너무 보잘것 없다.
984,역시 샘레이미!! 이블데드4 만들기위한 초석이라 생각하라!!
985,너무 재밋으니까 보세요
986,개인적으로 연출에서 100점이다. 하지만 의미하는 것이 간단하며
987,방금 보고옴 존나 무섭다가 웃김 ㅋㅎ 할머니 너무 무셔
988,뭐지... 하는 생각밖에
989,공포 수작 굿 깜짝깜짝 대박이죠. 무조건 착하게 살자는 왠지 반감있는 메시지.
990,남자주인공이 멋진넘이네 ㅋㅋ 봉투에다 주화담은거 빼곤 100점짜리 남잔디 ㅋㅋ
991,간만에 좋은 공포영화~ 후.. 마지막에 나도 주인공처럼 뻥 했음. 후덜덜;;
992,단추는 봉투에 담지 말자...
993,샘레이미 감독을 모른다면 ㅋㅋ 이영화가 코미디로 보일듯.이블데드의현대판
994,더러운데 웃기고 결국 무섭다 아..//
995,굿인데 좀 깜짝놀라게하는부분이 많아서 심마걸릴뻔
996,비급영화의 수작 !!! 말이 필요없다
997,가볍게 눈살 찌푸리나 결국 웃음터트리고 마는 짓궂은 영화
998,그정도 능력의 흑마술사 망구라면 재무관리좀 잘하지..엄한 처자 고생시키네
999,봉투반전은...예상했으나...여자가 넘 불쌍함...ㅠ_ㅠ
1000,호런데 웃기고
1001,공포영화도 해피엔딩이 있다는걸 좀 보여주지 아쉽
1002,색다른 저주에 반하였다... 사랑스러운걸? ㄲㄲ~
1003,뭐 무조건 착하게살란말인가???이런일저런일도 있는거지 메시지가 참더럽네..
1004,이늠의 할망구 여주인공 왜 먹을려고 그래 ㅎㅎㅎㅎ삼킬려고하는장면 대박 ㅎㅎㅎ
1005,우와 이거 별이 왜이리 많아??난 코믹영환줄알았는데??ㅋㅋ 전부 알바임??ㅋㅋ
1006,가끔씩놀래주는 장면에 코미디 요소까지.
1007,볼만해여~ 키키  여자주인공 낯익있는데 어서봤지~
1008,잼나네
1009,볼만한 영화네요. 노파 캐스팅 참 잘했네요ㅋ
1010,오~~ 시간가는 줄 모르고 보다가 결말보고 놀랐음... 이 감독 영화 더 찾아봐야겠당~
1011,기존의공포영화와 차별된 재미! 공포에당당히맞서싸우는 그녀!
1012,대박 완전 무서워
1013,우흥 ~_~ㅋ
1014,괜 히 봤 다................반정도 보던도중 그냥 나왔다. 속이 안좋아...........
1015,더럽다
1016,이건 확실하고 분명하게 재밌다. 이게 바로 이름값이란 거다.
1017,기대 이하였다..; 결말도 너무 뻔하고..(차 그 장면에서 바로 눈치챘다;)
1018,21세기에 만나는 80년대 B급감성. 최고였다. 명불허전.
1019,감독의 이름만 보고 나의 눈은 도둑당했다
1020,내용물을 꼭 확인하세요.
1021,잼써요 ㅋㅅㅋ  볼만하네요.. 그래픽이 현실감이 떨어지지만...ㅋㅋㅋㅋ
1022,샘 레이미 답다!!!
1023,이거 대체 장르가 뭐야? 코메디야?
1024,재미있다. . 빠른전개.. 적절한 공포와 코믹. 굿!!
1025,그닥...
1026,평점 정말 과하다. 이건 딱 5점짜리. 나참
1027,보는 사람 불편하게 만드는 결말. 맘에 든다. ㅋㅋㅋ
1028,괜히 시끄럽기만한 효과음과 연출이 좀 아쉽다. 20분정도 더 늘렸으면 더 좋았을텐데
1029,반쪽별도 과하다. 정체성이 불분명한 즈질 영화. 시간이 아깝다는 생각까지..
1030,대출안해줬다고 저주내리는건 좀... 소리로 놀래키는 건 그만...
1031,약간 공포감도있낀한데 CG땜에 약간 코믹인줄알았다 ㅡㅡ. 그리고반전예상했음
1032,해운대 보다 100배 낫네..잘만들었구만..스릴과 코믹이 잘어울어진
1033,평론가들이 좋다고 할때 알아봤어야 했다...짜증~!!!!!!
1034,평점이 과하다
1035,공포
1036,나쁘지도 않고 그렇게 괜찮지도 않은영화... 약간의 코믹인가 이것은 ...
1037,난 박진감넘치게 봤는데.. 한 7.5정도가 적당한 듯??ㅋㅋ 잼있음~
1038,지저분하고 짜증나는 반전.. 깔금하고 시원한 반전도 있건만 이건 뭐....ㅋ
1039,코미디 영화네요..
1040,코메디 ^^
1041,착하게 열심히 살아도 저주받는다? 시간이 아까움..
1042,OOOO 영화 + 연기 저질
1043,기대만큼 써~억 훌륭하진 않지만..그런대로 킬링 타임용으론 만족..
1044,호러매니아가 보기에도 괜찮다..간만에 건진 공포
1045,사운드로 놀래키는 훌륭한?영화
1046,너무 친절한 남친을 두면 지옥간다는 교훈임 ㅇㅇ
1047,아.... 진짜 코믹공포 장르 어떤건지 궁금한 사람만 보세요.
1048,괜찮아~ 볼만해ㅋ 할매가 틀니없이 물을때 조내 놀랐다가 웃겼음 ㅋㅋㅋ
1049,사상이 불순.. 착한사람은 손해보는 세상을 말하고 싶었던 거냐? 장르는 블랙코미디
1050,보고나서 기분 찜찜한.....ㅠㅠ
1051,70년대풍 오락영화 한편
1052,적당한 긴장감의 연속과 마지막 장면에서의 나름대로의 반전은 굿~
1053,샘레이미 공포영화 찍지마라...
1054,무난한 깜짝깜짝 놀라게하는 호러. 샘레이미는 역시 액션판타지가 낫다
1055,아까운시간
1056,좀어이없었음 ㅋㅋ 입맛이 좀 많이떨어짐--
1057,그런대로 재밌다... 코미디물이긴하지 ㅎㅎㅎ 아!!깜짝놀라는씬도 몇개있다
1058,그래... 공포영화는 이렇게 만드는거지... 유머도 잃지않는 샘레이미
1059,줄거리
1060,코믹인가? 공포인가? 생각하다보니 영화가 끝나버렸다.
1061,코믹공포 장르 추가여~ ㅋㅋ 무서우면서 몬가 웃김 악마 춤추는 장면 ㅋㅋ
1062,재밌네요 여주인공이 커스틴던스트를 닮았네 재밌어요
1063,주인공 남자친구 같은 사람 어디 없나.... 부럽 ㅜㅜ
1064,역시 셈레이미!! 호러지만 지져분하지 않고 무섭지만 웃김.
1065,익스트림 판타지 코믹 호러
1066,호러물인지 코믹물인지 ㅎ
1067,무서운걸 떠나서 깜짝놀라게 하는건 진짜 인정 ㅋㅋ !! 아이고야.
1068,OOO할망구 ㅋㅋㅋㅋ 주인공만불쌍
1069,정신없이 흔들어 놓고 혼을 빼놓는 잘 빠진 호러
1070,고양이따윈 필요없다 뚱보년아!부분이클라이막스. OOO할망구
1071,그닥....
1072,ㅋㅋ역시 기대를 저버리지 않아 재밌고 무서운 동화를 보는듯한 느낌
1073,난 공포를 원했는데... OO 이건 코믹하드라... 아... 골까...-_-...
1074,아나.. 여자주인공 빌빌대는거 보니까 짜증나네 뭐가 무서워악령이 --+
1075,진짜완전재밌음
1076,샘레이미식 코믹공포영화 이블데드에 이어서 다시 컴백!
1077,주인공아깝당 삽질두 잘하던데
1078,고양이가 불쌍해...킬링타임용
1079,샘레이미식 코믹공포영화ㅋㅋㅋㅋㅋㅋ
1080,그나마 CG
1081,아 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ최고다
1082,이걸 왜그렇게 좋게 보는지 모르겠네 좀깜놀몇번하긴햇지만
1083,투박한 니콜 키드먼 파리 먹고 무간지옥으로~~아깝다.....쎅시해~~~
1084,욱기는 공포영화..  교훈은..  할머니 대출은 꼭 해드리자..
1085,너무 무섭기만한 영화보단 훨씬 재밌었음
1086,넘무서웠다만 스토리가좀
1087,이블데드때처럼 특유의 유머와 긴박감 넘치는 화면 구성의 조화는 몰입감이 뛰어나다.
1088,실컷 웃었네
1089,봉투서류가섞인 순간부터 뒷부분 내용이 모두 추측가능
1090,분명 공포영환데 웃긴 독특한 영화....못돼 쳐먹은 노파ㄱ-
1091,OOO기중의 쓰레기 상쓰레기 정말 OO 오브 OO
1092,공포영화만 아니었다면 수십번도 돌려봤을 명작의 탄생
1093,포스터에서 손이 목걸이잡고있길래 목걸이에뭐있는줄알았는뎈ㅋㅋ 암튼 볼만하네
1094,공포영환데
1095,입술말아서 마누라 턱 물었다가 죽탱맞을뻔했다
1096,내용은 조금 황당하면서 재미가 있음 악령영화의 새로운 지평선
1097,주인공은 지옥에 떨어질 정도로 딱히 잘못한 것도 없다.. 내용 1점이지만 cg 땜에 2점
1098,이거 코믹영화인가요 ????
1099,휴.... 기대가 너무 컸나
1100,제일 재밌는공포영화였다..
1101,이거 코믹영화인가요
1102,사운드효과 와우!
1103,역대 쓰레기 탑 3
1104,재미있었다.하지만
1105,샘레이미.. 녹슬진 않았는데 기름칠은 좀 더 해야겠네.. 다음작품을 기대하며..
1106,so so
1107,굿 엄청 재밌고  웃기다.
1108,재미있었음
1109,샘레이미는 스파이더맨 같은거보다 이런게 어울려..ㅋㅋㅋ
1110,호러물도 아니고 판타지도 아니고
1111,코믹하다ㅋㅋㅋㅋㅋㅋㅋ어이없이 웃기네 이거ㅋㅋㅋㅋㅋㅋ
1112,한국공포영화처럼 직접적으로 무서운게아니라...영화가...말로표현할수없이 무서웠음
1113,제 일생에 다섯손가락에 드는 명작이었네요 강추합니다
1114,샘레이미 전작 이블데드 시리즈를 좋아하신분들만 보시길 ㅋㅋ
