,content,,,,,,,,,,,
2704,.,,,,,,,,,,,
2705,막판에 휘몰아치는 공포만으로 인형의 저주는 충분히 제 몫을 다하고 있다.,,,,,,,,,,,
2706,애나벨원보다내용이별루네요,,,,,,,,,,,
2707,Gcddhbjkkohhbguj,,,,,,,,,,,
2708,그냥그랬어요 뭔가아쉬움,,,,,,,,,,,
2709,뮤서운듯 안무서운듯 무서운영화 깜짝 놀랐에,,,,,,,,,,,
2710,전통 서양 공포물 잘 놀래고 즐겁게 나왔어용,,,,,,,,,,,
2711,새벽에 불다끄고 이어폰꼽고 혼자 보니 심장  쫄깃하네,,,,,,,,,,,
2712,사람을 긴장시키고 놀라게 만드는 데에는 많은 것이 필요한 것은 아니다. 공포 영화의 거장들처럼 관객을 이야기 속으로 끌고 들어가려 노력하는 대신,,,,,,,,,,,
2713,쿠키를 못보고 나온게 아쉽네요 ㅠ,,,,,,,,,,,
2714,재밌게 봤음 애나벨  귀신은 무섭다는 걸 깨달았어 죽빵을 날릴수가 없으니까,,,,,,,,,,,
2715,너무 엉성하고 공포감도 없어짐 지루함도 있고,,,,,,,,,,,
2716,애나벨하고 컨저링이 더 무서운듯. 악마가 왤케 정직하냐?,,,,,,,,,,,
2717,5점이 딱이다  머시 무섭고 중헌지 모르것다  네이버는 댓글도 조작하더니 영화 평점도 조작하나요? ^^,,,,,,,,,,,
2718,이제 앞으로 공포영화는 절데 영화관에서 안봄.,,,,,,,,,,,
2719,무섭긴 하지만 예측 가능,,,,,,,,,,,
2720,쏘쏘 전형적인 외국 공포영화 하지만 마지막부분은 좀 소름,,,,,,,,,,,
2721,시작에 비해 뒷부분으로 갈수록 루즈한 영화,,,,,,,,,,,
2722,그냥 컨저링하고 별반 차이없는 악령영화악령이 인형이다뿐이지.. 거의 같은 개념..,,,,,,,,,,,
2723,이 감독 영화는 이제 안 봐.. 나랑 안 맞아..스토리도 구려 1도 안 무섭고 중간에 깜빡 졸기까지 함,,,,,,,,,,,
2724,기대가 크면 실망도 크다'  기대이하  안무서움,,,,,,,,,,,
2725,진짜 공포영화 개허접한거 빼곤 다봄. 안본거 거의없음. 그래서 보통 무표정으로봄. 이건 살인소설정도? 그정도로 걍 볼만했음 와 OOO 대박사건은 아니고 와 ㅅㅂㄹ정ㄷ느,,,,,,,,,,,
2726,그래 이정도면 무섭긴 했는데.. ㅎㅎ 쪼이는 장면이 많았던거 같긴 하다.,,,,,,,,,,,
2727,그냥 중간에 깜짝 놀라는정도..,,,,,,,,,,,
2728,이건 진심 안 무섭다. 귀신이 아니라. 완전 좀비물이네. 다음엔 애나벨3에서 워렌부부 나오려나,,,,,,,,,,,
2729,여태 공포영화들을 보면서 영화에 압도당했던적이 언제던가..중딩때 주온보고 처음으로 기에 눌렸었으나 그때 이후로 모든 귀신영화는 다 똑같은 레파토리임. 나 이제 나가용~!짠! 까앍! ㅌㅌㅌ 끝.,,,,,,,,,,,
2730,그냥 그럼... 시리즈라서 봤지만 그냥 딱 그정도,,,,,,,,,,,
2731,무서운 영화는 아니네... 이런 영화는 초등학생정도나 무서워 할 영화네... 컨져링을 넘어설 영화는 없네... 아 시간 아깝다,,,,,,,,,,,
2732,전편에 비해 내용이 허술하고 음향에만 중점을 둔것 같은.억지 공포를 재현한 기대이하입니다ㅡㅡ,,,,,,,,,,,
2733,생각보단 노잼 하호허하히호,,,,,,,,,,,
2734,무섭기보다는 놀라는 영화,,,,,,,,,,,
2735,사탄의 인형을 뛰어넘은 인형의 장난 수준,,,,,,,,,,,
2736,어떤 인간들이 팝콘이 날라 다니고 남자끼리도 손 잡고 보게 만든다고 했냐? 유딩이냐? 쫄보냐? 알바냐? 평점보고 기대가 컸는데..,,,,,,,,,,,
2737,진짜 무서웠어요 소름이..,,,,,,,,,,,
2738,정말 진지하게 물어보는건데 이게 무서워요? ;;  나름 재밌게 보긴했는데 컨저링이나 그런거보다 덜한거 같고 오히려 후반에 너무 질질 끄는거 같아서 그렇던데...,,,,,,,,,,,
2739,무섭지도 않고 악마가 유치하다,,,,,,,,,,,
2740,그렇게 무섭지 않아요~~~,,,,,,,,,,,
2741,공포영화를 즐겨보는 팬에게는 진부했음..문 닫았다고 계속 덜컥덜컥 거리는거랑 집안 가구들 날라다니는건 이제 좀..예능으로 보이던데.컨저링 1은 박수랑 침대에서 끌어내리는 그런 공포요소가 굉장히 신선했는데 이건 볼때마...,,,,,,,,,,,
2742,스토리도없고 무섭지도 않고... 2점이면 충분,,,,,,,,,,,
2743,귀신 손꾸락이 통통하고 웃김. 무슨 귀신이 손꾸락 후래쉬로 콩 찍으니깐 아파하면서 손꾸락 뺌 ㅋㅋㅋㅋ 존나 귀신가오 어쩔 ㅋㅋㅋ 안무서워서 6점줌 ㅋㅋㅋ,,,,,,,,,,,
2744,애나벨1을 최악의 공포영화라고 생각하고 안 볼 예정이었는데 평이좋아 또 낚였다ㅋㅋㅋㅋ....공포 매니아라면 전혀 재미없을 영화,,,,,,,,,,,
2745,재밌어요 그냥 볼만해요,,,,,,,,,,,
2746,쏘쏘??별로무섭지도않고 내용도...,,,,,,,,,,,
2747,졸고 자고 눈감고 하다보면 끝남,,,,,,,,,,,
2748,심야영화 혼자보구왔다. 총5명 애나벨1 보다 개쩔엇고. 더 무서웠다. 강추,,,,,,,,,,,
2749,소문만큼 대단히 공포스럽지 않았지만  그래도 왜그리 유명한지는 이해될만큼의 공포영화,,,,,,,,,,,
2750,갠적으로 봤던 공포영화중 제일 극 공포를 맛봄ㅠㅠ,,,,,,,,,,,
2751,무서웠어요ㅜㅜ 재밌었어요!!!!,,,,,,,,,,,
2752,굳!!!진지ㅏ재밌고 무서워요,,,,,,,,,,,
2753,기분나빠서 나가는 사람도 있더라고요 무서워서 나가는건지 ㅋㅋㅋ 전 그냥 저냥  뭐니뭐니해도 컨저링이 최고였어요,,,,,,,,,,,
2754,보기전부터 그전편것도 겁나 핵 무섭다고 친구가 호들갑을 떨어놔서 얼마나 무서운가 나름 기대햇는데.. 역시 소리만 크고 놀랍고 그닥..ㅋ,,,,,,,,,,,
2755,1이랑은 다른느낌 잔인하면서 무서움,,,,,,,,,,,
2756,졸안무섭다 실망쩐다 이게영화냐?,,,,,,,,,,,
2757,그냥 무섭기만한 영화인것 같고 끝날때까지 긴장을 해서 그런지 뒷목이 뻐근하네요 ㅋㅋㅋ그래도 재밌게 봤습니다,,,,,,,,,,,
2758,다음시리즈가 기대됩니다,,,,,,,,,,,
2759,ㄷㄷㄷ ㅡ무섭무섭..스토리 없씀...그래도 ㄷㄷㄷㄷ,,,,,,,,,,,
2760,놀라는 장면도 꽤있고 재밌었어요~,,,,,,,,,,,
2761,쟈미있었어요 정말 무서웠러료!,,,,,,,,,,,
2762,애나벨 특유의 영상미와 음악이 상영시간 내내 긴장의 연속!!,,,,,,,,,,,
2763,너무 무서웠고 너무 재미있었어요,,,,,,,,,,,
2764,노잼노잼노잼노잼개노잼,,,,,,,,,,,
2765,광고가 전부인 영화 ㅠㅠ평이 좋아서 봤다가 정말 화난영화!!,,,,,,,,,,,
2766,한국정서랑 안맞음..,,,,,,,,,,,
2767,주변 사람들이 하도 무섭다길래 봤는데 막상 보면 그냥 깜짝 놀라는 부분 몇몇 제외하곤 그냥그럼,,,,,,,,,,,
2768,그냥그럭저럭 무섭지는않앗어여,,,,,,,,,,,
2769,별로 안무서워요 그냥 볼만해요,,,,,,,,,,,
2770,개 노잼 진짜 갑툭튀만 겁나 나오고 심리적인 공포감 같은 건 느껴지지 않았음,,,,,,,,,,,
2771,기대이하로 안무서워요,,,,,,,,,,,
2772,무서운거 잘 못보는데 봤다가 중간에 나갈뻔..,,,,,,,,,,,
2773,옆에서 남학생들이 에나벨 얼굴 나올때마다하 ㅅㅂ 이러면서 놀라길래저도 같이 놀랗음.,,,,,,,,,,,
2774,무서운거찾으면이거!,,,,,,,,,,,
2775,와ㅠㅠㅠ무서워여진짜,,,,,,,,,,,
2776,기존평에 비해 긴장감도 떨어지고 재미도 별로 없었던 것 같아요,,,,,,,,,,,
2777,에나벨 1만 못함....,,,,,,,,,,,
2778,댓글 알바 너무하디 진짜 보다가 웃다가 나옴,,,,,,,,,,,
2779,기대 이하였다. 스토리도 좀 별로였고 감독이 뭐가 무서운건지 사태파악도 안되고 연출력이나 특수효과등이 후달렸다. 애나벨 시리즈 기대가 안되네 이제,,,,,,,,,,,
2780,안무서워요 괴물보는느낌임,,,,,,,,,,,
2781,뭘봤는지도 모르겠다 무서운거나올때마다 똑바로 못쳐다봄ㅠㅠ,,,,,,,,,,,
2782,엄마 한테 전화해서 울었어요 너무 무서워서...ㅠㅠ,,,,,,,,,,,
2783,무섭다 그러나 다음날 별 생각 안남,,,,,,,,,,,
2784,우오ㅓ오어아앙ㅇ 진짜 남친이랑 방금 보고 왔는데 둘다 너무 무서워서 꼭 껴안구 봤어요ㅠㅠ,,,,,,,,,,,
2785,심장못쉼ㅋㅋ와우정멀무셩,,,,,,,,,,,
2786,조르르르르무섭기만하다....뭔내용인지모르겟고그냥조르르르르 무섭다,,,,,,,,,,,
2787,심장떨어질뻔심장내려앉을뻔,,,,,,,,,,,
2788,깜짝깜짝놀래기만하고기괴한장면몇개넣고내용스토리도이상하고ㅡ머가무섭다는건지ㅡ무섭다고한사람들믿고봣다가돈날림,,,,,,,,,,,
2789,기대가 너무 커서그런지 약간 모자른기분,,,,,,,,,,,
2790,두번봑는데도 재밋다 후후,,,,,,,,,,,
2791,학ㄹㄱ해삭ㄴㄱ닌ㄱㄴ개?,,,,,,,,,,,
2792,진짜 진심 존나무서움 진짜 보다가 오줌찌릴뻔,,,,,,,,,,,
2793,깜작깜작 놀레는거 말고는 머~~그닥 ㅎㅎ,,,,,,,,,,,
2794,그냥 볼만하네여 ㅋㅋㅋ,,,,,,,,,,,
2795,머 별거 아이구만 . ㅋ눈감고 다른생각하면서 보면됨,,,,,,,,,,,
2796,팝콘안시켰는데 뒤에서 팝콘막날려줌,,,,,,,,,,,
2797,아주재밋엇어요~ 여친이 깜놀햇서여,,,,,,,,,,,
2798,전편의 아쉬움을 완전히 만회한듯! 쿠키영상에 나온 컨저링 유니버스 차기작 '더 넌' 또한 기대됩니다,,,,,,,,,,,
2799,팝콘던지고싶었어요정말,,,,,,,,,,,
2800,굳 베리 굳 굳 베리 굳 굳 베리 굳 굳 베리 굳 굳 베리 굳,,,,,,,,,,,
2801,정말 재미있었습니다 !!,,,,,,,,,,,
2802,베스트 댓글에 낚여서 봤는데 ... 공포 영화 좋아하는 1인으로써 컨저링 못따라감 ㅋㅋ 내용도 별로 없고 ~ 귀신이 무슨 좀비처럼 나와서 웃었다 하하하 ~,,,,,,,,,,,
2803,생각보다 안무서웟어요,,,,,,,,,,,
2804,초반에 유치하고인형이머가무섭나햇는데악마텨나오면서소름~~,,,,,,,,,,,
2805,기대이하 별로였음...,,,,,,,,,,,
2806,깜짝깜짝 놀라긴했는데 넘 기대하고 봤나 팝콘 어디에 흘려져있딴거지..ㅎㅎ,,,,,,,,,,,
2807,ㄷㄷ 지리는영화....,,,,,,,,,,,
2808,다른 시리즈보단 덜무서웠음,,,,,,,,,,,
2809,무서운거 잘 안보지만 튀어나오는게 좀 재밋에요,,,,,,,,,,,
2810,너무 무서워서 목 뒤가 뻣뻣했다,,,,,,,,,,,
2811,재밌습니다!무서워죽는줄,,,,,,,,,,,
2812,이스터에그도 꽤있고 복선회수도 좋음,,,,,,,,,,,
2813,ㅂㄷㅂㄷ 덜덜덜 무서움,,,,,,,,,,,
2814,재미있게 잘봤습니다 팝콘 다못먹었네,,,,,,,,,,,
2815,좀 무섭긴한데 유치하네요,,,,,,,,,,,
2816,ㅋㅋ 맨뒤에서 앞쪽에 팝콘날라다니는거 구경하느라 영화를 못봄 ㅠㅠ,,,,,,,,,,,
2817,이영화보구 장산범 보다가 잤습니다. ㅎㅎ,,,,,,,,,,,
2818,보고나니 뒷목이 뻐근..많이 놀랬네요 재밌게 봤습니다,,,,,,,,,,,
2819,정말 재미있어요~~~무서웠지만 정말 재미있었어요 또보고싶네요~~^^,,,,,,,,,,,
2820,총좀 쏘지마!! 무서워서 지릴뻔했네,,,,,,,,,,,
2821,앞사람이 팝콘던지고  부끄러워서 나가길래 웃겼어요,,,,,,,,,,,
2822,영화가기억이안나요....눈감고있느라...팝콘진심날라오더차고요,,,,,,,,,,,
2823,영화 소리가 아닌 사람들 놀랄때마다 소리지는 것 때문에 더 놀람,,,,,,,,,,,
2824,무서워요!!! 인형 사기 시러효,,,,,,,,,,,
2825,하나도 안무섭다..ㅠ,,,,,,,,,,,
2826,누가무섭다그랬어후기보고 기대하고봤다가 실망함옆에초딩남자애도 눈한번 안가리고 잘보더라,,,,,,,,,,,
2827,실화공포영화라 그냥 소오름~,,,,,,,,,,,
2828,겁네 무서워  후덜덜~~,,,,,,,,,,,
2829,집에서보는거보다영화관이더무섭다,,,,,,,,,,,
2830,무서웠어요..생각보다,,,,,,,,,,,
2831,재밌었어요 무섭진 않지만 깜짝깜짝놀라는정도?,,,,,,,,,,,
2832,완성도높은 보기드문 호러영화!,,,,,,,,,,,
2833,무서워서 깜놀 ㅋㅋ소름돋아요 ㅋㅋ,,,,,,,,,,,
2834,이런류 영화 그냥 별생각없이 보는데 처음으로 실눈뜨고 계속 봤음. 실화라니 너무 무서움,,,,,,,,,,,
2835,진짜 발작 오지게함 너무 무섭고 앞편과 이어진다는게 너무 신기했음,,,,,,,,,,,
2836,재밌었습니다! 개인적으로 이번년도 가장 괜찮은거 같아요,,,,,,,,,,,
2837,그렇게 무섭지는 않앗는뎅 장산범보단 훨씬나음 스토리는 그저 그랬는데 영화 전개가 워낙 잘되있어서 스토리가 고급스러보임 결말 구우웃,,,,,,,,,,,
2838,ㅠ 졸랭 놀래키기만 했음 청개구리 영화임,,,,,,,,,,,
2839,막 소름끼치게 무서운것도 아니고 좀 평범한 공포영화 정도? 팝콘이니 뭐니 리뷰가 재밌으려고 오바한게 더 클듯함,,,,,,,,,,,
2840,너어어어ㅓ무무서워요,,,,,,,,,,,
2841,무섭다고해서 기대하고 봤는데 생각보다 별로...영화관  사운드 포함해서봐야 깜짝깜짝놀라지 다른데서 보면 이게뭐야? 하겠어요,,,,,,,,,,,
2842,Soso 보통이였다 생각보다,,,,,,,,,,,
2843,애나벨 보다가 옆에 앉아있던 귀요미한테.. 팔뜯겨 나갈뻔귀요미 왈 : 나 잘안놀래~~ 현실 : 으컁컁컁!!! 으컁!!!!내 팔과 가슴은 상처로 얼룩져있었으.. 꼭 여성분 손톱 깍고 같이 보세요,,,,,,,,,,,
2844,아깜짝이야아깜짝이야,,,,,,,,,,,
2845,라이트아웃감독이라 봤는데 한개도 안무서,,,,,,,,,,,
2846,기대만 컸네요 낚였어요,,,,,,,,,,,
2847,무섭지만 스토리 뻔하고 그녕 그럼,,,,,,,,,,,
2848,나름 그전시리즈보다 매우괜찮았어요,,,,,,,,,,,
2849,재미잇어요  휴시네마는좋아요,,,,,,,,,,,
2850,재밌게 본거같은데 애나벨 1이 더 나은듯,,,,,,,,,,,
2851,굿굿아쥬좋아ㅛ어포인트감사,,,,,,,,,,,
2852,팝콘 날아다니고 뒤에서 발로차고 재밍ㅅ었어요 ㅎ,,,,,,,,,,,
2853,애나벨 보면볼수록 무섭네요 ㅠ,,,,,,,,,,,
2854,예이에이예이예이예이에에에,,,,,,,,,,,
2855,진짜 무섭습니다. 공포 돌직구! 요즘 공포처럼 나오려다 말다 이런거 없습니다. 누가봐도 무조건 나올때 그냥 대놓고 나옵니다. 뻔히 나오는거 알아도 놀라게 되네요. 극장 사운드 때문인지 놀라는걸 참을 수가 없음 ㅡ ㅡ...,,,,,,,,,,,
2856,후...죽는지알았습니다,,,,,,,,,,,
2857,기대를 너무 많이 해버린 영화.,,,,,,,,,,,
2858,1편보다 스토리도 있고 기본에 충실한 영화네요화면이 잔인한건 없으니 참고하세요 전 재밌었어요,,,,,,,,,,,
2859,기대했던 것과 달리 전혀 무섭지 않았으며,,,,,,,,,,,
2860,막판 20분이 쫄깃한 영화,,,,,,,,,,,
2861,올여를 한국을 강타한 공포물!,,,,,,,,,,,
2862,내용 허술하고 연출도 허접합니다. 애나벨 다음시리즈나오면 꼭 보지 않도록 하겠습니다.,,,,,,,,,,,
2863,진짜 레알...겁나 무섭다. 전작 보다 더 대박이다.,,,,,,,,,,,
2864,그렇게 까진 안무섭고 재미있었습니다,,,,,,,,,,,
2865,보는내내 무서워서 ㅠㅠ이제 실제일이었다는게 더더욱~~,,,,,,,,,,,
2866,재밌게 잘봤어요 good,,,,,,,,,,,
2867,아니 내가 볼땐 평점 1점이 타 영화사 알바들임 ㄹㅇ 이게 안 무섭다고?,,,,,,,,,,,
2868,혼자보러가신분들 로또자리 걸리시면 옆자리 여성분과 손잡고 보실수있습니다,,,,,,,,,,,
2869,앵간했다 나는 그냥 쏘쏘,,,,,,,,,,,
2870,왜 들어가지말라는 곳에 들어가는거야 가지마 제발 좀 ㅜㅜ,,,,,,,,,,,
2871,긴장하고 보는데 또 긴장에 긴장에 심장 멎는줄 ㅠㅠ,,,,,,,,,,,
2872,정말 재밋는 코미디영화엿어요!!!!,,,,,,,,,,,
2873,바지에 일부러 콜라 쏟았어요!,,,,,,,,,,,
2874,기대없이 봤는데 생각보다 너무 재밌게봤어요,,,,,,,,,,,
2875,소름돋게 재밌음 컨저링과 이어지는 부분도 좋음,,,,,,,,,,,
2876,별로 진짜 겁나 안무서움,,,,,,,,,,,
2877,개인적으로 별로였음 처음부터 킬링타임으로 생각하고봄 역시나임,,,,,,,,,,,
2878,워낙 관람평이 무시무시해서 떨었는데...중간 중간 좀 어이없이 웃긴 포인트가 있네요.생각보다 안무서웠어요.,,,,,,,,,,,
2879,영화의 2/3를 무성영화로 봤습니다.영화끝나고 나니 귀가 아프네요. 너무세게 막아서,,,,,,,,,,,
2880,그냥 웃겼음ㅋㅋㅋㅋ그닥임,,,,,,,,,,,
2881,이영화 혼자보러간 모태솔로 상남자 입니다공포영화따위 잘보는편인데여자친구생겨서 집에갔습니다.,,,,,,,,,,,
2882,내용이 별다르게 없었지만,,,,,,,,,,,
2883,나름 재미지는공포영화였습니다 :),,,,,,,,,,,
2884,컨저링과 애나벨 시리즈는 공포 분위기를 정말 잘 살리는듯,,,,,,,,,,,
2885,무섭긴 했는데 진짜 무섭다고 소문이 난 거에 비하면 약했다ㅜ,,,,,,,,,,,
2886,원래공포영화잘보는데 이번 애나벨2는 정말무서웠던거같아요ㅠㅠ,,,,,,,,,,,
2887,공포영화가..조금 실망인..,,,,,,,,,,,
2888,빌어먹을 알바한테 낚였어 ㅡㅡ;;,,,,,,,,,,,
2889,재미없습니다 개노잼 ,,,,,,,,,,,
2890,무섭다 그냥 혼자가서봐라,,,,,,,,,,,
2891,영화 보기 전 잠이 엄청 쏟아졌는데 보고 난 후 불면증이 생길 것 같아요 ㅜ..ㅜ,,,,,,,,,,,
2892,구냥구래떠염놀라기만함,,,,,,,,,,,
2893,베댓들이 왜케 웃기냐 ㅋㅋㅋ아 배아펔ㅋㅋㅋ,,,,,,,,,,,
2894,ㅅㅂ 평점등녹 개귀찬타,,,,,,,,,,,
2895,별로 안무썹다는 전무유무한 말이~,,,,,,,,,,,
2896,깜짝놀라여 볼만해여 여자애들 극암...,,,,,,,,,,,
2897,너무 기대를 해서 그런가요..그냥 놀라기만한영화?,,,,,,,,,,,
2898,팝콘은 사지말라 그래서 버터구이 오징어 샀는데 ...주워 먹었습니다.,,,,,,,,,,,
2899,와 나만볼수없지 ~~~!ㅎ한번보세요 팝콘이 날라다니는지 직접 확인을해보세요눈을떳는데 응급실인지 직접 체험해보세요~?! 팬티에 지리는지 안지리는지 체험해보세요~?!!,,,,,,,,,,,
2900,최고다 공포 스토리 최고의공포영화,,,,,,,,,,,
2901,꿀잼입니다 크크킄  땀삘삘흘렷어요ㅜㅜ,,,,,,,,,,,
2902,즐겁게재밌게잘봤습니다,,,,,,,,,,,
2903,왜캐무섭냐  귀막고봄 ㅠㅠ,,,,,,,,,,,
2904,오늘따라 간이 콩알만해져서 계속 깜짝깜짝놀랬어요 힝...,,,,,,,,,,,
2905,진짜무서웠음 마지막이 갑인듯,,,,,,,,,,,
2906,동생이랑 같이 보러갔는데 정말 의자와 한몸이되는거같았어요...ㅠㅠ,,,,,,,,,,,
2907,취침소등하면 좀 자라고.,,,,,,,,,,,
2908,볼만해요! 그런데 무서운 장면인데 되려 웃긴 장면이 좀 있어서 더 재밌었어요~,,,,,,,,,,,
2909,외국 주술,,,,,,,,,,,
2910,마지막 전편이랑 연결되는거 소름,,,,,,,,,,,
2911,악마는 무섭지 않은데 갑툭튀와 연출이 무서웠던 애나벨 2입니다,,,,,,,,,,,
2912,볼만함 . 놀래키는건 진짜 많음,,,,,,,,,,,
2913,무서워요오무서어워뮤셔,,,,,,,,,,,
2914,아이재밌쪙진짜 재밌쪙,,,,,,,,,,,
2915,잼잇네요 생각보단 안무서운듯,,,,,,,,,,,
2916,간만에 평점남김.네이버 평보고 완전 기대하고 어렵게 시간내서 보러갔는데;; 많이 아쉬움. 무섭다기 보다 깜짝 놀라는 장면 몇번 나오고....팝콘 날라댕긴다는건 너무 과장; 무섭다고 소리지르는 관객도 1명도 없었음.딱...,,,,,,,,,,,
2917,걍 쏘쏘... 깜짝 놀라는 장면이 많습니다,,,,,,,,,,,
2918,팝콘안쏟아졋고 갑툭튀예상ㄱㄴ,,,,,,,,,,,
2919,역시 주인공들은 가만있지않군요 볼때는놀래는 장면은 많았어요~ 지나고 나면 별로 안무섭네요,,,,,,,,,,,
2920,영화관에서 혼자 봤는데 재밌음,,,,,,,,,,,
2921,여름에는 공포영화!!!,,,,,,,,,,,
2922,악마 모습을 너무 재미 없게 보여줬어요,,,,,,,,,,,
2923,평일 새벽한시반에 가서보면 아무도없어서 춥고재미짐,,,,,,,,,,,
2924,무섭긴 무서운데 별로 안무서움 먼소린지 모르겠는데 보면 앎,,,,,,,,,,,
2925,깜짝깜짝 놀라고 사운드때문에 실감나고 재밌게 봣네요~,,,,,,,,,,,
2926,하지 말라는 건 좀 하지 마라... 딱 봐도 귀신 있는데 왜 들어가냐 ㅠㅠ,,,,,,,,,,,
2927,볼만해요오오10자재자애,,,,,,,,,,,
2928,무섭긴하지만,,,,,,,,,,,
2929,개인적으로 정말 만족스러웠던 영화 쉴틈없이 몰아치니까 심심할 틈이 없음ㅋㅋ,,,,,,,,,,,
2930,무서워쩌여ㅠ.ㅠ...,,,,,,,,,,,
2931,깜짝 깜짝 놀라는 부분들 있지만..컨져링에 비할 영화는 아닌듯 하네요..,,,,,,,,,,,
2932,긴장감,,,,,,,,,,,
2933,흠칫 흠칫한 장면 은근 많다,,,,,,,,,,,
2934,연출에 정말 신경을 많이 쓴 것 같습니다.정말 재밌게 봤습니다.,,,,,,,,,,,
2935,처음으로 무섭게 본 공포영화.. 덜덜 떨면서 봤음ㅋㅋ,,,,,,,,,,,
2936,영화 처음부터 끝날때까지 긴장하면서 봤어요,,,,,,,,,,,
2937,섭득함. ㅋ생각보단 안무서움 ㅋㅋㅋㅋ,,,,,,,,,,,
2938,밤에 잠은 잘 자겠네 눈 감고 봐서,,,,,,,,,,,
2939,조항요ㅡ어아두유어아라우구라러웅,,,,,,,,,,,
2940,너무무서웠다정말 닭살돋음,,,,,,,,,,,
2941,인형일땐 무서웠는데 악마 모습일땐 너무 안 무섭게 생김,,,,,,,,,,,
2942,다음에 2탄 준비중 입니까?시원하게  잘 봤습니다!,,,,,,,,,,,
2943,대낮 장면 때문에 별 하나 더 줌,,,,,,,,,,,
2944,팝콘이 날라오거나 하진 않는데요...밤 지나고 해 뜰때마다 사람들이 움츠려들었던거 피면서 한숨쉬는게 웃겼네요ㅋㅋ,,,,,,,,,,,
2945,확실히 무서운영환데 옆자리사람들 리액션이 너무 웃겨서 영화 내내 웃으며 봤네요.옆자리사람들은 저를 싸이코로 봤겠죠...추천해영 재미씀,,,,,,,,,,,
2946,심야에 봤더니 좀 더 무섭고 감짝감짝 놀랐네요,,,,,,,,,,,
2947,랄까지 젖어부렷다..,,,,,,,,,,,
2948,남친 팔을 뽑앗습니다^.^,,,,,,,,,,,
2949,하나도 안무섭네요 오늘은 엄마랑 자야지,,,,,,,,,,,
2950,깜짝깜짝놀랍니다 개놀랬음,,,,,,,,,,,
2951,무서웡무서웅무서웡무서웡,,,,,,,,,,,
2952,무섭네요ㅎㅎㅎ 소름돋았습니다,,,,,,,,,,,
2953,저는 무섭게 봤습니다. 다만 같이 본 사람은 뻔한 클리셰라서 예측되고 별로였다네요. 캐바캐인듯. 무튼 무더위 날릴 영화로 재격.,,,,,,,,,,,
2954,역대급 무서움 움찔움찔 악,,,,,,,,,,,
2955,굿모닝입니다 오늘 친구랑 선배 잘만나서 반갑습니다,,,,,,,,,,,
2956,입소문 홍보를 잘했네 한순간도 신박하지 않고 너무 뻔해서 당황스러움,,,,,,,,,,,
2957,소리압박쩔ㅠㅠ볼만함,,,,,,,,,,,
2958,재밋어요 앞열에서 팝콘 날리던데ㅋㅋㄱ,,,,,,,,,,,
2959,공포영화중제일 무서워따,,,,,,,,,,,
2960,완전 무섭지만 재미있습니다!!,,,,,,,,,,,
2961,살면서 본 공포영화중에 제일 무서움,,,,,,,,,,,
2962,팝콘날린다는말에공감이요,,,,,,,,,,,
2963,메인 후기마냥 미칠듯이 무서운건 아닌듯..그냥저냥 볼만했어요다만 기대가 너무 커서 그런지 실망도 컸습니다.,,,,,,,,,,,
2964,Jdisidjridjdkd,,,,,,,,,,,
2965,개무섭긴하더라열글자,,,,,,,,,,,
2966,생각보다 별로입니다. 왜 인기있는지 모르겠네요,,,,,,,,,,,
2967,티익스프레스 그맛이에요,,,,,,,,,,,
2968,최고의 공포 영호ㅓ굿굿,,,,,,,,,,,
2969,다음편이 기대되요,,,,,,,,,,,
2970,재밌었음..무섭고,,,,,,,,,,,
2971,여러분 매직팬티 들고가세요...,,,,,,,,,,,
2972,그저그럭 딱중간놀라는 장면만 많음,,,,,,,,,,,
2973,줄거리는 없고 여기저기서 팝콘안날라오고 눈뜨고봤습니다요,,,,,,,,,,,
2974,너무 기대해서그런가 놀라긴했는데 기대한만큼은 아니었어요~,,,,,,,,,,,
2975,공포영화 잘 못 보는 사람인데도 무섭다기보단 지루했음팝콘 안 날라오니까 각자 사서 드셔야돼요,,,,,,,,,,,
2976,애나벨 모든 시리즈를 다봤지만 지루해 시간확인한 건 처음입니다그저 소리로만 놀래키는 영화에요,,,,,,,,,,,
2977,다들 무섭다고 해서 기대하고 봤는데 저는 별로 안무서웠어요~ 공포 매우 즐기는 사람으로 조금 실망이네요,,,,,,,,,,,
2978,졸려서 자는데 시끄러워서 꺴다.. 놀래킬려고만 하면서 알수없는 스토리의 시끄러운 영화,,,,,,,,,,,
2979,공포영화 좋아하는 사람으로선 이게 진짜 '무서운' 영화가 맞나 싶은 의구심만 들었어요 의미도 없고 교훈도 없고,,,,,,,,,,,
2980,공포영화다운 요소를 잘 갖춤. 최근 본 공포 중 가장 마음에 들었음.,,,,,,,,,,,
2981,존내무서워 근데 울지않았음,,,,,,,,,,,
2982,안무섭다고한사람나와 역대급이였다,,,,,,,,,,,
2983,무섭고 재밌다 .볼만해요,,,,,,,,,,,
2984,기대했던것보다 별로네요...,,,,,,,,,,,
2985,영화보다가 여주들이 하는행동 보고 빡침,,,,,,,,,,,
2986,잠못잘정도 무섭진않아요,,,,,,,,,,,
2987,사운드공포 때문에 더놀랫어요팝콘 쏟을정도는 아니엿네요ㅋ,,,,,,,,,,,
