,content
134,벽에 못이랑 니가 구사야? 랑 사바세계 뜬금 빵터짐 내취향은 벽에 못ㅋㅋ우현 진짜ㅋㅋ 스토리랑 연기 배우 결말까지 진짜 명작맞는듯 분명 코미디물인데 보고나면 좀 찡한느낌 숨겨진 명작
135,중간정도 보다가 지루해서 그만볼까 하다 홉시 몰라 그냥 끝까지 봤는데 중간이후부터 넘 웃김완전 명작. 권오중님이 젤 웃겼음
136,시대를 앞서간 수작이다
137,
138,아... 좀 옛날느낌마니난다했드니 17년전이었네 너무오래된거봤다는ㅡㅡㅋ
139,진짜 처음부터 끝까지 개재밌넼ㅋㅋ진짜 다들 한번씩 유튭으로만이라도 꼭보시길 ㅋㅋ
140,영화관에서  보고나서 내개인적으로 재밌게 봤으나 흥행은 힘들겠단생각이들었다. 그런데 시간이지나서 다시 재평가되어서 지금까지 재미잇단소리들으니 좋네ㅋㅋ
141,소풍왔니? 소풍왔어??!!ㅋㅋ  웰메이드 코미디~
142,이게 왜 백만밖에 안 넘었을까???
143,다시 봐도 잼나요 임창정 연기 짱^^다들 지금유명해진 분들이네요^^
144,나는 74인데 너는..? 반말해
145,명작 중의 명작 니가 94야?
146,오랜만에 다시 봤는데  처음부터 마지막까지 킬포가 이렇게 많은 영화였는지 이제 알았네요 역시 코믹은 임창정 레게노~
147,골 때리는 코미디
148,이 영화가 B급 영화라고 인정하고 본다면
149,b급 호러코메디는 시실리지
150,대사 하나 하나가 주옥 같다.
151,임창정권오중연기엄청웃겨요 또봐도재밌네요
152,정말 드립 하나하나 너무 웃깁니다. 코메디 영화중 이런 수준높은 한국영화는 처음임.
153,간만에 다시 봤는데 너무 재밌어요ㅎㅎㅎ
154,웃다가 기절할뻔 특히 명대사 그럼 니가 94냐?ㅋㅋ 또보고 또 봅니다 임창정은 따고났음요새보다 옛날영화가 더 웃김
155,세 번째로 봤나; 가아끔 생각날 때 보면 재밌는 영화영화가 꼭 논리적으로 아귀가 딱딱 들어맞아야만 명작이 아니라는 증거; 수많은 평론가들이 착각하는 거
156,코미디영화 올타임 넘버원ㅋㅋㅋ 캐스팅도 지렸음ㅋㅋ
157,박. 지마.박.지.마.박지마.
158,그냥 묻혀버리긴 너무 아까운 영화.공포
159,형님 벽이 말을 하는데요?!
160,지금봐도 재밌다 강추합니다
161,창정이형이라 가능했던 작품
162,이 영화가 대단한이유ㅋㅋ여기 나온 배우들이 다들 지금 잘나가는 배우들이됨
163,시대를 앞서간 영화 ㅜㅜ 다시 봐도 명작!
164,이거 후속작 어떻게든 좀 나와줬으면...ㅠㅠ
165,요즘엔 이런 코미디 영화가 없다
166,임창정이 다 뒤집어버렸다 ㅋㅋㅋㅋ
167,삼부 다이아 삼부 다이아
168,이게 평점이 8점도 안된다고? 장르가 코미디인데 이만한 코미디영화 별로없다. 최소 8.5이상은 나와야할 영화임
169,킬링타임 이상입니다. 추천 !!
170,다시 봐도 너무 재밌다. 김윤석
171,
172,사람은 자연에서 살아야 돼
