,content
744,이정도 점수까진 아니고 7점정도 적당..
745,영화야 이게~~~젠장 한국영화 또추락하는겨
746,나쁘지 않다.
747,클라이막스가 아쉽다.
748,뒤로갈수록 영화가 쳐짐
749,싸이코 패스에 관해서는 괜찮은것 같다.
750,호감가는전개..그러나결말에서의극에달하는비호감..감독너무머리썼어
751,보다 열받아서 처음으로 글을적고 감독이 누구인지 확인하게됐음.
752,원작을 망쳐놓은 안타까운 영화
753,괜찬은 소재를 빈약한 연출이 망친 영화
754,맨마지막장면은 전혀필요없는 장면 한국공포영화의 범위에서 벗어나지 못한평작
755,원작도 이리 허술할까? 진화하는관객두뇌를 무시해버리고 음향과 피에 의존
756,싸이코패스는 머리가 대땅 좋아야 하며 또한 남을 크게 웃길줄 알아야 한다.
757,신이화는 싸이코패시가 아닌 싸이코가 맞다..
758,황정민의 흡입력이 아깝네요...
759,이런식으로 영화만드는사람들이 더 무섭다...
760,역시 '귀신'보다 무서운 건 '사람'이다...
761,나만그랬나?싸우는장면에서넘크게웃었다..
762,하도 혹평을 많이 듣고봐서 그런지 생각보단 괜찮았다
763,범인 드러날때까지는 평범했지만 그 이후로 ㄷㄷㄷ
764,솔직히 볼만하잖아요 -_-평점좀 객관적으로해요 평점보고 노칠뻔
765,생각하기도싫다 토할것같다-_-
766,보고나서 우울한 기분은 어찌할수 없지만.그래도.
767,차라리 10번 넘게 본 살인의 추억을 한번 더 보겠다.
768,이걸 영화라고..바보들의 합창이냐. 왜들 캐릭터들이 다 바보같다.
769,국산 스릴러라는 점을 감안해도 팔이 밖으로 굽는다..
770,싸이코패스란 소재를 건드리다만느낌
771,간만에 수작이
772,재밌었는데
773,영화참 더럽네.. 기분만버렸음
774,재미도 없고
775,사이코패스 대국민 계몽극
776,슬프다. ㅠ 우리나라의 스릴러물이라는게..
777,이건 3류도 아니고 5류다. 어설퍼도 한참 어설프다.
778,귀아퍼 죽는줄 알았다
779,재밌는 소설을 이렇게 재미없게 만들어버릴수가!
780,그동안 다루지않았던 주제라 신선할 수도 있었으나 초점을 잘못 맞춘듯
781,1408 다음으로 재미있게본 호러영환 처음 인것같음
782,헐 어이없음 진짜 엄청 무섭고 반전짱이고 재밌었는데=_=
783,황정민은 다시봤다.
784,난 재미있던데 몰입도 좋구 ㅎ
785,초반엔 뭔가 기대되다가 후반에 가서는 그냥 잔혹영화.
786,죽이자고 맘먹고 달려들면 여자도 강하군
787,스크린쿼터반대하지말고 제대로된영화만들어서 인정받기바란다..
788,소재신선하고 반전 나름 괜찮았으나.. 장면수위를 그렇게 했어야했나?
789,참내 영화감독 개나소나 다해?
790,완전 유치 엉성.
791,후반부가 부실하긴 했지만 오랫만에 느낀 오싹함
792,처음은 볼만하지만 마무리가 시원찮다. 마무리 부분이 논리가 맞지 않는다
793,보험회사원중에 단한명이라도 있을까?...단순 잔혹함은 전혀 취향아님
794,기대안하고봐서 괜찮긴한데-왜이래 웃긴장면이 많냐 ㅋㅋㅋㅋㅋ
795,코미디 영화?
796,평점이 너무낮은것같아.주인공 하는짓이 진짜 답답해.남일에 먼상관이야..
797,보험사기 치지 말자
798,싸이코 VS 싸이코패스...싸이코가 따로있나 남의일 뭐같이 참견하는게 싸이코지...
799,재미는 있는데. 주인공 하는 짓이 답답해-__- 완전 오지라퍼 ..
800,흥미로운소재를 제대로 요리못한 영화.
801,최악이다
802,난 다리저는 여자가 젤 무섭다..자전거로 유괴도 한다..
803,정교하지 못한 후반부. 심각한 장면에서 웃기까지 했다.
804,유영철이 생각나더라.... 끝
805,여쥔공 죽은 줄알았을 때까진 무서웠다. 헐리웃 영화같이 계속 살아나!
806,여자
807,물에 물 탄 듯 술에 술 탄 듯
808,기대를 않했더니 볼만했다. 주인공이 너무 바보같다.
809,차라리 공포영화의 틀을 벗어 났더라면.. 좀더 자유로운 연출이 아쉽다
810,최악
811,그냥 그럭저럭 봐줄만 했는데..잔인한 장면에서 웃음이 나왔음...
812,연기력만 봐줄만하다..
813,그 정도면 죽이고 싶은게 사람이야  ㅉㅉㅉ
814,좀 더 지독한 고어물이였다면 하는 아쉬움..
815,황정민으로 기대하고 황정민으로 실망하다
816,배우들 이미지까지 떨어지게 만드는 OOO 영화 봐도 기분 더러움
817,황정민 필모그라피에 큰 오점을 준 영화;;
818,우와.. 영화보다 답답해 죽을뻔 했네 내가 싸워도 그거보단 잘싸우겠다.
819,CG 쓸 돈이없었나 떨어져도 이쁜 배경과함께 보내주지..
820,역시 재미없는 사람들이 있는 이유를 알겠다... 영화가 수레기네..
821,여자가 괴물이냐 그거하나못해보고 경찰들은 어찌나 바보같던지...
822,영화 초중반의 지루함을 후반부의 큰웃음으로 해결! 간만에 빅재미 ^-^
823,잔인만하지 내용이없다 .절대 비추천
824,정말 오랜만에 제대로된 5류영화보네요 ^^
825,초반에..긴장되게하더니..후반에.절뚝거리는여자무서워도망다니는꼴이라니..
826,너무한다. 이것이 한국영화의 현실이다.
827,킬링타임용 무비로 볼만했다
828,공포영화 보고 웃은건 처음이다
829,소재까진좋았으나
830,기대많이했는데 흠..처음엔흥미진진~ 갈수록 쫌...
831,남자가 다리까지 저는 갸날픈 여자에게 겁먹고 도망다니는데서 피식...
832,전준오 냉돌쓰자(소화기) 신이화 소멸후 매복크리(부엌칼) ㅋㅋ
833,밑에 평점이 이해가 안되는군.. 영화 내내 긴장감을 느낄수 있어서 좋았다
834,보는 내내 지루함 결말도 어이없는 결말
835,5점주기도좀아깝나 ? 설정개판 
836,극중 전준오도 정신적으로 문제가 많다
837,차라리 근육질 여성을 출현 시키지 그랬냐 납득이 안가고 답답하다
838,흠..딱히 재미있지도 재미없지도 않은..평범한..
839,보는 내내 답답..정말 이렇게 열받는 영화 보기도 힘든데...
840,진짜 기대많이했는데 ㅠㅠ
841,약간 공포스러울려다가만.. 미스테리도 그만 밝혀지고
842,축하합니다!! 원작을 잘 말아드셨군요. 유선 연기만 볼만함!
843,참신한 소재와 크게 나쁘지 않은 스토리
844,rngggg
845,배우 연기 굿
846,스토리는 괜찮지만 영화가 주는 재미는 별로이다.
847,장난하나..별로재미도 엄꾸만
848,스릴러라는 장르 자체가...후반부로 갈수록 지루해진다.
849,넘하네.원작도 이런가.중간쯤에서 끝내지.억지스럽고 좀비영화같다
850,간만에 본 멍청한 공포물.
851,경찰에 개입을 마지막에 연출하려고 무성의한 태도로 일관하는 형사 ㅋㅋ
852,연출력 아쉽;황정민은 평범한 연기 안됨;재미없고;
853,오랜만에 후덜덜한 공포물. 우린 언제쯤 이런 공포를 쓸 수 있을까.
854,머야..차라리 귀신영화를 만들지.
855,마지막은 오멘따라한건가?...
856,간만에 재미없다고 맘껏 느꼇네
857,정말 재미없다.....지루하기만해..
858,영화엔 여러장르가 있다. 드라마
859,좀더 영상미 있어야 했고 좀더 설득력 있어야 했다...
860,분명 이영화는 감독자신도 보면서 답답했을것이다..다시찍기도 뭐하고..ㅋ
861,칼쥐고 죽은 시체는 먼데?  유선은 예뻤다
862,내용전개가 너무 답답함......속터지는 줄 알았네
863,원작과는 달리 스릴러가 한국형 고어로 변질;; 강신일은 대실망
864,부제...처키의 부활???
865,하드코어 공포 스릴러...괜찮긴 하네..약간 미진하긴 해도..
866,나쁘지도 않지만 좋지도 않다. 원작에게 적지 않은 빚을 지고 있다.
867,좀비영화?거의 좀비처럼 다시 살아나고 황정민하고 치고박고 싸우고
868,공포치고는 보는내내 답답하고 짜증만 나는영화
869,10점 황정민 한테 주는거다. 난 정민오빵 팬이야_후훗
870,황정민..진짜 배우인줄 알았더니..작품 초이스가 영..연기도 그닥..좌우지간 실망
871,정말 플롯들이 전혀 들어맞지 않는 급조한 엔딩...리얼리티 상실
872,청소년유해영화 대인관계부적절영화 평점미달영화 필름을 묻어세요 잘아는데다
873,나원.. 오랜만에 쓰레기 영화봤다.. 시체 확인도 안하냐??
874,스토리 개연성이 부족
875,소재 참신하고 괜찮은데 평점 너무 낮다. 이정도면 국산치고 정말 볼만한데
876,더럽게 재미없다..할일없는 백수빼고는 보지마라
877,너무 잔인하다
878,매우 나쁘지는 않지만 원작은 이리 심심하진 않을 듯 싶다.
879,후덜덜;;처음엔지루..글고 발목아픈뇬이자전거타고장거리잘도달려?ㅋㅋ
880,혼자있을때 밤에 보니까 은근 긴장되던데..몰입을 너무했나 ㅋㅋ
881,억지로 끼워맞춘듯한 스토리 전개와 주인공의 답답한 행동들이 주는 짜증..
882,괜찮은 시도지만 뭔가 진부함
883,원작과 비교하자면 뭐...이정돈
884,소재는정말좋았지만 밑에분말처럼요리를못했다.
885,눈이 너무 시리다... 3류 포르노를 본 기분이랄까..
886,재민있지만..절름바리여자를 상대로...영화니까...란 생각으로 견뎌냈어..
887,스릴과 화면상의 공포는 못하지만 내면의 공포심은 자극했다
888,영화 속 배경은 훌륭했으나 뭔가 진부하고 부족하단 느낌이 계속든다
889,밋밋한 반전?
890,밤에 혼자 봐서 그런지 긴장감있게 보았다 ㅋ
891,황정민 소화기 챙기길래 때릴줄 알았더니 뿌리는건 모냐~ 에효..
892,아나..쓰레기 하나 추가요~
893,쓰레기
894,다리저는 유부녀에게 모두 난도당하다.. 우월적 힘의 원리도 모르는 감독!
895,많이 아쉬운 영화였다/시간 아까움
896,역시 원작을 따라잡진 못하는거 같다..안타깝다..
897,이런 공감가지 않은 개허접 쓰레기 영화..도저히 웃겨서 못보겠다
898,다리저는 미모의 유부녀가 황정민한테 쫓겨야 바람직하잖아!!..
899,이런 개 쓰레기 영화를 보다니...욕밖에 안나온다..제발 보지마세요..
900,진짜 답답하다!! 아무리 황정민 역할이 유약한 캐릭터라지만
901,아..안타깝다.... 초반대로나갔으면 계속 무서웠을텐데.
902,훌륭한 소재를 못살려서 아쉽다
903,-10점은 없나요? 왜 영화가 저렇게 만들어졌지..;;그 여잘 못이기나?
904,속터져 디지는줄 알았다 아니 그 여자하나 못 죽이나 헐~답답
905,재밌다는 사람들은 아직 원작소설은 안보셨나?
906,난 디기 재미있던데 
907,황정민밖에 보이지 않았다. 캐잔인하기만함..
908,처음에는 긴장감을 조성하더니..이건머 후반부로 갈수록 터미네이터네..
909,무섭지도 않고 - ㅅ-.. 여자랑 다이다이뜰때.. 그냥 존나 웃었음.
910,누군지는 쉽게알수있으나
911,감독누구야!?감독의 능력을 잘 보여준영화.... .. .
912,소재는 너무나도 좋았는데 역시나 부족하다...
913,무섭다기 보다 잔인하다... 사이코패스 분석하고싶은맘뿐
914,무섭진 않으나 잔인하다!! 황정민의 역할 뭐랄까 오지랍이 넓다고 생각;;
915,단1점도아깝다감독이나황정민이나니들이진정싸이코패스다관객들을걍죽이네
916,영화야? 사이코패스 다큐야? 이게 호러? 개념상실 103분짜리 영상물
917,추석연휴를 마무리 하는 공포스릴러...ㅎㅎ 속편을 기대하며...
918,이거 뭐야 무서워.. 별로 재미없다...
919,개념없고 답답하고 짜증나는 쓰레기같은 스토리를 가진 영화
920,황정민이 출연한영화중 최악.. 이건 무슨 3류호러냐.. 답답하다
921,씨네21 4점 준거에 나도 동감..
922,최악의영화 황정민님 실망했습니다.
923,솔직히 스릴.... 음 그래 스릴.. 마지막에 기분 드런이유는?아시는분손
924,영화중간단계에서 너무 빨리 단서를 던진 것이 조금 아쉽다...
925,완전최악 영화 후반부의 전개는 짜증나게한다.. 기분만 더럽다
926,마지막 10분을 남겨놓고 .. 지금껏 감상한 시간이 아까비..
927,원작의진한향수냄새가없었다는게좀아쉽다.영화부터보고책사서봤다는...
928,괜찮다.. 너무 많이 생각하지말고 영화는 즐기자!
929,장남쳐?
930,싸이코 패스 사상 최약체의 절름발이 악당.나같음 한팔로 싸워도 이기겠다.
931,후반부로 흘러가면서 수습이 안된다;;
932,장르를 더 파고들어야 했는데 공포적인 자극성에만 비중을 둔게 아쉽다.
933,음...역시
934,마이너스를 주고싶은 영화.. 황정민의 캐릭터도 연기도 짜증..최악
935,난 왜 제목이 검은집인지모르겠다-.-;;;그저 잠만왔다..쩝...
936,스릴러로서 재밌었다
937,공포가 아닌 스릴러를 주(主)로 한다면 비약은 절대 금물이다.
938,황정민연기꽝.철도에서죽은놈뒤에서잡아댕기면뒤로존나빨리기어가면돼지OO아-_-
939,초반 너무 지루하고 주인공이 답답하다.. 후반엔 좀 볼만햇음.
940,집은 까만데 스토리는 하얗게 다 보이네
941,뻔한 스토리 하지만
942,남자주인공 허약체질? 괜찮은 시나리오지만 연출은 기대이하
943,스릴러로서 반전도 없거니와 공포도 전혀 못느꼈다 내가 사이코패슨가?
944,답답한 남자 주인공.. 끝날즈음엔 짜증이.. 공포와 짜증의 조합..
945,간만에 본 흥미진진한 한국형스릴러의 수작! 적당히 잔인하고 여운도 있음
946,신태라
947,워워워...황정민 오버연기 제대로된작품에서 하길..
948,범인이 너무 뻔~하잖아. 경찰이 걔 하나뿐이야? 신고를 하면되지.
949,심하게멍청한주인공은정말질색ㅉㅉ.한놈안죽었으니2편도 나올라나.
950,괜찮은데...평점이왜낮은지이해할수없다;; 긴장감ㅎㅎ
951,스토리와 분위기가 보는 내내 을씨년스러웠다. 간만에 잘만든 한국스릴러!
952,이딴 영화만들고 스크린쿼터를 외쳐..? 고등학교 방송반에서 만들었냐?
953,황정민이 왜이런 쓰래기 영화를 선택했는지 알수 없다..
954,난 그럭저럭 볼만하던데... 단 배역에 강신일씨는 좀 안어울렸슴
955,너무나도어색한그들
956,다리OO아줌마한테허우대멀쩡한젊은남자가OO같이열라당하는내용임!!
957,황정민 때문에 봤다 그런데 나는 이런내용 이런영화 너무 싫어~~~
958,시간이 아깝다. 로긴하게 만드네. 진짜~
959,앞뒤 스토리도 맞지 않고 스릴러 답지 않는 잔인하기만한 그저 그런 영화
960,좋은소재의원작을ㅄ만들어버리는..보다가답답하고화딱지나 짜증지대루.머니이게.
961,그냥  시간 나면 함봐여
962,마지막에 부활만 아니였으면 만점짜린데...
963,스릴 있지만 뭔가...
964,근데 그림 중 한 사람이 웃고 있었나요?
965,신이화씨
966,싸이코패스
967,휴일이라 인심써서 3점준다!! 이제 배우보고 영화안본다 never...
968,보지 마세요. 엄청 화딱지 납니다. 이건 뭐 OO도 아니고. 말도 안돼.
969,용두사미 일본작가 소재라서 ..
970,나름대로 스릴있었지만 중반까지는 지루하고 결말도 좀 그렇타..
971,극장에서 안보길 잘했다.
972,그냥 새벽에 아무도 없을때 불 다 꺼놓고
973,이해 안됨
974,황정민 영화중 최악의 영화... 중간부터 참 어이없는 웃음만...
975,책보다 디테일하진 못하지만 흥미진진했고
976,생각보다 별루엿따 안무서워.ㅜㅜ
977,흠...영화가 껄적지근 하넹
978,뭐냐...이 영화...
979,...거참
980,후반 이후로 화날정도로 김빠지는 주인공의 어이없는 행동
981,3류..그이상 그이하도 아니다.
982,나름대로 진일보한 한국 공포영화~ 근데 한국스러움은 사라져가는 듯...
983,장애인인데 사람 잘죽이네 약간 코믹 필~~
984,유치함 그 자체였다. 보면 후회함
985,살인마가 너무 약했다....
986,반전이 조금 더 늦게 밝혀졌으면 더욱 흥미진진하지 않았을까?
987,간만에 스릴러 영화 봤더니 긴장됐다 ㄷㄷ 근데주인공 왜케 바보같이나오지;;
988,스릴러로써의 매력도 없고 환타지 코미디드라마 정도로 생각하고 보면 될듯
989,걍 뭐.. 그렇네...
990,지루하다...
991,완전 짱나는 영화다.
992,반전이 여자가살인마였다는거자나 
993,솔직히 그저그렇네....반전도 없고..뭐야!!!
994,억지스러운 설정과 전혀무섭지 않는 보는동안 짜증으로 다가오는 영화
995,한번 졸앗다 ;;
996,개연성이 부족한동시 클리셰로 가득한영화다
997,극적 긴장감은 충분하다. 하지만 개연성이 부족하다.
998,공포영화 보면서 어이없서서 웃게 만든 영화 주인공은 바보인가 OO인가?
999,진짜 지겹게 속터진다. 미스터빈 저리가라네..
1000,공포영화는 공포스럽게 만들어야한다. 정말 답답함밖에 느끼지 못한 영화
1001,원작은 정말 대단할듯
1002,스릴러의 기본도 이해못하는 엉성한 연출력...
1003,나름스릴있게봤음..다른한국공포보다훨나은데 졸작소리까지들을필요까지야..ㅠㅠ
1004,원작 망치는 재주라도...?
1005,"진짜 보는내내 소름돋아서 ""이 사람에겐 마음이 없다."" 무서워~~"
1006,배우가 아까운영화 졸작중에 졸작 큰기대를 했었는데 ㅜㅡ
1007,이따위 영화에 출연한 황정민이 불쌍하다...
1008,왜... 뒤로 갈수록 웃겨지는거야...
1009,난 그 다리저는 미친여자가 너무 마음에 들더라~ 딱 내스퇄
1010,유선이 너무 이뻤다...원작에 좀 더 충실했었으면 하는 아쉬움이..
1011,다리저는여자와샛님의찌질한활극 황정민 이그 ㅉㅉ
1012,문 못여는 것도 소화기 뿌리는 것도 보는 내가 답답하다
1013,약한남자와
1014,솔직히 난별로다 재밌긴한데 뭔가 빠진느낌이랄까;;
1015,이때까지의 식상한 한국식의공포영화 보다 훨씬 스릴있고 재밌다
1016,영화 반도 보지 않은상태에서 누가 사이코 패스인지 알아차려버렸다.ㅠㅠ
1017,음... 재미없진 않았지만 무엇인가 엉성했다...
1018,쩔뚝이 상대로 참 낑낑댄다
1019,좀더 이유가 구체적이야한다
1020,원작을 안봐서는 모르겠지만 분명한건 원작에 대한 먹칠이다..
1021,황정민은 영화를 잘 고르는거 같군... 귯귯
1022,사이코패스를 제대로 만들어 내지 못했다.. 지루하다..
1023,황정민
1024,건장한 남자가 장애여성에게 쫒기는 코미디...
1025,예상된 전개...예상할 수 있는 결말..그 이상도
1026,갈수록 코미디 아놔
1027,뭐 귀신은 안 나오니 한밤중에 불꺼놓고 보면 볼만은 할듯함
1028,긴장감은 꽤있음. 결론은 볼만은하다.
1029,긴장감 제로 스릴러 한국영화가 시러진다
1030,뭐이리 루즈해?
1031,싸이코패스.. 이런 영환 보고나면 후회가.. ㅜ.ㅜ
1032,이런 영화는 굳이 만들 필요 없다
1033,마지막 씬빼고는 모든게 다 훌륭했다
1034,다른 한국 공포영화들 안보시나? 이정도면 수준급!
1035,실망;;
1036,뻔하고 아주 유치하고 관객을 우롱한 얼굴두꺼운 공포영화.
1037,7점도 아깝다... 쓰레기 영화
1038,절름발이여자가 슈퍼우먼 혼자 장정들을 죽이고 생쇼를하네 정민형 ㅜㅜ
1039,마지막 부분의 어설픔만 뺐다면 더 좋았을 영화
1040,이거 나름 좋긴 좋은데.. 왜이렇지 평점..
1041,극락도살인사건보다 무서운데 설득력은 떨어진다
1042,볼만한데 왜들 이러실까~
1043,진짜 캐릭터를 정도껏 만들어야지..책보다 답답/얼빵이 너무하잖어.
1044,엘리베이터씬으로 수정해달라..생각할수록 아쉽다 ㅜㅜ
1045,공포의 미녀쩔뚝이...딱3점짜리영화 시간이 아깝다
1046,0점이 없는게 아쉽다..
1047,바보냐~멀쩡한성인남녀두명이쩔뚝발여자한명을 못당해서도망치냐~ 말이되야지
1048,중간 중간 다 띄워 먹고 날로 공포스러우려 한다.
1049,내용좋은데.........흠....그래픽어쩔꺼야
1050,21세기의 하후돈이 나온다.. -_- 킬링타임용.
1051,초반부는 up! 후반부는 bomb....
1052,디워급이군..황정민 케스팅 에러. 졸작
1053,살짝 웃긴 누나덕에 볼만했다.
1054,포스터만봐도 화가난다..정민이형 그싸이코 형이죽여도 무죄야..거참..
1055,호러의 탈을 쓴 코미디
1056,뭐...어쩌라는건지...할말이 없다..최악
1057,영화에 편견이 있으신분들..그래서 평점이 낮나..ㅠㅠ8점이좋은듯
1058,배우들 연기가 좋으면 뭐하나 스토리가 갮 인데............
1059,보는내내 긴장감을 감출수가 없었다.
1060,영화하고 책모두 봤는데 그나마 책이 별표4
1061,후반부로 갈수록 어설퍼지는 스토리
1062,초반살찍긴장 후반 코미디ㅋㅋㅋ
1063,황정민 연기 진짜 짜증 지데로
1064,이건 뭐 코메디도 아니고 뭐이리 어설퍼  ㅡ.ㅡ;;
1065,솔직히 굉장히 지루하다. 심리적인 변화도 어설프고...
1066,열쇠키
1067,한국영화에서 이정도면 훌륭하지
1068,종반부에 넘 웃어서 민망.. 계속 키득 키득됬네..눈치보이게;;
1069,차키를 돌렸어지...
1070,별다른 내용없고 그냥 미친년 혼자 쌩쑈하는 내용이네. 결론은 쓰레기
1071,좀 불편... 4인용식탁 이후로 애들죽어나가는 영화.
1072,오...자정이 넘어서 관람해서 그런지...3배로무서움..
1073,여자친구엎고가다가 목에 걸린 줄이 턱~~ 하는 장면 너무 웃겼음
1074,주인공이여친업구가다가여친목에줄묶여있는거모르고계단에굴렀을때웃겼음
1075,말도 안되는 설정이 가득한 영화. 하지만
1076,주인공을 칠득이로 만들어 놨으니..감정이입이 될 수 있겠니? 감독아?
1077,초반에는 지루 후반부에가서야 영화에 집중을 할수있었다 그래도 뭐 괜찮다
1078,반전두 없다..연약해 보이는 여자가 힘만세다..시간아까운 영화
1079,장애인여자를 상대로 덩치값못하는 멍청이....에 실소를 금치못했다.
1080,포악하고
1081,마지막궁금하다
1082,스토리도....탄탄하구...볼만해여...^^
1083,귀 아플정도로 소리만 째지네요 이거 원....
1084,좀지루한면이있지않나?스토리결말까지모두예상적중ㅎ마지막에잘살려~5점
1085,스토리 정말 몸개그 수준이다 .머리를 헤집어보고싶다
1086,재미있다고 생각하는 찰라..뭐야..황당부르스..뭔가 답답한 영화
1087,원작 검은집 책의 긴장감에 비하면 영화는 멜로
1088,마지막에 좀 억지스런 장면이 거슬리지만 대체로 무난하다. 좋은시도
1089,재미있었다 괜찮은 영화..
1090,반전도 없고
1091,황정민
1092,흥행면에서보면 분명 훌륭하다!재밌다 !
1093,주인공캐터가 너무 약하다.보는내내 짜증났던 영화..
1094,뒷심이 좀 약하지만 괜찮은 스릴러물이다
1095,ㅍㅎㅎ 나좀 죽여주십쇼... 도 아니고 주낸 설치네...
1096,잔인하다고 다 공포는 아닌데 조금 아쉽네
1097,덤덤~ 내가 싸이코 패스여~
1098,오~ 장난아니네요 꼭 보세요
1099,막판에 잔인해지고 결말이 꼬리에 꼬리를 뭄.
1100,시청각적인 공포보다도 '내용'이 주는 공포가 이런 것임을 느꼈다.
1101,소리로 겁주려는 영화...놀라는 것도 한두번이지 짜증이 슬슬...
1102,마지막이 너무 아쉽다
1103,굿! 한국공포영화 중 최고라고 생각함.
1104,눈뜨니까끝낫던데?
1105,아직 많이 부족하지만
1106,뒷골땡기게 무서운 영화~~ 공포영화 좋아하는 사람은 꼬옥 보셔요~~~
1107,양들의 침묵
1108,인간에게 감정이 없다면 과연 인간인가를 생각하게 해준다
1109,내가 소설을 보고 상상한 범인은 괴짜가족의 진엄마였는데 실망...
1110,이게 한국 스릴러물이 맞나 하고 생각했던 영화!
1111,소설보다 부족해
1112,너무너무 재미있어요~~^^*
1113,반전이 넘빨리나와 긴장감이덜해졌다.
1114,소재가 특이해서 좋았어요~!
1115,또 다른 공포영화~참신한 소재.
1116,후반엔..쫌..별로 였지만..나름괜찮은 공포영화였다
1117,티비에서는사람들전부범인알아도무섭다더만.난왜돈이아까울까..머하니이영화;
1118,소재는 좋았지만 스토리 전개는 미흡..
1119,내용 좋아요. 흠 .. 후반부에 좀 엉뚱했죠..
1120,나름 갠찮았어용 내용도 있고
1121,재밌어요
1122,은근한 긴장감.
1123,미안하다 줄수없다~ 
1124,텍사스전기톱살인사건 한국버젼 -_-
1125,그저그런 영화..... 극장에서 돈 주고 보기 아까움..
1126,스릴
1127,별루...미친여자 이야기..영화로는 좀...부족
1128,정말 그저 그랬던 영화...
1129,먼 영화가 이렇게 지루하냐?
1130,그저그래..솔직히 무섭진않음
1131,내가본건 착한사람콤플렉스인 남자와 미친여자
1132,공포영화다운영화 시나리오 8점 연기력 10점 공포감 10점
1133,일번영화 보는거 같다 내용이 넘 간단
1134,상황설정이 억지스러운 면이 있었다.
1135,싸이코패스도 인간이라는 점을 남기는데서 -4점
1136,재미없게생김
1137,안무섭다는 사람은 도대체뭐지...당신들이 사이코패스?ㅠㅠㅠㅠㅠㅠㅠ
1138,무서웠으니까 8점..
1139,여름에 한편 볼만한 영화인거 같아요
1140,아 지루해 광고가 더재미있다.
1141,뭐 별로 무섭지도않고 웃기지도않고 나이만쳐묵고
1142,눈에서 키뽑는 장면하나로 지루함 버렸다ㄱ-좀더 쪼여줬음 했던 아쉬움;;;
1143,검은집  ㅗㅗㅗㅗㅗㅗㅗㅗㅗㅗㅗㅗㅗㅗㅗ
1144,잼있다
1145,너무 무서워서 미치는 줄 알앗음-_-
1146,긴장감은 주어지지만 그 소재가 잔인함이다
1147,사이코패스.. 소재가 좋았다..!!
1148,생애 가장 무서웠던 머리가쭈뼛하는 영화. 사이코패스. 잔인빼면 최고
1149,긴장감은 정말 최고~! 싸이코패스란 독특한 소제~
1150,그저 잔인했던 영화~
1151,약간 끌긴했지만..무섭다 사실이라는게 더 섬뜩하다
1152,싸이코패스라는 흥미로운소재와 보험금이라는 현대인의 상징.. 잘좀 섞지..
1153,싸이코같은 이상한영화
1154,반전 굿. 지금까지 본것중 제일 난듯한.. 소재도 새롭고~
1155,반전이 뒤늦게 드러났으면 어땠을까하는 아쉬움
1156,별 반 다를게없는 공포. 이런 주제는 옛날 헐리웃 공포영화서도 봤거든?
1157,기시유스케가... 판권준게 잘못이다...
1158,무섭기 보단...잔인한 영화
1159,이건공포영화가아냐
1160,지루지루
1161,공포영화보면서 졸긴 처음.처음부터지루하다.
1162,그저그랬음...넘 잔인해..
1163,너무 했다. 진짜루. 초반에 과거 기억부분만 그럴 듯.
1164,완전 무서움 ㅜㅜㅋ
1165,너무 무서워서 눈감아 중요부분은 하나도 못본듯
1166,공포중에 제일최고 ㅋㅋㅋ
1167,사람이 무섭다.. 무섭다.
1168,싸이코패스 처음듣는 병명이지만 뇌리에 박히게 만든 영화.
1169,별거없음. 소재는새로웠지만 결국...
1170,생각보다 짧고 단순한 이야기였다....깊이가 아쉽다
1171,궁금한것이 있는데요.. 영화에서 박충배랑 신이화는 어렸을적부터 친구인가요??
1172,역시 귀신보다 사람이 더 무서움
1173,안경 안쓰고 봐서 그런가
1174,진짜최고의영화
1175,함 보세요~~기대 안하고 봣는데 정말 등골이 오싼한게 잼있던데요~
1176,이 영화 작살나요! 그여자 무서워요
1177,이정도면 한국 호러 대단~ㅋ
1178,너무 헛점투성이의 영화  한국영화 이래서 안된다
1179,보고나서 기분더러워지는 영화
1180,나름 재밌네요. 한국공포영화치곤 괜찮네요.
1181,보험쟁이는 싸이코패스보다 무섭다 ㅋ
1182,불타고나서 마지막 10분은 없는게...갑작스럽게 좀비영화라니..
1183,덕분에 옆자리 여자분이랑 번호 주고 받았다 잘되면 잊지 않을게
1184,억지반전은 조낸 지겹다 이제...차라리 반전을 없앴으면 나았을듯--;;
1185,잔인...왜케무서워?우리집이꼭검은집같자나..
1186,공포와 잔인을 혼동하지 마라
1187,피만 많이 흐르면 공포인가..후반 클라이막스가 더 지루한 영화..
1188,지루할새없이 봤다.많이 꼬지않은 깔끔한 공포영화.
1189,억지로무서우려고하는것없이깔끔했고새로운소재에돈아깝지않은영화
1190,40분가량봤는데뭐진전된느낌도없고졸라게지루하게만든영화..나와버렷다.
1191,처음 집에 찾아가 사건이 일어나는 부분이 섬뜻 했음
1192,무난한 영화...다면 생각한데로 진행되는 것은 조금...
1193,배경 분위기가 쏘우랑 유사하다는 느낌?
1194,영화가 나름 새로웠다
1195,소재도괜찮았고..좀얘기가억지스럽긴하지만긴장감은최고!!
1196,약간썸뜩하고놀라는부분은많았지만별로였다
1197,좀 많이 격하다. 공포영화랑 스릴러의 중간. 불타는 장면에서 끝났으면 딱 좋았을텐대
1198,한국 공포영화치곤 볼만했다.
1199,올해 나온 공포영화중 최고!
1200,난ㄴ검은집보다하얀집이좋아
1201,난 재밌고 무섭게 봤는데~ 추천 ㅎㅎ
