,content
190,한번밧는데고든레빗은다크나이트때도좋은연기보여줫는데여기서도인상깊은영화좋앗고마지막은쫌해피엔딩으로끝낫다면어땟을까라는생각이든다
191,평점이나무낫네 얼마나잽는디
192,티비로 보는 영화중이렇게 집중해서 본 영화는 오랜만인듯배우들도 믿고볼만하고연출도짱. . 애기도연기잘하고. .
193,조셉
194,와우!! 이정도면 수작이다.
195,조셉고든레빗 간지나는 영화!! 영화의 몰입도도 상당합니다. 이런 영화 많이 나와줬으면 좋겠습니다.
196,정신없이 보게끔은 만들었으므로..
197,복선과 전개가 다소 황당했지만 뭐 나쁘진않았다
198,볼만하고  꽤 재밌었다.그렇게 개떡같은 영화는 아닌데.난 명화라고 불리는 레옹보다 더 재밌던데?나름 철학적이고왜 개인차
199,나비효과같은 자기희생주의의  결말이다...  자신의 업보에서 악의 근원이 탄생되는걸 보고 자신이 죽어야 루프가 끊어지는걸 깨달았다.. 구성과 연출면에서 맘에든다
200,재.밌.다.
201,졸잼솔직히개잼다
202,멋진영화. 손 하나만 희생해도 될텐데 너무 큰걸 희생했네...
203,헐리웃에서 알아주는 역대 최고의 영화ㅋ 한국에서만 저평가 받는 이상한 국민들ㅋ
204,도니다코나 12몽키즈만큼은 아니나 꽤 영악하게 만든 타임루프물. 서부극의 차용과 샤말란식 반전 등 나름 즐길만한 구석이 있다.
205,흥행 못하는 이유가 다 있다.
206,짜맞추기라는 느낌이 강하다. 설명도 부족하고 지루함. 보는 내내 이게 뭔소리지 왜이렇게되지 싶었음. 목소리는 작은데 총소리는 얼마나 큰지. 관객을 전혀 배려하지 않는 영화.
207,느낌있는촬영
208,우울한 디스토피아에 식상한 타임루프 영화이면서 미래는 들락 거리지 않는 신선한 스토리. 도끼질 하는 에밀리 블런트 캐릭터 너무 매력있다.
209,탈모가 이렇게 무섭다. 30년이면 당신도 탈모.
210,흥미롭지만 감흥은 없달까
211,??? : 말해봐요 저한테 왜 그랬어요?/그런 적 없는데?
212,수작과 명작 그사이. 주인공이 죽고 자신을 버린 어머니가 해줬다는 머리쓰다듬기를 해주는 에밀리 블란트의 자세는 수확을 하는 농부의 모습과 무척 흡사하다. 에밀리 블란트의 직업인 농부
213,중국 자본인 게 너무 티나서 아쉽다.
214,무척 재미있게 보긴 했으나 미래에서 온 조는 계약을 이행했고 시드모자를 죽이려고 한 적이 없다.  그럼에도 미래의 시드는 루퍼들에게 원한을 갖고 말살한다?엥?! 현재의 조는 무엇을 위해 자살한거야?
215,미래와 과거와 현재를 오가면서 인간의 욕심과 허망함
216,미래에서 보낸 사람을 현재에서 죽이고 처리를 하는 직업 루퍼! 하지만 계약조건이 있다. 30년 후의 자신이 현재로 보내지는데 죽여야한다. 본인손으로...어느 날 정해진 시간대로 하던 일 하려했지만 이상하게 늦어진다....
217,
218,
219,라스트제다이를 이렇게 만들었으면 얼마나 좋았을까?
220,개인적인 평점도 8 추천
221,볼만한 영화.. 추천함
222,
223,초
224,
225,너무 재밌는데? 영화가 좀 설명충이긴 하지만 애가 연기를 잘해서 몰입도가 있었음. 에밀리는 여기서도 매력있구나
226,내용이 조금 어렵긴 한데 지루하지 않고 재밌음 근데 조셉고든레빗이 분장 안하고 나와도 괜찮았을 듯...
227,[가장 현실적인 평점] 1~3점:쓰레기 / 4~5점:살면서 모르고 살아도 무방 / 6점:뭔가 나사빠진듯 2% 부족 / 7점:그런데로 평타 / 8점:이정도면 남에게 추천가능한 수작 / 9점:소름
228,몰입도 있게 감상했습니다
229,최초의 브루스윌리스가 있다는건 다중우주론이지만 조셉이 스스로 자살할때 브루스가 사라지는건 다중이론은 또 아니다
230,여러 영화를 섞은거 같긴한데 나름 감동도있고 중박은 되는듯. 근데 30년동안 주인공이 등빨너무키운듯 매치가 잘안됨
231,조 아저씨가 뿌린 좋은 씨앗(시드).
232,이런 타임뤂... 차라리 굿~
233,라이언 존슨 감독 겸 각본가는 스타워즈 같은 블록버스터보다 이런 류의 반전 장르물에 잘 어울린다. 조셉 고든 레빗이 극의 중심을 이끌고 브루스 윌리스와 에밀리 블런트가 뒷받침을 잘 해준다. 타임 패러독스의 문제는 별...
234,쪼금 어려운듯 했지만 신선했다!
235,중국이 나와서 옥의 티~!!
236,잘 봤어요 볼거없어서 그냥봤는데 본거 후회는 안되네요
237,평점 읽지 말고 볼 껄...
238,와~~!!   재미있어요 ^-^
239,재밌게 봤던 기억이 남아있어서 뒤늦게 평점 남김
240,확실히 재미있다. 엔딩의 감동까지.  다만 살인이 불가능한 미래에서 일으킨 살인사건(브루스 윌리스를 움직이게 한)은  납득이 안되잖아.
241,결말이 마음에 든다. 사실 첨엔 보다 잤지만 다시 정신차리고 보니 명작이다.
242,8점 후반대 수준의 숨겨진 보물 같은 영화평점 맞추기 위해 10점 줍니다
243,
244,미래에서온 나와 그 나를 죽여야하는 킬러가 만나 그려지는 독특한 스토리와 아이디어는 좋았다. 마지막 살짝 비틀기도 신선했다. 다만 과정이 조금 루즈해서 긴박함과 긴장감 유지가 지속 되지않아 아쉽다
245,저예산영화인데 정말 재밌게 잘만들었네요. 처음 나왔을때도 재밌게 봤는데 몇년후에 봐도 재밌네요.끝에 감동적이었슴.
246,스토리가 나름 신선하고 결말도 참신하다.
247,미래의 나와 현재의 내가 만나는 순간
248,5번봐도 재밋다 진짜뭐하나 예상하지못한 상상력과 스토리괴리감없이 현재과 미래를 잘 섞은 연출력아역 연기력 소름이다
249,이 영화는 결말이 킬러 조의 모든걸 말해준다
250,완전 몰입 최강 스토리 탄탄
251,명작-결말이 자꾸 생각나는
252,재밌다 개인적으로 왠지 연기 속에서 키드블루한테 총쏘는 장면 멋있었음
253,킬링타임의 마음으로 보면 나쁘지 않다.
254,오랫만에 평점 남기는 이유는 0.0001점이라도 올려야겠다는 생각에. 이게 7점대는 아닌거 같음
255,trukiuyryt
256,시간여행
257,역시 믿고 보는 배우들답게 연기 좋고 재밌습니다.
258,괘얀은데 ? 색다른 세계관 ~ SF 판타지 느와르 드라마 잼
259,재밌게 본 작품이네요.
260,어쨌든 내가 이영화를 본 이후 한참뒤에도 다시 보고 싶다는 생각이 들었고 다시  보았음에도 불구하고 뻔하지 않아 좋았음 이 영화 만으로도 이 감ㄷㅗㄱ의 다른 작품을 검색해 보게 되는 영화같음
261,정말 잘 만든 SF 영화 한 편...
262,재미있는데 결말이 먼가 허무함
263,기억에오래남는영화10점을 줄만큼의 영화는아니지만 8점보단높아야된다고 생각해서 10점준다
264,스토리연기마지막여운
265,매우 잘 만든 영화네요시간여행 영화 너무 좋아요
266,다시봐도 꿀잼...인생영화 루퍼
267,오랜만에 본 신선한 SF영화.
268,이 영화를 가장 좋아하는 그룹은 40대 여자입니다. 브루스윌리스 짱짱
269,굿굿 그냥 지나가다가 보니 생각나는여오하
270,볼만은 했다. 적당히 재밌다.. . 그렇다고 두 번 볼 필요까진
271,평점이 넘모 낮아여8OO꿀잼임
272,흐름이 완벽하다고 할 수 없지만 너무 재밋게 봄 특히 개구리ㅋㅋ아역도 진짜 큰 배우 될 듯
273,소재와 주제 하드보일드한 스타일 다 좋은데
274,오늘 밤 주인공은 나야 나~~
275,의외로 볼만했다 기대를 전혀 ㄷ안했는데 라이언존슨  다시 봤다1
276,타임 루프 영화 중 가장 신박하다
277,아주 재미있지는 않았지만 그래도 이정도면 볼만한 영화
278,중간쯤에 미래에서 온 주인공 동료 보면 손가락이 하나씩 사라지고 차에선 발이 사라지면서 사고나죠?기계손 그런거 없었음 그 장면 생각해보면 그냥 손쐈으면 안죽었을수도 있었음 결말이 별로 납득안되고 초능력은 없어도 되는...
279,스토리에 빵꾸가 좀... 그 외엔 신선하고 즐겁게 봤어요.
280,애기의 눈빛으로 모든 걸 제압한다. 주위 환경에 따라 사람은 바뀌는구나.
281,소재는 괜찮은데 흥미를 끌어올리지못한다.
282,첫번째 죽은남자는 그냥미래고 두번째 뒤돌아서 금괴로 막은애가 현재 조셉고든레빗임 레빗은 저렇게 죽는다는걸 알고있기에 뒤돌아서 죽음을 피한거고 사실상 여러 평행이론이존재하지만 영화에나오는 현재미래는 정확히 두번째 평행...
283,간만에 시간도 모르고 영화봤넹
284,소재가 신선하고
285,소재가 신선해서 덕분에 재미나게 본듯
286,인상적인 마무리였습니다
287,시간 여행에 대한 새로운 접근은 맘에 들지만 재미있다고 생각이 되진 않는다.
288,근 몇년간 본 영화중에 최고로 재밌었네요
289,최소 8점대후반영화 .
290,왜케 평점이 낮지? 이런 류의 반전 결과물 좋다
291,스토리
292,10점 만점이 아깝지 않은 영화다.이렇게 여운이 남는 영화는 몇 없을듯
293,자기팔이나 손을 못쓰게 총으로 쏘지그랬어.
294,오~ 생각지도 못했는데 넘 재밌네요. 주인공에게 반함 ㅋㅋ
