,content
690,나름 수작인 작품이다. 피끓는 10대의 정의감과 가족을 어떻게든 지켜보려는 초짜아빠. 외줄타기같은 아슬아슬한 이 관계를 유지하려는 다코타패닝.  스릴러의 긴장감과 약간의 드라마적 요소로  괜찮은 작품이라 생각함. B...
691,암유발애새끼들을 영화스토리에 넣어서 좀 만들지말자... 영화보면서 짜증만 난다
692,소리부터 꽥꽥질러대는 다코다패닝 때문에 빡쳐서 6점
693,SF
694,미지의 존재에 대한 공포감과 긴박감
695,캬~~5학년떄 친구들이랑 보러갓던영화 다 ㅋㅋ추억오지내 ㅋ
696,나름 재미 있게 본 영화 ㅎ
697,스티븐 스필버그가 감독해서 그나마 이 정도인 듯 
698,훌륭한 영화에 비해서 훌륭하지 못한 마무리.
699,애색기 땜에 정신병 걸릴 뻔한 영화 소리 미5친 겁나 꽥꽥 끝없이 질러대는데 진짜 살인충동 들뻔함 남자애는 중2병에 답없고 남주만 개고생하고 외계인은 뜬금포로 지구 미생물떔에 전멸했다는게 좀; 인간보다 먼저 이 땅에...
700,다좋은데 과
701,때려부수고 찌르고 기분 더러워지는 한국영화보다 평점이 낮다니...
702,평점이 왜이러냐? 괴수영화 좋아하는사람
703,ㅋㅋ cg가 아까운 영화 ㅋㅋ 톰크루즈빼고 다른 캐릭터들 암걸린다 ㅋㅋ 게다가 결국 승자는 미생물 ㅋㅋ 내가 이걸 중학교2학년때 보고 다시 봤는데 역시나 결말이 아쉽네 ㅋㅋㅋ
704,속 썩이는 아들 ㅅㄲ 땜에 절반 깎아 먹네
705,개념없는 반항아에 어린 계집년 비명지르는 소리에 하루종일 귀가 아프다 ㅡㅡ;;
706,봐도봐도 재밌음 외계인도 외계인이지만 인간이 극악의 위기에 처했을때 변하는 모습도 무서움
707,유명한  감독의 영화이고
708,딱히 흠잡을 것 없는 SF영화
709,아들 진짜 죽여버리고싶다. 말 준내안듣네 찢어버리고싶다 ㅡ.ㅡ 내아들이었으면 이미 사시미로 뱃대지잘랏다
710,마지막 외계인 극혐:D
711,연기를 잘 하길래 보니 다코타 패닝 12살 때구먼
712,모처럼 리뷰쓰네 탐크루즈 영화중에 하급수백만년 준비한 외계인이 미생물을 준비못해 침략실패하는 허망한 스토리 크...
713,오늘보다가 아들놈때문에 암걸리는줄 알았다...스토리도 별내용없고.. 근데 기계로 사람죽이는거 좀 무서움
714,갑자기 생각나서  어릴적 감상으로 적는다. 용두사미란 말이 딱 어울리는 영화.
715,스필버그라서 가능한
716,레이첼 개 같은 년 고함만 질러대고 보기 싫어짐 내가 톰이 였음 칼로 레이첼 목 따버렸다
717,락페스티벌이였으면 10점줬겠지만 영화라서 1점준다 레이첼 샤우팅개극혐
718,좀 결말이 허무
719,레이첼이 지르는 소리만 남은 영화 조낸 시끄러움
720,정말 재밌게 봤는데 왜 라스트 사무라이보다 평점이 낮은지 모르겠음.SF영화 좋아하시는분 강추
721,엄청 잘만든 영화인데 평점이 7점밖에 안됨?ㄷㄷ
722,이거 스티븐 스필버그가 만든 영화 맞나?내용도 너무 엉성하고 답답하네
723,자연은 위대하며 인간은 더욱더 위대하다는 말씀?
724,0.546466768
725,어후 답답해라 난리가 났는데 구경하러 가면 싹다 죽지 미국애들은 저러다 다 죽는다
726,sf 좋아해서 재밌게봄
727,
728,그럭저럭 본 영화. 한 번에 ending까지 다 보기엔 무리가 있는 듯
729,이거 처음본게 초딩 저학년때 봤는데 재밌긴했는데 진짜 ㅈㄴ무서웠음 지금은 안무섭지만 어릴때는 ㄹㅇ
730,20여년이 지난 후
731,70년대 영화인주 알았습니다. 그나마 톰크루즈빨로 7점대 저점 유지했네요.
732,땅밑을 조심하세요...
733,이 영화도 벌써 15년이나 지났구나.. 당시에는 신선과 충격 이었는데 지금 다시보니 시간이 오래 지난만큼 촌티가 없지않아 있는듯
734,스필버그식 프레데터.
735,크게 재미는 없었는데 결말도 뭔가 현실적인 것 같고 감독이 천재 같음
736,
737,연출이 호러
738,어릴 적 우상 스필버그 영화가 맞나
739,이우냐텆ㅅ텀ㅅ어너터너
740,엑스컴의 영화 버전같다. 재밌긴 한데 결말이 좀
741,겉은 SF지만 가족의 의미와 미국의 문제를 비판한 걸작입니다.
742,뭔가 스필버그뽕을 빼면 그냥저냥한거 같으면서도 빼거라도 뭔가 잘만든 영화 평점조절하겟슴니다. 대략 8점 초반정도점수는나오지않나싶다
743,호불호가 많이 갈렸지만 느껴지는게 아주 많았던 영화 나에겐 매우 흥미로운 소재였음
744,전개를 보면서 정말 걸작을 기대했는데 마무리가..아쉬울수도 있지만 결말빼도 전체적으로 긴장감이 넘친 외계인 영화
745,지구와 외계인의 전쟁. 인간은 제3자다.
746,광고에서 외계인 모습 일부러 잘 안보이게 만든 의도때문에 관객들 호기심 유도한 시도는 멋있었고 재미있게 봄
747,지구무기와 맞짱떠서 이기는것보다 이런식이 더 가능성있지않나요. 월등히 앞서는 기술인데.. 모든 외계인영화엔 항상 결말이 허무하다.. 대체 어떤 결말이 나와야 만족하실지 ㅋㅋ
748,아들이 암덩어리 그냥 쏴 죽여버리고 싶을정도
749,예전에 한 2번 본거 같은데 간만에 생각나서 다시 봤다. 톰 크루즈 나오면 역시 스릴감 하나는 최고다. 다만 헐리우드 특유의 발암 아역 때문에 약간 스트레스 받아서 9점 준다.
750,초등학교 5학년때 보던 기억이난다. 정말 최고의 sf다
751,평점이 낮네요 10점 드립니다
752,봐도 봐도 또 보게되는 영화
753,CG나 스토리는 볼만한데 애새@끼들때문에 7점
754,또보고싶다 긴장감과놀라움의연속이엿음
755,원작에선 세균감염으로 외계인들 지혼자OOO고나옴
756,로비가 안죽은게 아쉽지만 이정도 평점 받을영화는 아니네요
757,원작과 동떨어졌다 는 OOO들은 어디가 동떨어졌는지 구체적으로 설명도 못하고 이엔딩이 허무해서 최악이라는 것들은 원작이 어떤지 그리고 마지막 부연 설명이 뭘 의미하는지를 모르는 씹 급식츙들. 니들이 원하는 영화는 뭘...
758,정말 재밌는 영화  현지 극장에서 재밌게 봄
759,진짜 손에 땀을 쥐며 본 영화 한눈팔 수도 없이 보았다!!
760,영화 괜찮던데 평점이 왜 이렇게 낮음?
761,야 옛날에는 페스트 땜에  유럽 멸망위기 까지 갔어외계인은 지구에 처음왔는데 무슨
762,정말 긴장감있고 재미있는 영화임. 2편이 기대되네
763,제목이 거창한게 흠이지만
764,다코타뇬 날잡아죽이라고 비명질러  위치발각되게 하는거 볼때마다 암걸리는거 빼고 수작임
765,스토리 좋고 결말도 좋고 연기력도 좋고
766,아들의 중2병을 잘보여주고 결말의 허무함은 있다
767,1점준 사람들 배틀쉽 이나 보고 와라
768,급마무리가 아쉽긴 해도 매우 볼만한 작품.
769,히치콕 감독 의 새와 봉준호의 괴물과 내가 본  아메리카 베틀쉽 2012 - 연관성이 있다.  일본 합작이라 그런지  좀  B급영화로 됨
770,역시 자식을살리는건 남자네
771,개꿀잼으로 본 기억이 있는데 평점 무지 낮네.. 결말이 허무해서 그런가??
772,결말이 호불호 조금 갈릴수가 있겠네요..그래도 정말 좋은 영화였습니다.
773,뭔가웃긴게 스2 거신이나온다
774,갑자기 밤에 사이렌 울리고 북한군 쳐들어와서 이딴 상황생기는거 아닌지 겁나네;;
775,스필버그의 전쟁소재는 정말 강력하다.
776,아니 야 이거 평점 왤케 낮냐?
777,현실적인 결말과학적이다물속에 잇는 박테리아로 죽은거영화중간중간 힘트 나오는데 그것도 못보는 인간들 불쌍
778,굳굳 한번보세요 두번보세요
779,어렸을때 극장가서 봤을때는 우주인 침공 영화였는데 지금 다시 보니 이혼남이 살아남는 이야기였다
780,티비에 지금 하고있는데 이건몇번봐도재밌다어제 영화관에서 미션임파서블5보고왔는데 진짜톰크루즈는 와..진짜대단한배우
781,재미있게 잘 봤었다. 요즘에도 티비에서 해주면 종종 봄
782,이건 액션블록버스터가아니다. 극한상황에서 살아남는 가장의 눈물겨운 드라마. 기대감을달리보고본다면 충분히재밌을영화
783,다코타패닝이 꼬맹이 주제 연기를 너무 잘함
784,뭐 볼만했는데.. 스필버그감독 다른작품에 비해 임팩트가..?
785,진짜 외계인이 지구에 침공해도 안심이 된다.
786,이게 7점대라니 충분히 재밌다
787,다시봐도 아..가스나 겁나 꽥꽥거리네 거슬려 그래도 재밌네
788,10년전에도 지금도 핵꿀잼_(≥∇≤)ノミ☆
789,정말 아 무서움을  느끼면서 봤어요ㅠ_ㅠ실제같기도한..몰입감 대박!  하지만 결말은 왠지 아쉽~미생물에 당하고 해피엔딩..쪼꼼 아쉽..!
790,긴장감개쩐다십점준다
791,톰크루즈가 참 잘생겼다.
792,꼬마애 소리 꽥꽥지르는것때매 집중이 힘들엇지만 좋은 영화였음.
793,다시봐도내인생영화 충격과공포잊을수없음
794,솔직히 주인공이 살려면 최소한 아들은 없는셈 쳐야할 판. 살려준대도 굳이 가족들까지 죽을자리로 끌고가겠다는 저 어린놈의 패기
795,외계인들 때문에
796,또 봐도 재밌네요.아들내미는 여전히 열받히고ㅎㅎ
797,꿀잼 입니다 재방해주는데 ㅎㅎ
798,자식샛기들땜에 암걸린다 영화재미반감
799,1898년도 원작소설을 바탕으로 제작한 2005년도 작품인걸 감안하면 연출이 뛰어나고 결말도 상당히 임팩트 있었습니다. 그러나 그것뿐입니다.
800,몇 번을 봐도 재밌다. 초딩때 우연히 혼자 이불뒤집어 쓰고 본 기억이남 그 뒤로 내인생영화됨 내 명작영화ㅠㅠ
801,아들
802,애새끼들 죽이고싶다 소리빽빽지르는 딸년이나답답한 아들새끼나 보는내내 총쏘고싶단생각밖에안듦
803,이영화는 홍보가 잘못됐지 나름 잘만들었는데
804,걸작이 될 수 있었는데 만들다 만 것 같은 느낌.. 결말 자체가 비과학적이라기보다 한창 긴장상태가 유지되다가 갑자기 결말이 나니.. 러닝타임을 3시간 정도로 해서 중간 과정을 좀 더 보여줬으면 역사상 최고의 SF 영...
805,이영화 진심 10번가까이본듯. 영화채널에서 자주 방영해주는데볼때마다 안지겹고 재밌음
806,재밌는데 몰입도 완전 좋았어
807,지하실 씬 = 쥬라기공원1편 식당씬과 동급
808,지금 나와도 엄청 흥할꺼같음 오늘 티비에서 재방 해주길래 봤는데 몰입감은 여전히 최고...밥먹다가 소름돋았네ㅋㅋㅋ
809,봐도봐도 꿀잼     열 글 자 이 상
810,재밌고 질리지않게 많이볼수있을것 같다
811,재미있고 결말도 제일 마음에들지만  좀더 떡밥을 주웠어야했던 작품 인거 같다. 감독판은 매끄러우려나? 딸은 어리니 패닉상태에 잘빠질테니 오케이 아들은 어쩌다가 그 큰 폭팔에서 살아남고 아빠보다 더 빨리 보스턴에 갈수...
812,티비에서지금하길래보다가너무재밌어서 평점다는데 초반부분만봐도 7점대 영화는아니다ㅡㅡ
813,당시 영상은 파격적이었음.
814,지구는 인간들만이 지키는 것이 아니다라는 걸 가르쳐준 멋진 결말. 인간의 가치를 깨닫게 해주는 영화. 우리는 어째서 여기에 생존하고 있는가?
815,지금 보는중 완전 잼있음 ㅎ
816,나도 지급보고이다  21애서
817,보는내내 긴장감 있긴하네요ㅋㅋ역시 애들...답답하네요 결말도좀 허무하긴해도..나름볼만했어요
818,굿 과학적인 결말 아주 맘에 드는듯 외계인이랑 붙어싸웟으면 더노잼 인정
819,아 옛날에  누나랑같이 tv에서  가슴조여가면서 보던영화였음  지금바도 정말 숨막힐정도로  스릴있는 영화임 그리고 무엇보다 뒤숭뒤숭하지 않고 깨끗하고 통쾌한 결말이 제일맘에 듬 결국 지구자체가 넘볼수없는 행성였다는것...
820,요즘 개봉했어도 꿀리지않음.
821,재난 상황을 극복하고 생존을 위해 싸우는 SF 가족 드라마
822,너무 현실적인 결말이 이영화의 단점이다. 영화적인 결말이 나왔더라면 참 재미있는 영화다.
823,어렸을때 설특선 영화로 이영화를 봤는데 정말 무서워서 잠을 못잤다
824,굿굿ㅎ재밌었음꿈에나올정도로ㅋㅋ
825,굳
826,배우들의 연기 정말 좋더라 약간 아쉽다면 등장인물들의 감정변화과정이나 선을 좀더 디테일했다면 좋았을듯.... 지극히 개인적인생각임
827,첨영화관에서봤을때는 돈버렸네 지금보니까 킬링타임용으로는 쵝오네 진짜 저럴거같고
828,간만에 스필버그 형님의 SF액션을 감상. 역시 형님답게 영화는 잘만들었다.헌데 왠지 소재가 흥미가 없는건 왜 일까? 에이리언과 비스무리 한데 우주 괴물은 정서에 좀 맞지 않았나 보다. 영화제목은 스타워즈를 떠올렸는데...
829,예전에 영화관에서 봤는데 그날 잠을 못잤던것 같다... 그이후로 후유증도 잇엇고...
830,재밌었는데 왜평점이이러지..
831,좀 지루하긴했어도 꽤나 괜찮아던 영화인간의 의기심이라!!!
832,극과극인 영화다 외계생명체와 인간의 전쟁에서 왜인간은 당하기만 했을까..곰곰히 생각해봐라 이건감독의 의도고 난이게 매우마음에든다 월드인베이젼같은 영화찾으면 이영화보지마라 개인적으로 난이영화가 100배는 낮다고생각한다...
833,외계인 침략영화중 손에 꼽힌다.
834,킬링타임용으론 적당하다.
835,SF의 새로운면을 보여준것만으로 대단함. 연출
836,전쟁보다 부성애를 강조한 역설적인 재난 영화
837,결말이 좀 아쉽..ㅠㅠ
838,밑에 분 말처럼 과소평가된 영화라는 데 동감
839,봐도봐도 재밌당
840,후반이 좀 약하지만 외계인등장부분만으로도 대단한 재미.
841,이건 왜 아무리봐도 질리지가않을까
842,초딩땐가 이거 영화관에서 봤는데  진짜 무서워서 지릴뻔했는데 ..  평점 왜이럼?
843,극장가서 봤었는데.. 당시 우리나라에서 광고를 잘못했던 것 같습니다. 대실망작...
844,10까진 아니지만 점수가 너무 낮아서 좀 많이 쳐줌. 라스트직전까지 ㅎㄷㄷ의 연속
845,몰입감
846,후훗... 영화닌깐~!! 오징어 너를 잊지 못해~!
847,2005년에만든건데 이제봐서 1점주는 아이들은뭐니 초딩인가
848,외계인 침공의 최고봉
849,리얼 외계인 침공의 극치. 외계인 소리 들으면서 광선쏠때 진짜 살떨린다.
850,데체 뭘 바란 건데.
851,스필버그의 발칙한 영화. 우리의 친구였던 ET가
852,예전에 봤던 영화인데  OCN에서 하길래 다시 봤는데도 역시 감동이네요
853,난 아직도 외계인이 나타날때 나오는 사운드를 잊지못한다 ...
854,역시 스티븐 스필버그.
855,스필버그의 상상력이 이것밖에..?
856,굿
857,90년대 영화보는느낌.. 05년제작인데.. 감독으로써 폼이 마니 떨어짐
858,ㅎ ㅓ무하지아니한가...
859,스릴있고 재밌게 봤던 영화
860,진짜 재밌다.. 스릴 만점.. 영화관에서 보고 나와서 한동안 외계인침략을 두려워함
861,괜찮은데 좀 뭔가 밋밋함
862,역시 스티븐 스필버그
863,누가 재미없닼 했어 ㅡ.ㅡ내가 이영화팬인데
864,결말이 좀 아쉽기는 했지만 스릴만큼은 대박
865,정말잼있는영환데평점이이렇게낮다니....
866,톰크루즈 멋있따
867,이거 레알 엔딩만 개념있게넣었으면 평점9점 넘었음
868,갠적으로 그당시 정말 무섭게보았던...인간의이기적임과..괜찮았지만 허무했던엔딩
869,ㄷㄷㄷ..엄청떨면서 봤는데 재밌어!!!!!!!
870,굉장히 재밌게봤음
871,스릴넘치고 재미있는데 왜 이렇게 평점이낮은지..
872,우주전쟁이라는제목을써서  묘하게 영화잘만든듯..
873,정말 재미있던데 평점이 낮구만?
874,이제야 봤는데 개봉 당시 왜 악평을 받았는지... 현실감있고 영화답게 잘 그려냈는데
875,그냥 그러려니 합디다
876,좀 더 섬세했다면 좋았단 생각이 든다.
877,결말이어떻든 진짜 재밌습니다 내용구성력은쩜..지짜 제가좋ㅇㅏ하는영화중1개
878,용두사미
879,초반부분이 진짜 재미잇게 봣는데 결말이 아쉽네요 결론은 자연을 소중이하자 인가
880,뛰어난연기력과전개 아쉬운결말
881,재밌음!!
882,톰크루즈와 타코타 패닝의 놀라운 연기력 추석연휴에 방송되면 보고 또 보는 영화
883,엄청난 전개 빈약한 결말
884,현실적인 공포감을 잘 살린 영화. 미생물과 지구생명체의 공존에 대한 결말도 좋다.
885,영화관에서보고 티비로또보고..정말오랫동안기억에남는영화 톰크루즈♥
886,우주전쟁 외계인이 나올 때 나의 아랫배를 짜릿하게 해주었따.GOOD!
887,결말에관한 과정이 안나타나있어서 아쉽다.
888,배우 이름이 아깝다. 마무리가 너무 흐지부지해
889,더럽게 재미없고 쓰레기 영화
890,마지막엔딩이넘아쉬운영화더사실적으로표현을햇으면잼나긴한뎅.......
891,스필버그와 톰 크루즈의 잊고싶을 졸작이었을듯...
892,마무리만 잘 했어도...
893,과소평가됐다.
894,시간이 오래지나도 기억남는 영화
895,내가 심장떨리게 본 영화 중에 하나
896,존나 잼잇다 외계인침공영화 하면 뺴놓을수없는영화 강추
897,감독과 배우 이름에 낚인 병맛 영화.
898,이게 재미없다는 새키들은 평소에 예술영화만 보나보지?
899,외계인은 기계안에서만 OO 떠는 영화
900,스필버그답다...
901,스필버그답게 열심히 가족을 그렸다 외계인은 JJ브람스였나보다
902,좀 쌩뚱맞아 ~ 개연성을 안드로메다로 보낸 게 아닐런지
903,정말정말 재밌었던 영화에요. 어렸을때 볼때 나도 모르게 동생도 봤는데 막 완전 쩔었
904,결말이... 외계인이 지구생물을 섭취하는 과정은 나오지도 않고...
905,월드인베이젼보다100배 재미있는영화!
906,긴박한 전개를 엎는 허무한 결말
907,진짜 영화다....
908,이런 재난 상황에서 국가를 믿는건 미친짓이다!
909,별거 없는 영화..시간때우기용으론 적절
910,결말도 좋고 다 좋지만 무언가가 빠져 10점은 못줄 영화.
911,글쎄 나름 재미있게 봤지만 역시 결말이 너무 허무하다
912,어떻게보면 참허무할수도있겠지만
913,별 개연성없는 내용많아서 산만한 영화
914,허무한 결말이지만 스필버그의 능력을 엿볼수 있는 SF
915,기대안하면 볼만한 영화.
916,끝이 최선은 아니지만 최악도 아니었는데 평점 너무하네요. 8점 후반대는 줘야됩니다.
917,긴장감이 정말 쵝오쵝오쵝오
918,뭐 몰입감은 나름 괜찮은데 역시 뭐랄까 무미건조한게 있음.. 스필버그 거치곤 영..
919,평점 낮게 한 사람들은 모든 영화 재미 없다고 할듯... 근데 핏줄이 좀 잔인
920,낮게 평점준 사람들은.. 영화를 단순한 오락용으로만 생각하는 초
921,매우 재밌
922,영웅놀이에 질린 나에게 몹시도 신선하고 현실적인 외계인 영화
923,영화관에서 봤을때 정말 무서웠습니다
924,6년전본영화.긴박감 넘치고 무진장 재미있는데...결말이너무허무...원작이그런가?
925,재밌었는데
926,뛰어난 감독이 별 고민없이 하던대로 만든영화.
927,옛날에 봤을땐 그냥 그랬는데.. 요즘 다시보니 달리 보인다..
928,자연의 위대함을 알게되었다.
929,처음엔 허무하다고 생각했지만 볼수록 진가를 알게되는  영화
930,재미 있어요.
931,좋습니다.
932,
933,10번쯤은 봤음..
934,재난영화
935,짧은 러닝타임의 아쉬움.. 각본은 훌륭한듯
936,스케일만 큰 영화.....
937,외계인 영화중에 최고작...몇번을 봐도 잼있음.
938,난 이영화 재밌어서 설날 특집때 틀어줄때마다 또보는데~ 평점은 왜이래;;
939,외계인쳐들어오는영화중에서 괜찮아요~
940,2010年 冬/ 전지구적 위기에 직면한 평범한 인간들의 현실적인 모습을 잘 그려낸 수작
941,이영화는 그 동안의 빌어먹을 영웅주의적 결말에서 벗어나있다! .
942,평점이 왤케 낮음? 2005년치곤 굉장했음
943,보통
944,톰크루즈 연기 짱이넴 영화도 굿굿
945,굿굿
946,씨지브이티빈가뭔가에서햇는데캐재밋더ㄹㅏ
947,외계인이 이영화를 보고 느낀점 : 지구 ㅈㄴ드럽네 ㅅㅂ
948,맨날봐도 재미있는 우주전쟁!
949,개재밌구만
950,군데군데 아쉽ㅜㅜ지만 볼만함
951,새가 어떻게 방어벽을...;
952,그래픽이 조금 보였지만 그래도 좋은 영화였다..
953,이름값에 기대가 너무 커졌다.
954,기대 이상으로 재밌다. 평점이 너무 낮은게 이해안되네;;
955,그냥 완전 재밋을줄 알앗는데 적당히 볼만 하더라
956,살아남으면주인공이야
957,까지마라!
958,원작과 연출력의 승리.
959,외계인 영화의 새로운 시각...리얼 할 수 없지만 리얼한 느낌...베리 나이스!!!
960,볼거리에 치중한 영화가 아닌
961,날 짤게한건 니가처음이다
962,미생물의 소중함
963,흥분이 허무함으로 바뀌기 까지의 두시간
964,과감한 시작!! 허무한 결말...
965,암울한 분위기 최고! 굉장한 영화!
966,독특한 마지막이 포인튼데
967,드라마와 액션이 일품이다
968,평점뭐야 ................... !
969,진정한내용을 이해못하고 끝장면만으로 평하는 사람들은머지?내생애 최고의영화중하나
970,현실감.....
971,이 억지스러운 영화를 본다는것 자체가 전쟁이다
972,정말 짜증나는 아들과 딸. 초과학력에 비해 지적 수준이 의심되는 멍청한 외계인.
973,초반엔 좋다가 끝이 너무 하네정말 장난하나..
974,내기준에 괜찮은영화 10위안에드는영화 근데 진짜 이거왜케 평점낮은거야
975,어케 이게 스카이라인보다 평이 낮아 미친
976,스토리는 개나 줘버려
977,톰크루즈나온우주전쟁비슷.재미도그정도.볼거린있었는데주인공연기도별로고내용도별로
978,멋지고재밋고진지한 수작..생각보다 평점이낮어 10점 찍고감.평점8점은 되야하지 않나
979,아니 이게 왜 7점대???????????? 나  3번이나 본건데...
980,재미도 있다 참
981,초반 공포는 그럴듯했는데
982,휴머니티를 잊지않은 블럭버스터영화
983,1% 부족하긴 하지만 외계인 침공영화중에는 최고의 걸작.
984,ㅉㅉ 그러게 바이킹좀 미리미리 뽑지
985,너무 원작에 경의를 표한것이 화근 그래도 웰즈씨의 저력이 영화를 이끌어간다
986,괴물이 별로 안무서움
987,보는 내내 엄청난 긴장감. 실제로 이런 일이 일어난다면?
988,외계인 영화중에 2번째로 재밌었음;;
989,마지막까지 정말 재미있던 영화(다코타 페닝 계속 소리 질러서 목안 쉬었을려나?)
990,재미있는영화.. 너무원작을따라가 엔딩이... 너무허무해진게 문제..
991,거신에 대한 애기가 왜없을까 거신은 바이킹에 약한데 인간의 기술력 좀더 발전해야함
992,몰입도 긴장감 짱~
993,자식이 웬수라는 걸 알게해주는 영화.
994,sf 진짜우주에서 전쟁하는거 기대한 초딩들이나 실망할영화. 진짜 보십쇼 후회안함
995,이 영화가 제일 감명깊게 봤던것 같음; 꿈에도 나타났어요...ㅜㅜ
996,우연히 채널돌리다 봤는데 눈을떼지못했다. 그래서 제대로 다시 봤지. 날 끌어당겼어
997,제목에 낚였다고 생각할 수 있지만
998,영화 재밌었는데... 아 짜증나는건 아들 이넘 정말 이해 안가는 캐릭터... 꼴통
999,외계인 등장때의 리얼함은 역대 SF영화들중 최고
1000,우주전쟁일어나지마라..부탁이다..
1001,정말아이디어도좋고음...12세에딱맞게만들었지만실제스럽게만든그레픽정말대단합니다
1002,재미는 없지만 많은걸 생각케 해준다.
1003,스필버그라는 노장의 관록
1004,거대한 해파리같은거 귀여웠음
1005,주인공들 다 답답하고 짜증남
1006,이게 무슨 전쟁임; 일방적으로 당하다 운좋게 산거지;
1007,스릴있고 리얼하긴 한데
1008,재밌는데. 원작를 안본사람들에겐 재밌음.
1009,원작의 한계를 그대로 답습한 각본만 아니었다면
1010,평점 속지마세요.진짜 재밌음.일단 보세요.
1011,비현실성도 좀 있지만 그래도 재미있다 ㅋㅋㅋ
1012,스필버그가 많들었다는게 믿어지지 않는 영화 ^^ 원작에 너무 충실해 잘못골랐어~ㅋㅋ
1013,좋아요
1014,정말재밌다.. 하지만.. 주제가 우주치고는.. 엉뚱한게 많네..
1015,재밌다.평점무시하고보면됨.결말이좀아쉽지만..몰입잘되고 긴장감있다..SF+스릴러물.
1016,아 재밌어
1017,만년청년 톰크루즈 모습은 보기좋은데 만년명장 스필버그은 좀 늙으셨네
1018,스릴 넘쳤다 영화관에서 못 본게 아쉽다
1019,난 영화관에서 보고 집에서 봤다..확실히 영화관에서 보기에는 아까운돈..
1020,케이블에서 해줘서봤는데 몰입도100% 레이의 부성애에 가슴이 찡~ 극장에서 못본게 한
1021,결말이 다 말아먹었어 결말이
1022,정말 영화계를 뒤집을만한영화..뛰어난연기력과엄청난그래픽기술..감탄만나온다
1023,외계도 넘보지 못한 지구의 신비가 참 대단하네요 ㅋ
1024,옛 영화인데도 요즘 영화보다 재밌다. 탐 크루즈 연기력은 대단하다.
1025,주인공은 답답하고 애새끼들은 짜증난다..
1026,비쥬얼과 공포감은 여전히 최고다. 스필버그...
1027,쩐다.
1028,끝내주는 영화다.
1029,첨에 결말 이해안갔는데 사람들얘기듣고나서 아~역시 스티븐스필버그!
1030,열댓번은 봤는데 정말 sf영화중에 이보다 스릴만점인거 아직못봤네요
1031,결말이 맘에 들었다!!
1032,히어로가 나오길 기대 하시는 분들은 보지마세요~
1033,기대안하면 볼만은 한 영화. 외계인 광선총 쏠 때가 제일 재밌네 ㅋㅋ
1034,평점 8.2정도는 될줄알았는데
1035,충격과 공포
1036,난 오히려 현실성 있는 결말이 맘에들었다 엄청난 몰입도
1037,역시 스티븐스필버그. 무슨말이 필요하랴?
1038,내 머릿속에서 잊혀지지 않을 영화.
1039,1 인칭 영화의 최고봉
1040,내 인생의 최고 영화.. 스릴
1041,결말이 아주 소름끼쳤다. 우리가 살아가는데에 대해서 아주 뜻깊게 봤음.
1042,몇번을 봐도 잼이잇다 배우들이 연기 진짜 쩜
1043,볼만해요 나름스릴잇고 긴장감있고
1044,비록 결말이 실망스러울지라도... 영화의 리얼함(정말잡힐것 같아!!)이 압권이었음.
1045,"원작을 ""모르고"" 봐야할 영화. 알면 다쳐"
1046,새로운 공포감..이라 좋았다
1047,한동안 언덕만 보면 삼발이가 떠올랐었다 ㅡ.
1048,제목을 보고 판단하면 실망할수도
1049,뭔가 있어보이고 싶은 건 이해를 한다만...
1050,레이첼 많이컷네...트와일라잇시리즈에 제인 몰라보겠다ㅋㅋㅋㅋ
1051,은근히 무서운영화
1052,외계인컴퓨터에 접속 'Window 97'를 바이러스로 심어놓는 게 나을 수도...
1053,대박 !!! 어제 처음 봤는 데 완전 잼있어!
1054,몰입감도 좋았고 괜찮은데 상당히 까이네. 여튼 3D로 보았다면 상당할듯
1055,예상치 못한 결말. 영화 느낌이 좋았다.
1056,우주전쟁
1057,재미도없고 액션도없고... 이건뭐
1058,미생물 때문에..? 결말이 허무하내..
1059,다좋은데..시종일관 보는내내 레이첼이 답답하게만든다ㅠㅠ..
1060,쵝오!
1061,나름대로 정말 재미있게 본 영화..프로토스의 위력이 무시무시함..
1062,보호막이 까마귀 때문 뚫린게 아니지 ㅄ~ 미생물 때문이야 까마귀는 피 땜시 몰린거구
1063,아들새끼
1064,재미있기도하고 무섭기도하고...........
1065,극장에서 봐야만 하는 영화. 최고의 영화
1066,다좋은데 결말
1067,새로웟어 그땐
1068,우리 생명의 소중함을 다시 한번 일깨워 주는 명작. 평점 100점을 줘도 아깝지 않다.
1069,그냥
1070,말도안되는영화수억발의총알과대포로도안뚤리는쉴드가까마귀한테뚫리다니
1071,최고다!!!! 끝이좀허무햇지만 .... 역시 탐크루즈다
1072,아주 작은 생명이라도 소중하다는 것을 알려주고 있다 좋은영화인데 평점 왜그래 ㅄ
1073,그저그랬네요 스필버그작품이라고 믿기지않네열;;
1074,거의 후반부 까지의 긴장감은 정말 대단했고 심리묘사 쩔었음 ㅇㅇㅋ 근데 결말이..ㅠ
1075,재밌었다
1076,재밌었던것같다
1077,스필버그 작품이라기에는 지나치게 어설프다.
1078,에이씨발재밋기재밌는데별로안좋네우주는사람들만공격한데1점이다뭐봐
1079,처음에 SF 영화를 좋아하게된 계기가된 영화.. 다시보라하면 안보겠지만 재밌다.
1080,어릴때 봐서 그런지 그땐 되게 무서웠는데.. 근데 재밌었음.
1081,정말 재미있다란? 말밖에안나온다. 나름 스릴있고재밌다 결말이 약간 아쉽다 정도?..
