,content
2247,아!!!이거 개봉할때 극장에서 볼껄!! 하는 후회감이 밀려온다 대작이다..
2248,외계인이 처들어왔으면 좋겠다고 생각하게 만든 영화는 이게 처음인듯....
2249,재밌네 ㅋ
2250,뭔가 다른 외계인 영화..
2251,쉴세없는 긴장감 특유의 유머 그리고반전 상당히 흥미로웠떤 영화
2252,마지막이 최곱니다!
2253,다음편이 기대되는 상상력
2254,기발한 내용과 탁월한 구상으로 지루할 틈이 없고 많은 메시지를 내포함
2255,찬양
2256,아나 마지막 완전 슬퍼 ㅜㅜ
2257,흥미진진.. 재밌다 9점이상은 충분하다.
2258,재밌더군
2259,종족을 뛰어넘는 우정.
2260,대박
2261,개봉했을때 극장에서 봣는데 볼만해
2262,슬퍼..
2263,광선총에 사람이 팍팍 터져버리는 데서 열광했다. 왜! 왜! 후속편 안만든다는 거야!!!
2264,쩌..쩐다!
2265,나도 인간인데
2266,감독의 발칙한 상상력이 만들어낸
2267,구성도 마음에 들었고
2268,오락성이 없어서 그렇지 많은 생각을 하게 하는 영화였습니다.
2269,주인공성격이 왜이래?
2270,정말 많은 것을 생각하게 해주는 영화이다
2271,외계인이름
2272,아바타의 선조격. 다만
2273,대박 마지막  아 정말 마치 방귀가 나올듯말듯한 느낌 정말  진심 재밌는데 아 마지막
2274,대체 이런 엄청난 발상은 어디서 나오지?
2275,제길ㅠㅠㅠ 슬프자나?!ㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠ
2276,간만에몰입해서봣네요 나름 감동도잇고 딱히 잼잇다까진...아니지만 그냥 볼만함
2277,걍 빨려들엇음 영화에
2278,영활보다가 화가난다~~ 주인공남자도 맘에안들고... 때려주고싶다 재밌는데 화남!!
2279,소재
2280,외계인에 대한 생각을 180도 바꿔버린 영화!! 마지막 장면 가슴 찡하더라...
2281,처음에는 흥미를 유발시키더니 보는 동안 완전 빠져들고 말았다 대박!
2282,진짜 재밌다 진짜 와우
2283,재밌다
2284,대놓고 인간사회를 까는데 다 사실이다... 지금 현재 롸잇나우
2285,무심히 보게된 영화가 나를 도저히 무심하게 두지 않았다.
2286,어떻게 이런영화를 만들엇을까 감독을 존경한다 신인이라는데 대단
2287,피터 잭슨' 그의 천재성에 난 극한의 쾌감과 흥분을 느낀다.
2288,독특한 소재를 통해 인종차별
2289,외계인에 대한 시각이 달라졌다. 어제 티비에서 새벽까지 집중해서 봤네요~
2290,잔인한 인간들 그들에겐 그들자신밖에 없다
2291,방금 티비서 보고왔어요 완전대박.잘려다가 잠도못잤네 ㅡㅡ 새벽에 로그인하게만드네
2292,외계인 부자에게 너무 정이 간다. 빨리 후작 나왔으면 좋겠다!!!
2293,외계인만도 못한 인간들... 영화 대박...
2294,굿
2295,인간은 잔인하다
2296,진짜 재밌게 봤다. 강추!
2297,인간의 이기심과 잔혹함의 끝은 어디인가
2298,닐 블롬캠프는 반드시 거장이 된다.
2299,예상과는 다른 전개가 오히려 영화에 집중하게 한듯.. 재밌다
2300,외계인의 존재가능성이 커진 요즘 이런영화 정말 시사점이 많네요!! 강추합니다.
2301,와우
2302,다큐형식 영화는 첨인데 재밌다!! 인간들의 이기주의를 잘 보여준 영화
2303,인간외의 것에대한 차별일까? 우리 인간간의 차별일까?
2304,기대안하고 봤는데 최고
2305,sf영화라고 꼭 cg떡칠 화려한 액션 헐리우드 톱스타가 필요한게 아니란걸 보여준 영화
2306,정말 최고의 영화입니다! 이 영화의 평점을 낮춘다면 영화를 볼 줄 모르는 사람이죠
2307,감동그차체
2308,역시 인간이란..
2309,자신의 이익을 위해서라면 무엇이든 가리지 않는...
2310,인간이 이토록 이기적일수 있다는 사실이 놀랍다. 되려 외계인에게 동정심을 느꼈다.
2311,이토록 짠한 액션신은 처음..압도적인 비주얼에 오오거리면서도 눈물말리느라 혼났네
2312,간만에 좋은 영화 본거 같다.
2313,어떤 사람들에겐 별로일지 몰라도 명작이다
2314,기대이상의 수작! 이렇게 기발한(그리고 잼있는) 외계인 소재 영화는 처음
2315,수작이긴 하지만........ 먼가 약간 부족한 느낌난다
2316,쩐다/. 후속편나오면좋겟네
2317,간만에 소름돋는 영화 봤네요
2318,마지막에  버쿠스가 쓰레기꽃만드는 모습이..너무찡한ㅠ재밌어요 속편을 기대해봅니다
2319,보길잘했다
2320,재밌네 ㅋㅋ
2321,이건 명작이 틀림없음 ... 2편이 나왔으면 .... 주인공 너무 불쌍ㅎ...
2322,외계인이 너무 멍청해서 탈인... 사실은 사람이야길 하고 싶었던게지...? ㅎㅎ
2323,2편 나오길 간절히..
2324,솔직히 재밌음 ㅋㅋ
2325,뻑! 뻑! 뻑! 뻐아 흐흐흐흑흑흐그흐극
2326,장난아니다
2327,유느님은 외계인인가
2328,어설픈 스토리에 비주얼만 난무하는 SF와는 다른 신선함. 독특하고
2329,정말 후회안함
2330,괜춘했다
2331,악랄한 현대사회를 비판 그리고 쓰레기더미에서 피어난꽃같은 엔딩  정말 좋은영화
2332,매우 재미있었다ㅋ  스토리도 좋고 교훈도 있고.. 후속작이 기다려지는군
2333,처음느낌은B급
2334,말이 안되는 영화였지만 안지루했다 ㅋ
2335,가난백수 주제에 극장에서 봤지만 그 8500원에 일말의 후회는 없었다
2336,고찰
2337,기존 외계인을 다룬 영화 다르게 신선했다... 3년뒤 속편 나오는건가 ㅋㅋㅋ
2338,진짜 지구상 가장 악랄한 동물은 인간인거임.
2339,이건...슬픈 영화잖아...
2340,그냥 십점이다 보면아실듯
2341,대박이군요... 인간의 간사함을 제대로 드러낸 영화
2342,진짜 지구에 외계인들이 오면 이렇게 할 것 같다... 부디 좋은 행성만 여행다니길....
2343,정말 감동적인 실화같은 영화같애요 인간들의 잔인함과 이기적 일본놈들같은느낌이
2344,SF영화의 혁명이라고 말하고싶다 10점도 모자란다 100점짜리 영화다 정말 최고다
2345,평점을 보면 네티즌 영화보는 안목을 알 수 있더니.... 8.88이라니... 너무 낮아!
2346,자신의 입장으로만 생각하는 인간의 간사함에 대해 느끼게 해 준 영화. 8점이 적합.
2347,재미없다는 찐찌들은 뭐냐? ㅋㅋ
2348,기대안하고 봤는데 수작이네요 엔딩의 여운도 
2349,10점 줄라고 로그인 했다..10번 넘게 본 쇼생크에도 평점 안주는데..;;
2350,내가 사는 동안에는 쳐들어 오지 말길.
2351,화려한 sf만 기대하는 저능아는 보지말길. 신선한 스토리 적극추천!
2352,아래 1점준놈 아이디 클릭해서 봣더니 대한민국 1%에 10점 줬네
2353,신선한 전개 방식에 여러가지 생각을 주게 하네요
2354,오랜만에 영화다운 영화 봤습니다.
2355,피터잭슨 영화 치곤... 반지의제왕 시리즈나 킹콩보단 아니였다.
2356,신나는 sf를 기대했다.그러나 그 이상을 준 영화..요하네스버그-white only..
2357,아주 참신한 SF외계인영화였다! 마지막 엔딩이 조금은 슬퍼서...
2358,평점을보고 영화를 보는분이라면 주저하지마시길..참신한영화.그리고 베트오브 베스트
2359,이건 10점짜리 수작
2360,일반적인 스토리가 아니라서 신선하네요.
2361,이게 왜 9점을 못넘기지 식상한 헐리웃 같은영화들이 8점대라면 이건 10점은 줘야한다
2362,외계인들도 부성이 있고 의리가 있구나 ㅠ
2363,이게왜 8점대인지..
2364,정말 그저그런영화아닌 신선했습니다 짱
2365,재미있는 영화
2366,오 좋은 영환데여; 잼슴
2367,낫배드! 기존에 접하지 못했던 참신한 시나리오!!!
2368,프라운겉모습보다 인간속이 더더럽고 쓰래기네요
2369,강추입니다... 꼭 보세요!!
2370,후속작 찍으셨으면 좋겠습니다
2371,신선하네요. 정말 흥미롭게 보았습니다 .2탄이 나왔으면 하네요!!
2372,재밌다.. 하지만 약간 아쉬운 결말땜에 평점1점 깠다.. 2탄 안나오면 섭하다..
2373,제발 진짜 제발 2탄나와서 10만원주고 바라하면 보겠다 꼭 나오게 하나님 도와주소서
2374,2탄 나왔으면 좋겠다
2375,신선하다.
2376,먼가 색다른 외계인 영화 굿~
2377,중간쯤주인공못되쳐먹은지알앗는데 역시 착햇슴. 3년동안 안돌아왓나봐요 그 외계인?
2378,인간이라는 동물의 욕심이란 정말 잔인하다.. 마지막장면의 여운..
2379,후속작이 기대되는 영화!!
2380,어떤한 말로 형언할수 없는 신선함
2381,왠지 찌질해보이는 낮선 이방인들의 모습. 하지만 영화는 찌질하지 않다.
2382,왜 평점이 높은지 알겠네요 후속작 기대돼네
2383,최저의 제작 비용에도 불구하고 많은 것을 남기는 영화.
2384,중후반 액션 진짜 손에 땀을 쥐었어요 ㅠㅠ 너무 재밌음
2385,신인감독의 상상력과 연출에 입이 떡 벌어진다! 지금까지 본 SF영화중 단연최고
2386,후속작이 나왔으면 좋겟다
2387,기대하고 봐도 재밌던데.. 색달라서 좋았다 굿굿
2388,외계인들 지능은 낮은데 기술력은 ㅎㄷㄷ 제가보기엔 언밸런스한것같아요
2389,평점
2390,발상의 전환이 가져온 멋진 작품.  감독의 후속작 역시 기대된다.
2391,보고나서 많이 슬펐어요 여운도 남기고 와 역시..
2392,대박. 말이 필요없다. 걍 대박.
2393,또다른 대박일쎄~ 이렇게 늦게본게 안타깝다...
2394,아무 생각없이 봤는데 개인적으론 몰입감이 굉장했다. 10점.
2395,보고서 굉장히 놀랐다.진짜 굉장한 상상력이다!!!그리고 인간의 잔혹함이란..역겹다..
2396,와~~~~~~~~~~~~~~~!!!!!!진짜 재밌다 여운남고 색다른 진짜 잘만들었다
2397,세상에서 제일 나쁜건 인간인 것 같다. 비커스 역 맡은 사람이 연기를 너무 잘해줬다.
2398,이익을 위해선 외계인 심지어 인간도 생체실험해버리는 인간들
2399,여지껏 그 누구도 외계인을 이런 시각으로 보지 못했다
2400,인간의 상상력이란 정말 위대하다. 가까운
2401,어쩌면 내가 지금까지 감상한 영화들 중 최고의 작품일지도 모른다
2402,최고 최고 최고 최고 최고
2403,인간은 과연 정의로운가 생각해보게되는영화
2404,상상력의한계는어디까지인가..후덜
2405,멋진.
2406,최고의 SF영화다. 인간의 이기적인 편견과 욕심에 치를 떨었다.
2407,오랜만에 정말 재밌게 봤습니다
2408,편견이란 환경이 만드는것... 입장바꿔 생각해봐!!!
2409,재미와 시사성 두마리 토끼를 잡은 영화 안에서 보여지는 현실이 슬프내요
2410,한번봐바 그냥 재밌다!
2411,진짜 재미있으요...BluRay 소장하고 있음..
2412,돋는영화...
2413,우와이거 진짜 잼있음 ㅋㅋㅋ 아왜 다음편 빨랑 안나옴 ?
2414,단순히 외계인이 나오는게 아닌 무언가가 있는영화..후속작이 얼른나왔으면
2415,일단 봐라... 대작이다.......
2416,내생에 최고의 SF영화다!!
2417,말이 필요없는 대작.. 인간의 한없는 욕심.. 다음작이 기대됨..
2418,말이 필요 없다
2419,진짜 말이 필요없이 재미있다
2420,이정도 시나리오에 그래픽을 보여준다는 것은 기적
2421,정말 좋았다.
2422,후속작이 매우 기대되는 완벽한 대작 영화!
2423,어떻게 이렇게 영화를 만들수가 있나 소름 돋는다!!!!!!!!!!!!!!!!!!!!
2424,뒤늦게 감상한 수작.
2425,대작이다
2426,다음편을 기대해보자!
2427,역시 가장 이기적인건 인간일지도...... 마지막에 급 울컥!! ㅜㅡㅜ
2428,뒤늦게 주는 평점이지만 그 만큼 오래간다
2429,진짜 진심으로 대단하다... 내 인생 최고의 SF영화다
2430,멋지다 걸작이다
2431,외계인=흑인난민들 우주선=월드컵경기장 결과는 강제철거 영화 본 후 이 생각이...!!
2432,외계인 돋네.. 진짜 최고!
2433,저예산에비해 상당한 명작이 나왔내요 참 이런영화 보게되어서 다행
2434,영화가 끝나고 생각이 많아지는 영화. 최고ㅋ
2435,신선해 신선해 너무좋아! 역시 피터잭슨은 실망시키지않앗어. 올해본영화중 최고작
2436,실제 외계인과 접촉하더라도 첨에만 신기하지 결국 이런신세 될듯
2437,굿
2438,이거는 진짜 물건이다 물건!
2439,적당한 긴장감과 CG에 훈훈한 감동까지~굳
2440,정말 신선한스토리에 인상깊은 영상. 너무 재미있었어요!
2441,괜찮은데.......누가 최악이래 가서 잠잤나?역시 미국영화는 다르긴 다르다 진짜
2442,나름 볼만했다.. 초반의 지루함만 이겨내면 되긴 하는데.. 아쉬운 부분도 많음.
2443,3류 시간때우기 영화...가 아니라 정말 좋은 영화네요.
2444,인종차별운운말고 제작비3000만불이나 아프리카에기부해라
2445,우리나라 영화 괴물 베낀거같구만.. 송강호 잡혀가는거 베꼇네
2446,정말 대박인듯!
2447,끝에갈수록왜졸리지; 뭘말하고싶엇던건지
2448,아흨...ㅠㅠ 엔딩에 넘짠해서 눈물퐉 ㅠㅠ
2449,진짜 최고..
2450,기대를안하고봐서 그런가 넘슬프고 충격적인 영화인것 같다..
2451,오우 왜 이런 영화를 이제야 알았을꼬; 엔딩은 정말 잊을 수가 없네요.
2452,이게 10점아니면 도대체 어디에 10점을 주나
2453,good good very good 
2454,괜찮은 SF영화. 긴말할 필요가 없다
2455,기대를 많이 해서 그런가 생각보단 우와~ 이런 느낌은 아니였음
2456,와~~~~~~~~정말 ....상상력이 ........난 이렇게 좋아~
2457,개봉 당시 느꼈던 엔딩씬의 먹먹함이 오늘 문득 떠올라 들어와봄. 속편 빨리나와라
2458,정말 보는내내 빠져드는 매력있는 영화내요
2459,로보트 멋지당..
2460,잊을수가 없는 마지막 장면!!!!!!!!!!!!!!!!!!!ㅠㅠ
2461,너무 좋은 영화.....인간은 항상 자신을 되돌아 봐야된다.....
2462,디스트릭트10이 기대됩니다  나오겠죠?
2463,정말 실제같이 느끼면서 봤는데 난 최고임당!!ㅎㅎ
2464,처음에는 재미없을것같아보였는데 진짜 재밌었다! 2편이 더 기대되는영화~
2465,주인공답답
2466,어디서 영화도 볼줄 모르는것들이 낚인파일 받아서 처봐놓고... ㅋ 평점을 내 ㅋㅋ
2467,컬트영화였다니..진정 막가는 스토리..
2468,그토록 지능이 딸린 외계인들이 기술수준은 지구보다 훨씬높네
2469,시작은 ㅄ 같았으나 볼수록 빠져들었다ㅋㅋㅋ 아 그래도 3년은 너무한듯
2470,3년
2471,"처음엔 ""아나 이거뭥미 다큐임?ㅋㅋ"" 이랬는데 볼수록 재밌따 ㅋㅋ"
2472,첨엔 병맛이라 생각했는데 그건 나의 완벽한 착각이었다ㅋ 최고다 엔딩까지
2473,1점뭐냐진짴ㅋ영화 본거맞음?영화 끝나고서 난아직도충격 주인공 눈이아직도 안잊혀짐
2474,외계인이 있다면 저런 모습이겠네요...평화롭게 살수는 없을까요??
2475,보고 난 후에 눈물이 흐릅니다. 이런 영화는 재미 보다는 마음으로 느껴야할듯...
2476,1점 준 사람들 뭔가 괜찮은데?
2477,그냥 볼만한듯
2478,와... 수많은 영화를 봐왔지만 평점 올리는 영화는 이게 처음이다... 최고다..
2479,인상깊었던 영화
2480,오랜만에 재밌는 영화봤어요~~^^.. 잊혀지질않네.ㅠㅠ
2481,정말 재미있게 봤습니다! 엔딩장면이 정말 잊혀지지 않는군요..ㅠㅠ
2482,진짜 112분내내 숨죽이고 봤음;;;;;;; 이게 어떻게 흥행이 안됐지 세기의 미스테리다
2483,시바 엔딩 너무 슬프네 주인공 프라운 ㅠㅠ 영화 잘만들엇음
2484,엔딩 장면이 잊혀지질 않네요.
2485,조낸 잼있네 ㅋㅋ
2486,3년 뒤가 궁금하닷ㅠㅠㅠㅠ
2487,잔인하고 징그러운 영화인줄 알았는데.. 스릴
2488,으아아아아아아아아아아아아아아아아아아아아아아아아!!
2489,3년뒤 봅시다
2490,닐 블롬캠프라고..? 앞으로 계속 주시하겠어.
2491,후회없는 112분이었다 인간의 잔인함이란..
2492,좀더 화려한 액션을 차기작에서 기대해본다. 마지막도 좋다.
2493,참신한소재와 전개방식.. 차기작이 기다려진다.
2494,이 정도면 만점이 아깝지 않네요
2495,그냥 재밌음
2496,최고 아 이영화 감동
2497,간만에 잼있는 영화 봤음..주인공이 불쌍하단 생각도 듬
2498,디스트릭트로 감동SF만들어
2499,주인공이 바뀌어가면서 보여주는 미묘한 시각의 차이!
2500,괜찬네
2501,미치도록 소름끼친다
2502,알이씨촬영기법 이제 많이 식상해졌다
2503,약간 밍숭한 결말...담편이 나올려나
2504,괴물과 비슷한 느낌 새삼 봉준호가 대단하단 생각이 듬
2505,대작이다... SF로 오랜만에 눈물흘린다.... DVD구입 필수...=_ㅠ
2506,쩔어
2507,볼수록 약간 재밌어지는 영화.. 근데 결말이 안나서;;
2508,진짜 흥행이 안 된게 안타까울뿐...  진짜 감동적인 영화
2509,트랜스포머 아이언맨 보다 189489141983배 나음에 100% 공감...
2510,이영화 왜 흥행에 실패했을까
2511,정말 잘 만든 SF영화라고 생각합니다. 생각할 여지도 많이 남겨주는 작품입니다.
2512,내가 살아생전 이 영화를 볼 수 있었다는 자체가 경이롭고 감탄을 금치못하겠다.
2513,오랜만에 몰입해서 본 영화... 진짜 같다
2514,매끈하지 못한 연출속 상상 그 이상의 매력
2515,제법이야 ㅎㅎ
2516,모든면에서 최고라밖에 할 수 없는 영화!
2517,평점왜케높아..짬뽕시키신분?
2518,트랜스포머 아이언맨 보다 189489141983배 나음
2519,이런게영화지
2520,진짜재밌게잘봤어요 슬픔
2521,인간의 악함을 단적으로 보여주는...정말 괜찮은 영화였습니다! 마지막씬 감동ㅠㅠ
2522,진짜 이렇게 감동있고 재미있는영화 오랜만
2523,철학과 액션
2524,어우 몰입감 최고 뛰어난 상상력이 돋보이는 영화. 인간의 추악함이란...
2525,재미
2526,클라이맥스의 액션씬이 정말 최고다
2527,오락과 철학의 향연
2528,새우족의 입을 보고 오다리가 생각났다..고양이 밥도 한번 먹어보고 싶다..
2529,봐도봐도 질리지않고 영화가 주는 메시지도 깊고 좋다.
2530,대박
2531,정말 잘만들었다 정말
2532,영화보기전에 평점보고 보시려는분들ㅎ 일단보세요ㅋㅋㅋ 잼있습니다
2533,2009년 최고의 영화 중 하나~!
2534,정말 잘 만든 영화... 무엇보다 진부한 스토리를 박살낸
2535,내용도 알차고 마지막에 느낌이 좀 슬프네요 여운이남는 영화
2536,보는 내내 눈을 뗄수가 없다~!!
2537,이토록 서글픈 SF 블록버스터물이 있을까? 최고다
2538,이영화는 좀 짱인듯...
2539,신선한데 ㅋㅋㅋㅋ 외계인귀여움
2540,마지막에 소름 돋는다.. 사회 속의 비난이 느껴지네요
2541,CG만 화려한 SF영화들보다는 훨씬 여운이 남는 영화
2542,외계인을 주제로 한 다른영화와는 차별적인 신선한 영화
2543,새로운 충격을 준 영화.... 정말 최고다!
2544,최고다....아....먹먹한 내마음..ㅠㅠ
2545,후속작을 생각 안하고 만든거란거 알지만..그사실에 더 슬픈 .....ㅠㅠ
2546,그닥 신선한게 없고 재미도 없는..세부설정에서 허술함도 보이고..기대에 못미친듯.
2547,이건뭐 말할것없이 최고 외계인무기짱임 ㅋ 2나오면좋겟당
2548,최 고 다 !@!
2549,완전 재미있다. 마지막 부분에는 너무 감동이었어...
2550,아 예고편..낙인것같아서...극장가서 봤서야 했는데 가슴치고있다.21세기형SF
2551,재밌어!!! 아주!!! 그런데 감독의 의도와 다르게 해석하는 한국인들은 뭐지 ??
2552,인종 차별을 비꼬는 새로운 방식! 엔딩 장면은 정말 감동입니다.... 최고
2553,와 뭐 이런영화가 다있냐
2554,현세를 똑바로 꼬집은 SF영화의 걸작
2555,인간은 왜 그들과 서로 공존하려 하지 않았을까...
2556,올만에 본 대작
2557,강력 추천하고 싶은 영화!
2558,어지간해서 로근안하는데 감동이었음.
2559,이거 완전 대박 입니다!!! 정말 영화다운 영화네요
2560,진짜 멋진데????
2561,이 영화에는 없는게 뭐지?
2562,예전 피아노란 영화가 생각나는 SF걸작중의 걸작!
2563,대박 이제까지이이상의영화는없었음 앞으로도 없을듯
2564,최고의 영화중 하나
2565,처음엔 정신없더니 볼수록 빠져들게만드네요.. 재밌어요..
2566,진짜 몰입도 쩐다ㅋㅋ 엔딩도 좋네요 진부하지않은 전개방식도 쫌 색다름
2567,굿!!!!!!!!!!!!!!!!
2568,주인공 말투가 어눌하고 빨라서그런지 정신이좀없었지만...감동적이다
2569,음 정말 재밌네요... 몰입도가 상당한 영화입니다. 상상력도 풍부...
2570,최고! 정말 숨죽이고 봤네요. 다루고 있는 주제도 가볍지 않고 좋습니다.
2571,기대를 안하고 보면 대박입니다. B급 특촬물 영화의 최고라고 할 수 있습니다.
2572,인간의 욕망
2573,정말 좋았습니다.
2574,그림자정부가 생각나는 세계의 정치
2575,재미있음~!!! 스토리
2576,왜 흥행 안됐는지 이해불가
2577,마음아파서 울게만드네요
2578,정말 재밌다 수작이네 스토리가 어쩜 이리 탄탄한가~
2579,재밌네 ㅋㅋㅋ
2580,낯설지 않는 인간의 오만함. 새삼스레 충격적이고 소름 끼친다. 각성된 듯한 느낌.
2581,오락용으론 재미있는데요.
2582,와.. 이건 역사에 길이남을 작품이 될겁니다. 뭐하나빠지는데가없네요 최고乃
2583,갠춘함
2584,무슨생각으로 봤길래 이게 9점이 안된단거야
2585,말도 안되 이게 못넘을리가 없자아?
2586,뭐냐 이게왜 9점을 못넘어 눈깔삐었니?
2587,주인공의자연스러운연기가인상깊었다.후속편이기대된다.
2588,나름의 감동도 있고 흥미진진한 처음 시작때의 느낌과는 다른...
2589,최고!
2590,아바타를 본다는느낌도 좀받았다 정말재미있었다
2591,저예산 영화인줄도 몰랐다..
2592,싸..싼다 갈꺼같음
2593,외계인영화중 가장 있을법한 영화이다!
2594,진짜 감독의 상상력이 부럽다. 영화 속 메시지 또한 놀랍다. 엔딩까지 완벽!
2595,스토리는 있었지만 좀 지루함
2596,내용전개는 상상하지 못했던 스토리로 탄생했다! 정말 흥미롭게 보았다.
2597,뭐매..존내 재미있네.
2598,여러모로 신개념이었던 영화였고 역시 마지막장면.. 기억에 오래남았죠
2599,최고다. 정말.
2600,굿샷!!! 재밌네요..원래 sf별로안좋아하는데 이 영화는 상상력이 꽤나 풍부하다
2601,내가볹\가장살벌
2602,법을 만들어서라도 여자들은 SF영화 못보게 해야함!!!!
2603,대단하다.
2604,너무 리얼해!! 이럴수가...
2605,디스트릭10도 기다려집니다.만일 나온다면...
2606,기억속에 남는 마지막 장면..
2607,굿
2608,이거 난 강추함... 그냥 보고나면 뿌듯한 영화ㅋ 무튼강추X50000000000000
2609,잘만들었다.
2610,더 고등문명에서 온 외계인의 입장에서도 생각해보게하네요
2611,영화를 볼수록 인간이 외계인같다는 생각. 씁쓸하지만최고였던
2612,낯설지 않은 이유가.. 뭐지?
2613,간만에 몰입했네요.
2614,상위권에 있다고 생각하는 인간의 폭력성과 잔인함 반면 나약함 모든것을 담은 영화
2615,나쁘지 않네요!
2616,그닥 멀지않은 문제인거같다는생각이드네요
2617,인간이 얼마나 비열한지 또 한번 일깨워주는군.
2618,10 나온다면 무조건 본다...
2619,쵝오쵝오~ 아~10도 나왔으면 좋겠다
2620,여운쩐다
2621,분명 외계인이야기인데 낮설지 않다..
2622,2009년 최고의 영화 초딩들은 보지 마라 이해못한다
2623,많은걸 생각하게 하는 영화
2624,몬가 맘에 남기는 영화 - 재미있었음!
2625,별점다섯개와 점수10점으로 모자람 시나리오각본최고연기도최고 재밌네
2626,볼땐 나름 괜찮았는데
2627,내 생에 이것만큼 후속작을 기다리는 영화는 없다. 제발 나와라
2628,간만에 볼만한 영화 한편ㅋ 좀 지루한감이 없지않아있어 9점ㅋㅋ
2629,소재와 내용이 참신한데? SF 코미디 같은 느낌의..
2630,답답한 주인공의 행동을 참을수 있다면 9점짜리 영화
2631,마지막의 반전이 영화의 놀라움을 더하였다.
2632,너무 재밌다. 속편이 나오면 좋을텐데...
2633,dvd로 봄. 간만에 볼만한 영화였음. 참신함.
2634,정말 이게 왜 흥행이 안됏는지 모르겟다. 최고엿음!!
2635,재미없습니다  ...씁..
2636,주인공이 대단. 나라면 아무짓도못하고 죽었을거다. 그나저나 비극이라 아쉽네
2637,초록색외계인 너무귀엽다.그나저나 군인들 무식하게총쏘는거 진저리나네
2638,흥미로움~
2639,재미있었어요 !! 뻔한 스토리가 아니라서 더 좋았습니다 ! ㅋㅋ 추천~
2640,언빌리버벌......~
2641,결말을 예측하기 힘든 재밌는 영화 디스트릭트 10 빨리 나왔으면 좋겠다
2642,후속편이 기다려집니다
2643,전 정말 좋았어요.
2644,상당히 색다른 영화.. 신선하고 볼만해요.. 그냥 아무기대없이 봐보세요 ㅎ
2645,생각없이 봤다간 큰일납니다 ㅋㅋㅋ
2646,정말 여러 함축적 의미와  풍자가 담긴 올해본 영화중에 최고SF 네요...
2647,왈왈!!
2648,아바타보다 재밌게봤습니다!
2649,기대 이상..
2650,그런데로 볼만하다.
2651,적어도 나에겐 완벽!
2652,스타워즈같은 sf물을 보는 나에겐 좋은영화라기엔 절묘하고  집약하고싶다
2653,귀여운 외계인들 ㅋㅋ 몰입도가 좋은영화입니다.
2654,SF영화 + PD 수첩. 재미와 사회비판의 절묘한 조화.
2655,재미있네요 잘 만들었군요
2656,남들과 다른생각~각본가 및 감독에게 찬사를 보내고픈 영화!!
2657,최고네요... 정말... 최고의 영화...
2658,재미도 있고 감동도있고~ 결국 외계인보다 무서운건 사람이구나..
2659,우연히봤는데 이렇게재밌을줄은...후반엔 나도모르게 외계인쪽에 서서 응원했다..
2660,2009년 가장 강렬하고 충격적인 작품.
2661,흥미로운 소재의 매니아 영화.
2662,시간가는줄 몰랐다..
2663,SF영화중 가장 재밌는 영화!
2664,인간의 잔인함을 좀더 극대화 시켰어야 했다
2665,강력한 정치적 영화임을 눈치채다
2666,좋은영화인듯~
2667,비수를 숨긴 화려하지않은 SF영화...최고라부르기에 부족함이 없다는...
2668,제가 본 SF영화중 최고였음. 모든 메시지를 담고 있는 영화
2669,첨엔 외계인이 징그럽다...끝날때는 인간들이 징그럽지
2670,역시 질럿은 강해
2671,완성이란 이런 영화를 두고 말하는게 아닐까?
2672,외계인 불쌍~  무튼! 재미있게 봤음!
2673,샬토 코플리  명배우네요...대작입니다 정말!!!!!
2674,SHUT DA MOUTH
2675,진짜재밌게봤어요 애들한테 추천하는중
2676,굿 완전 잼써요 ㅋㅋ
2677,메세지
2678,정말 제미있엇다
2679,너무나 추악학 인간들;;; 외계인이 훨씬 착하네;;;
2680,극도로 현실적인 SF. 거물급 감독이 탄생했다.
2681,재밌음
2682,공상영화중에 최고 걸작
2683,엄청 잘만듬 ㅋ
2684,정말 잘 만든 영화
2685,현장감 있는 촬영기법에 외계인도 어색하지 않았음. 굿~
2686,완전히 완벽하게 내 스타일 ㅋㅋㅋㅋㅋ
2687,너무 재밌다  너무너무 재밌다  비하하는새기들 뇌속에 든거 없는새기들
2688,그냥 쓰레기 영화 돈아까운영화 이거 재미있다고하는애들 먼지 모르겠네
2689,진짜감동... 이런영화완전좋다 10점..
2690,걍 주인공ㅈㄴ불쌍하다는생각밖에
2691,몰입도 잘되고 생각할것도 많은 영화네요 ㅎ ㅎ
2692,기존 sf와는 달리 참신하고 독특해~ 볼거리가 전부인 sf는 가라....
2693,시봙 크리스토퍼가 3년후 돌아오는지는 알려줘야할거아냨ㅋㅋㅋㅋㅋ
2694,새로운 SF 눈만 즐거운 단순한 외계인 영화가 아니다.. 아주 좋았어 속편을 기대하며!
2695,와 진짜 개잘만들었음 돈이 안아까운 영화다.
2696,말이 필요없는 최고다. 많은 것을 생각하게 만드는 오랜만에 만난 진정한 SF영화!
2697,지능적인 SF 풍자극. 닐 블롬캠프라는 이름을 알게 된 것이 가장 큰 소득.
2698,끝에선관람객스스로가외계인으로변한주인공이된 느낌을 받는다.2010최고 영화중하나
2699,기냥 존나재밌당
2700,마인드는 진지하지만
2701,정말 상상하지 못했던 재미를 준 영화...베스트 오브더 베스트...
2702,말이필요없는 신선함....뒤에흐르는 여운감..
2703,쩐다
2704,많은 것을 생각하게 하는 영화네요.
