,content,,,,,,,,,,,,,,,,,,,,
724,스토리도 좋고 그에 대한 액션 씬도 꽤 볼 만하다.,,,,,,,,,,,,,,,,,,,,
725,이제서야 봤다..,,,,,,,,,,,,,,,,,,,,
726,스토리는 재미있고 연출은 탄탄했다. 아주 재밌게 봤다.,,,,,,,,,,,,,,,,,,,,
727,돈 좀 더 쓰지................ 머 1편이니까,,,,,,,,,,,,,,,,,,,,
728,재밌네요.......,,,,,,,,,,,,,,,,,,,,
729,너무 유치해... 난 이렇게까지 애들용인줄 몰랐음ㅋㅋ뭐 헐리웃 액션판타지SF영화야 늘 중간은 하니까 대충 보긴 봤는데 생각보다 평점 높네ㅋㅋ,,,,,,,,,,,,,,,,,,,,
730,그 대막의 시리즈의 시작 2000년대가 매트릭스라면 2010대는 아이언맨이 아닐까,,,,,,,,,,,,,,,,,,,,
731,하지만 중반부터 초등학교 스토리가나오죠 ~~~의 배반은 정말 쉽게 예측할수잇엇습니다 차라리 처음부터 끝까지 반란군 두목과 싸우는...,,,,,,,,,,,,,,,,,,,,
732,시각효과는 물론 좋지만,,,,,,,,,,,,,,,,,,,,
733,2시간동안의 그저그런 눈요기,,,,,,,,,,,,,,,,,,,,
734,두뇌와 재력,,,,,,,,,,,,,,,,,,,,
735,기대 이상의 깔끔하고 신선한 재미,,,,,,,,,,,,,,,,,,,,
736,재밌었음,,,,,,,,,,,,,,,,,,,,
737,주인공이 아이언맨인데 어째 어벤져스보다 못한지 모르겠다,,,,,,,,,,,,,,,,,,,,
738,재밋엉,,,,,,,,,,,,,,,,,,,,
739,짱이다,,,,,,,,,,,,,,,,,,,,
740,요즘트렌드에 어울리는 히어로물! 로버트다우니주니어의 캐스팅도 굿,,,,,,,,,,,,,,,,,,,,
741,재밌다. 이런 장르 영 안좋아하는데 재밌었다. 로버트다우니주니어 좋다...,,,,,,,,,,,,,,,,,,,,
742,재밌네. CG도 죽이고.,,,,,,,,,,,,,,,,,,,,
743,어벤져스보고봤는데,,,,,,,,,,,,,,,,,,,,
744,굳,,,,,,,,,,,,,,,,,,,,
745,"최강군수업체CEO&바람둥이&똑똑발명가 ""토니 스타크"" ""아이언맨""으로 하늘을 날다^-^o",,,,,,,,,,,,,,,,,,,,
746,그저그런 영웅 영화..별로 화려한 액션이나 그래픽도 별로 없다,,,,,,,,,,,,,,,,,,,,
747,오락적으로  좋았다 ㅎㅎ,,,,,,,,,,,,,,,,,,,,
748,초반에는 그럴싸 후반은 아동용,,,,,,,,,,,,,,,,,,,,
749,1부 보다가 잤다 ㅡ_ㅡ;;,,,,,,,,,,,,,,,,,,,,
750,보다 잣어,,,,,,,,,,,,,,,,,,,,
751,CG 빼면 어쩔뻔 했니.. 7점.,,,,,,,,,,,,,,,,,,,,
752,별로 그렇게 재밌짆 않았다고 생각,,,,,,,,,,,,,,,,,,,,
753,블록버스터급 영화 치고는 그냥 그렇던데..;;,,,,,,,,,,,,,,,,,,,,
754,스토리는 굿 인데 액션은 굉장히 허접하다 좀 유치하기도하고 하지만 그럭저럭 볼만함,,,,,,,,,,,,,,,,,,,,
755,개인적으로 어른들이 보는 영화..,,,,,,,,,,,,,,,,,,,,
756,조금은 지루하다. 트랜스포머보다 ...,,,,,,,,,,,,,,,,,,,,
757,별로 재미없던데 ㅡㅡ 왜들 난리야,,,,,,,,,,,,,,,,,,,,
758,이거 지금 3D로 재상영하는겅뮈?,,,,,,,,,,,,,,,,,,,,
759,별로 재미없었다.. 볼만하지도 않고... 시간 버린듯,,,,,,,,,,,,,,,,,,,,
760,의욕만 넘쳐서 만든 액션 .,,,,,,,,,,,,,,,,,,,,
761,2가없었다면 병맛이지만 2를위한 브릿지인듯....,,,,,,,,,,,,,,,,,,,,
762,음 저는 솔직히 별로였던 영화에요,,,,,,,,,,,,,,,,,,,,
763,이런 류의 영화는 1분짜리 예고편만으로도 충분했다.,,,,,,,,,,,,,,,,,,,,
764,나쁘진 않았지만 그리 좋지도 않은,,,,,,,,,,,,,,,,,,,,
765,히어로물이라면 이제 질린다~~~으휴~~~,,,,,,,,,,,,,,,,,,,,
766,뻔한 할리우드 영화,,,,,,,,,,,,,,,,,,,,
767,뭐야 이거ㅡㅡ 실망만했네,,,,,,,,,,,,,,,,,,,,
768,어떻게 이런영화가 평점이 이렇게높은건지...  완전초딩히어로영화던데,,,,,,,,,,,,,,,,,,,,
769,과연 초딩영화. 리뷰도 초딩성 글로 덕지덕지하다.,,,,,,,,,,,,,,,,,,,,
770,50구경 철갑탄만 맞아도 죽음 깝 ㄱㄱ,,,,,,,,,,,,,,,,,,,,
771,눈요기꺼리는상당하다,,,,,,,,,,,,,,,,,,,,
772,나름 볼만했던 영화..스릴있는 전개와 깔끔한 결말..허나,,,,,,,,,,,,,,,,,,,,
773,기대했던 것보단 못했고 중간에선 좀 지루함 그러나 기네스는 이뻤고 2탄도 기대해봄,,,,,,,,,,,,,,,,,,,,
774,그럭저럭 재미는 있는데..극장에서 봤어야 했나보다,,,,,,,,,,,,,,,,,,,,
775,도대체 뭔 볼거리가 있다말인가? 초중반 지루함을 메꾸기엔 너무 빈약한 액션.스토리,,,,,,,,,,,,,,,,,,,,
776,지루한 스토리,,,,,,,,,,,,,,,,,,,,
777,솔직히 재미도 없고 남는게 없다,,,,,,,,,,,,,,,,,,,,
778,차라리 계속 비현실적으로 만들던가...,,,,,,,,,,,,,,,,,,,,
779,너무 뻔하지않나요? 지루하네요,,,,,,,,,,,,,,,,,,,,
780,첨엔 괜찮더니 갈수록 유치.....,,,,,,,,,,,,,,,,,,,,
781,어렸을때 봤더라면 충분히 재미있었을텐데..,,,,,,,,,,,,,,,,,,,,
782,순식간에 끝나버려서 이야기가 아예 없는 영화,,,,,,,,,,,,,,,,,,,,
783,CG하나가 먹여살려줄주 알았나??,,,,,,,,,,,,,,,,,,,,
784,시간떼우기에는 딱.잼있다.하지만 난 다크나이트스타일이좋다~블러드다이아몬드가좋다,,,,,,,,,,,,,,,,,,,,
785,지루하고 액션도 뭐 그냥 그렇고 .. 킬링타임용도 못되는듯 그냥 거품,,,,,,,,,,,,,,,,,,,,
786,어휴,,,,,,,,,,,,,,,,,,,,
787,쾌감의 부족과 살짝 김새는 전개의 아쉬움,,,,,,,,,,,,,,,,,,,,
788,차라리 주위의 호평을 안 듣고 봤으면 더 재밌었을까?,,,,,,,,,,,,,,,,,,,,
789,이런내용 이제 지루하지안나 ?,,,,,,,,,,,,,,,,,,,,
790,그럭저럭 먹혀들어가는 유머,,,,,,,,,,,,,,,,,,,,
791,여러맨들이 있지만 뭐니해도 수퍼맨이 가장 자연스럽고 좋다~,,,,,,,,,,,,,,,,,,,,
792,생각보다 화끈하지는.. 슈퍼히어로라면 화끈하게 정점을 찍는 액션 좀!,,,,,,,,,,,,,,,,,,,,
793,누구나 예상할 수 있는 허접한 스토리,,,,,,,,,,,,,,,,,,,,
794,그냥 웃기기만 한 영화 뭔가 내용은 별로 없는듯,,,,,,,,,,,,,,,,,,,,
795,가볍게 볼수있는 영웅영화에 너무 교훈을 주려했다,,,,,,,,,,,,,,,,,,,,
796,멋지긴 한데 그닥 와닷는 내용은 아닌듯..,,,,,,,,,,,,,,,,,,,,
797,기대를 너무 많이 했나...솔직히 지루하고 재미없었다...,,,,,,,,,,,,,,,,,,,,
798,최고의 아동영화. 미국우월주의는여전.,,,,,,,,,,,,,,,,,,,,
799,예상외다,,,,,,,,,,,,,,,,,,,,
800,홍보에 속았다 영화를 올바로 가려내는 기술이 필요한걸 느꼈다,,,,,,,,,,,,,,,,,,,,
801,차라리 에니메이션으로 만들었으면 이해라도 해 줄것을... ㅎ,,,,,,,,,,,,,,,,,,,,
802,처음엔 어른영화 나중엔 애들영화,,,,,,,,,,,,,,,,,,,,
803,광고만 좋음. 영화는 좀 별로임.,,,,,,,,,,,,,,,,,,,,
804,기대 한 만큼의 가치있는 오락영화는 아니였다;,,,,,,,,,,,,,,,,,,,,
805,이런영화재미없다-_- 보다가 껏다,,,,,,,,,,,,,,,,,,,,
806,영화관 몇달전에보고 평점쓰는데 이게 10점입니까?,,,,,,,,,,,,,,,,,,,,
807,SF치곤 무척 지루했는데. 나만 지루했나-_-,,,,,,,,,,,,,,,,,,,,
808,소년 시절의 로망을 채워주는것 만으로도 감탄사가 절로,,,,,,,,,,,,,,,,,,,,
809,블록버스터로써 아주 적절하다' 라는 말 밖에 않나오는 영화.,,,,,,,,,,,,,,,,,,,,
810,로보캅 개량형같다...,,,,,,,,,,,,,,,,,,,,
811,CG 훌륭하다. 나름 재밌지만 어린이영화라 유치하다..-_-;;남는게 없다.,,,,,,,,,,,,,,,,,,,,
812,좀 유치....,,,,,,,,,,,,,,,,,,,,
813,배트맨 다크나이트 보고 또 보니까 재미없는거 같다...,,,,,,,,,,,,,,,,,,,,
814,그냥그냥저냥저냥,,,,,,,,,,,,,,,,,,,,
815,그저그랬다.,,,,,,,,,,,,,,,,,,,,
816,야,,,,,,,,,,,,,,,,,,,,
817,그냥 볼만하다,,,,,,,,,,,,,,,,,,,,
818,이게왜 어째서 어떤것이 재미있다는거야.. 초반의 지루함이 50%는 넘는영화,,,,,,,,,,,,,,,,,,,,
819,이게 재밌다고??헐크,,,,,,,,,,,,,,,,,,,,
820,이해가 잘가지 않는 영화네요@_@,,,,,,,,,,,,,,,,,,,,
821,재미없어,,,,,,,,,,,,,,,,,,,,
822,미안하다... 약간 졸았다..... ^^;;,,,,,,,,,,,,,,,,,,,,
823,너무 뻔한 스토리,,,,,,,,,,,,,,,,,,,,
824,이영화보다 눈감고 잤음..,,,,,,,,,,,,,,,,,,,,
825,보여주려면 지대로 보여주던가. 초.중반 킹.왕.짱 지루...ㅡㅡ예고편이 다였던 영화.,,,,,,,,,,,,,,,,,,,,
826,난 이제 어른인가봐...,,,,,,,,,,,,,,,,,,,,
827,군수재벌이 개과천선하려면 좀더 쿨해야지,,,,,,,,,,,,,,,,,,,,
828,평점에 제대로 속앗다 ㅡㅡ 할말없다,,,,,,,,,,,,,,,,,,,,
829,젼나 지루하더라 -_-;; 근데 그래픽은 잘만든것 같애서 반,,,,,,,,,,,,,,,,,,,,
830,밑에 말처럼 스토리도 허무하고 스릴감도 별루 없다 돈이 좀 아깝다,,,,,,,,,,,,,,,,,,,,
831,너무 실망이큼.. 돈아까움,,,,,,,,,,,,,,,,,,,,
832,이분법에 몰입하다,,,,,,,,,,,,,,,,,,,,
833,서양우월주의 같은 느낌???!!불쾌했어요..;,,,,,,,,,,,,,,,,,,,,
834,너무 재미 없었어요 ㄷㄷ,,,,,,,,,,,,,,,,,,,,
835,글쎄요 .. 트랜스포머 때문인지 저의 눈이 높아진건가요 ;;,,,,,,,,,,,,,,,,,,,,
836,영화라기보다는 그냥 만화를 본 기분이죠.,,,,,,,,,,,,,,,,,,,,
837,조금 아쉬운 슈퍼 히어로,,,,,,,,,,,,,,,,,,,,
838,그냥 볼만한... 왠지 아쉬움이 많은 영화.. 이제 좀 시작하나..? 했더니 끝나버린..,,,,,,,,,,,,,,,,,,,,
839,지루해죽는줄알았따.. 격투신도 마지막에 잠깐있고.. 조낸..지루함..,,,,,,,,,,,,,,,,,,,,
840,역시 재미없다 애들이 보면 좋아라 할영화네..,,,,,,,,,,,,,,,,,,,,
841,필요없는 내용의 장면 많고,,,,,,,,,,,,,,,,,,,,
842,재미있긴했지만 뭔가 하나 빠진듯한 느낌이 드는 영화,,,,,,,,,,,,,,,,,,,,
843,아프가니스탄을 악의 축으로 묘사한 거 빼곤 좋다. 전쟁을 일으킨게 누군데.,,,,,,,,,,,,,,,,,,,,
844,트랜스포머 가 너무 강했다... 아이언맨 같이 보면서 미안해서 눈물날뻔했다,,,,,,,,,,,,,,,,,,,,
845,외국sf >한국sf 편견  이 스토리는 안유치하더냐?,,,,,,,,,,,,,,,,,,,,
846,트랜스포머가 더재밋쩌 난 별로,,,,,,,,,,,,,,,,,,,,
847,이게 왜 세계적으로 대히튼지 이해불가;;,,,,,,,,,,,,,,,,,,,,
848,슈트만들다가 끝난영화 ㄷㄷ;;,,,,,,,,,,,,,,,,,,,,
849,만화영화 극장판 보고 온거 같은데...,,,,,,,,,,,,,,,,,,,,
850,트랜스포머가더괜찮지..,,,,,,,,,,,,,,,,,,,,
851,재미없었다.. 뭐랄까 트랜스포머처럼 영화자체네에 확 끄는게 없음.. 지루하던데,,,,,,,,,,,,,,,,,,,,
852,CG 좋습니다,,,,,,,,,,,,,,,,,,,,
853,아무생각없이보면재밌겠지. 하지만 생각있으면 어이없는영화,,,,,,,,,,,,,,,,,,,,
854,이런 평점이 아까워 지루 하기만 한걸 영화관에서 보지마세요.,,,,,,,,,,,,,,,,,,,,
855,반세기전에 만들었다면 CG에만이라도 박수처주겟지만....,,,,,,,,,,,,,,,,,,,,
856,나름대로 멋지긴했지만 제 취향과는 정말로 벚어나서 안탑갑네요 재미있긴해요 ^^,,,,,,,,,,,,,,,,,,,,
857,그저 그렇네,,,,,,,,,,,,,,,,,,,,
858,너므 뻔해.. ㅡㅡ;;;;;,,,,,,,,,,,,,,,,,,,,
859,머가 잼잇다는건지-,,,,,,,,,,,,,,,,,,,,
860,낚인 듯한 이 느낌은 뭥미...?,,,,,,,,,,,,,,,,,,,,
861,로보트 태권V보단 재밌다,,,,,,,,,,,,,,,,,,,,
862,처음에 이라크전쟁영화인지알았다는거..,,,,,,,,,,,,,,,,,,,,
863,아이들보는 영화. 시간 많고 돈많은분 추천.,,,,,,,,,,,,,,,,,,,,
864,스토리 진부하고 cg만 볼만하네...이게 어떻게 평점 9점이니 ㅡㅡ;;,,,,,,,,,,,,,,,,,,,,
865,유치하고 스토리도 부실하다. 악당이 왜케 빨리 죽어? 사실 5점도 아깝다.,,,,,,,,,,,,,,,,,,,,
866,기대가큰만큼 실망도크다...혹시나해서 봤다...10점준것들 도대체 뭐니???알바니??,,,,,,,,,,,,,,,,,,,,
867,화면이 너무 어두워서 실망.,,,,,,,,,,,,,,,,,,,,
868,기대를 많이 했나..? 생각보다는 별로였던 영화.,,,,,,,,,,,,,,,,,,,,
869,기대을 많이 했나?? 나는 스피드레이서가 더욱 재미있어다 생각보다 별루다,,,,,,,,,,,,,,,,,,,,
870,전형적인 히로인 영화 나이먹어서 그런지 별로라는..,,,,,,,,,,,,,,,,,,,,
871,기대를 너무해서 그런지 솔직히 재미없었습니다. 스피드레이서가 더 재밌음.,,,,,,,,,,,,,,,,,,,,
872,O.○ 평점이 왜 이렇게 높지. 그다지 큰 재미는 없던데,,,,,,,,,,,,,,,,,,,,
873,초반에 너무 지루했다.,,,,,,,,,,,,,,,,,,,,
874,예상보다 별로던데,,,,,,,,,,,,,,,,,,,,
875,정말 배우가 아깝더군요...고딩정도가 만든듯한 어설픈 스토리에 액션...기가막힘,,,,,,,,,,,,,,,,,,,,
876,난 왜 재미가 없을까2? 여긴 알바가 만가보다.,,,,,,,,,,,,,,,,,,,,
877,뻔하디 뻔한 미국 영웅주의의 산물. 그저 그런 오락영화일 뿐.,,,,,,,,,,,,,,,,,,,,
878,트랜스포머를 능가하는 그래픽!! 킹왕짱,,,,,,,,,,,,,,,,,,,,
879,진짜....내가 동심을 잃어버린건지.....?,,,,,,,,,,,,,,,,,,,,
880,긍정적으로 스크린을 계속 볼수가 없었다...,,,,,,,,,,,,,,,,,,,,
881,누구냐... 누가 평점 8.95씩이나 주는거냐... 너무하자나...,,,,,,,,,,,,,,,,,,,,
882,다분히 미국 영웅주의 적이고 전형적인 할리우드 영화,,,,,,,,,,,,,,,,,,,,
883,ㅡㅡ 뻔한스토리에 눈만 조금 즐겁게 해줫을뿐 별내용이없는 실망임..,,,,,,,,,,,,,,,,,,,,
884,제리코미사일쩔어.. 기대이상의 스토리는아니엇음...,,,,,,,,,,,,,,,,,,,,
885,내용은 뻔하지만 대단한 연출력과 웅장한 사운드를 봐서 5점,,,,,,,,,,,,,,,,,,,,
886,아이언맨. 나름대로 볼만합니다. 트랜스포머생각하시고 보면 절대후회함.,,,,,,,,,,,,,,,,,,,,
887,중간중간 좀 지루해요 그래두 볼만하네요,,,,,,,,,,,,,,,,,,,,
888,아 진짜..네이버로긴하게 만들었음..내용없어도 넘없는거 아냐..짜증났던 영화~,,,,,,,,,,,,,,,,,,,,
889,CG는 어느 정도 좋은데,,,,,,,,,,,,,,,,,,,,
890,조조할인받으려고무리해서그런지좀..ㅠㅠ많이실망,,,,,,,,,,,,,,,,,,,,
891,스토리는 디워 보다도 못하다 한국작품이면 또 스토리 최악이니 했겠네요.,,,,,,,,,,,,,,,,,,,,
892,글쎄다 -_-,,,,,,,,,,,,,,,,,,,,
893,으~초딩 영화 맞다. 기네스 펠트로 왜 나온거지? 실망했음,,,,,,,,,,,,,,,,,,,,
894,초등학생 영화 왜 이게 재밋는지..,,,,,,,,,,,,,,,,,,,,
895,초반 중간..중간..지루해서 하품하며 봤다는-.-,,,,,,,,,,,,,,,,,,,,
896,초등학생용 영화 ,,,,,,,,,,,,,,,,,,,,
897,따분해,,,,,,,,,,,,,,,,,,,,
898,트랜스포머가 훨씬 낫다는...,,,,,,,,,,,,,,,,,,,,
899,트랜스포머의 5/1도 못미치는 액션,,,,,,,,,,,,,,,,,,,,
900,한 평점 6점대 영화데 지금 평점이 에러다. 1점주는 이유는 지금 평점이 에러라서,,,,,,,,,,,,,,,,,,,,
901,재미없었음. 평점믿고 개피본 케이스,,,,,,,,,,,,,,,,,,,,
902,네이버평점 못믿겟다. 아이언맨 10대가 거의 평점줘서 높은거 낙이지마요,,,,,,,,,,,,,,,,,,,,
903,내가잘못본거지?맞지?미국우월주의사상이 깃든 영화.액션?zero,,,,,,,,,,,,,,,,,,,,
904,트랜스포머를 기대하고 보면 실망! 첫 부분은 조잡스러워도 뒷 부분은 볼만함!,,,,,,,,,,,,,,,,,,,,
905,차라리 스파이더맨이나 엑스맨을 다시보시길... 테렌스 하워드는 안나오는데가 없네..,,,,,,,,,,,,,,,,,,,,
906,재미없어,,,,,,,,,,,,,,,,,,,,
907,처음만 재밌고 뒤로 갈수록 ......... 너무 급 끈낸 느낌,,,,,,,,,,,,,,,,,,,,
908,에니도 아니고 스케일도 그러고 너무 시시해요,,,,,,,,,,,,,,,,,,,,
909,애니도 아니고 이거 참..,,,,,,,,,,,,,,,,,,,,
910,멍청한 영화라는 느낌의 영화는 첨..,,,,,,,,,,,,,,,,,,,,
911,말그대로... 솔직히 깡통로봇에 코미디 약간있는..쫌 지루...--,,,,,,,,,,,,,,,,,,,,
912,트랜스포머 복사본.ㅜㅜ,,,,,,,,,,,,,,,,,,,,
913,멋지고 재밌긴 한데 너무 썰렁하고 스토리가 너무 짧음,,,,,,,,,,,,,,,,,,,,
914,기대이하...스토리가 부족한듯 스파이더맨1이 훨씬 재미있었음,,,,,,,,,,,,,,,,,,,,
915,스토리도 좋다. 그래픽도 좋다. 너무 유치했다.,,,,,,,,,,,,,,,,,,,,
916,너무 유치했음.ㅎㅎ,,,,,,,,,,,,,,,,,,,,
917,잼업어,,,,,,,,,,,,,,,,,,,,
918,더도 말고 초딩용 . 내용만 빼면 봐줄만한 영화,,,,,,,,,,,,,,,,,,,,
919,사실 약간 실망...쩝,,,,,,,,,,,,,,,,,,,,
920,아이언맨의장면을좀더부각..아이언맨2가 나온다면 좀더 부각시키는게 조을것같다.,,,,,,,,,,,,,,,,,,,,
921,걍 점수 그대로임,,,,,,,,,,,,,,,,,,,,
922,초반엔 흥미진진 후반엔 엉성한 전개 액션만화려,,,,,,,,,,,,,,,,,,,,
923,초반 극적인 사항에 아..괜찮..생각했는데..완전 낚였다..,,,,,,,,,,,,,,,,,,,,
924,넘 환상적이라서 실감이 없었다,,,,,,,,,,,,,,,,,,,,
925,진짜 재미없다 이게 영화냐 ㅋㅋㅋㅋㅋ,,,,,,,,,,,,,,,,,,,,
926,보지마세요......ㅉㅉ....미국우월주위에 졸리기까지...스폰이후최악의영화엿다,,,,,,,,,,,,,,,,,,,,
927,돈아까워,,,,,,,,,,,,,,,,,,,,
928,선과악의 구분이 모호하게 시작하나,,,,,,,,,,,,,,,,,,,,
929,SF가지고 말안된다고 태클걸기는 처음.. 게다가 미국 우월주위 쩌네요 ㅗㅗ,,,,,,,,,,,,,,,,,,,,
930,이것두 영화라고 소고기때문에 열나는대 아이언맨니가다먹어라,,,,,,,,,,,,,,,,,,,,
931,아 졸려 자다오다,,,,,,,,,,,,,,,,,,,,
932,어릴적 헐리우드 영화에서 그래픽 빼고는 발전한게 없다. 그래픽이 좋다면 보시라...,,,,,,,,,,,,,,,,,,,,
933,별로,,,,,,,,,,,,,,,,,,,,
934,그따구로 무기를 쳐발랐으면 동등한위치에서 좀  싸워라..,,,,,,,,,,,,,,,,,,,,
935,이해불가..,,,,,,,,,,,,,,,,,,,,
936,정말 이해가 안된다 '필름2.0' 뒷돈 챙겼나? 8.9??정말...이건 아님....,,,,,,,,,,,,,,,,,,,,
937,기대이하라 실망,,,,,,,,,,,,,,,,,,,,
938,에잇...낚엿다. 이거 12세관람부터 알아봤어야했는데.ㅠㅠ 초딩들한테 강추.,,,,,,,,,,,,,,,,,,,,
939,유치한내용이다.앞뒤전개도안맞다. 돈아깝다,,,,,,,,,,,,,,,,,,,,
940,평점에 제대로 낚였다..... 영화나 보고 이야기해줘 제발 ㅠㅠ,,,,,,,,,,,,,,,,,,,,
941,너무기대를했나아니면아이들이영화봐서그런가,,,,,,,,,,,,,,,,,,,,
942,마지막전투가이렇게시시하나,,,,,,,,,,,,,,,,,,,,
943,스파이더맨과비슷하게너무평점이높아전투신도없고,,,,,,,,,,,,,,,,,,,,
944,초반에 지루한 맛도 잇고..유치한 ~,,,,,,,,,,,,,,,,,,,,
945,슈퍼히어로 탄생... 그리고 끝.. ㅡㅡ 지지임~,,,,,,,,,,,,,,,,,,,,
946,되게멍청한영화관객을멍청하게봤는지좋아하는 배우나와서 봤는디아쉽넹,,,,,,,,,,,,,,,,,,,,
947,정말 돈이 아까웠음....ㅜ 여긴 캐나다,,,,,,,,,,,,,,,,,,,,
948,지루했고 진부했고 유치했다 . 하지만 눈요기는 충분히했음,,,,,,,,,,,,,,,,,,,,
949,스타크씨 철 입고만 다니지만 말고 좀 드세욧~(아..합금이였던가?!),,,,,,,,,,,,,,,,,,,,
950,평점 너무 높음,,,,,,,,,,,,,,,,,,,,
951,어떻게 이런영화가 평점이 9점가까이 할수 있는거지;;,,,,,,,,,,,,,,,,,,,,
952,마블은 하루빨리 새로운 히어로아이템을 찾아야할듯...;,,,,,,,,,,,,,,,,,,,,
953,화려하게 시작해서 어정쩡한 내용 전개 후 어의없는 결말.. 딱 5점이믄 충분하다.,,,,,,,,,,,,,,,,,,,,
954,8.97은 오바다....솔직히 7.5정도 되어야 한다.,,,,,,,,,,,,,,,,,,,,
955,두시간짜리 토니의 인간극장을 보고온 느낌. 액션이 부족한 반쪽자리 블록버스터,,,,,,,,,,,,,,,,,,,,
956,케실망,,,,,,,,,,,,,,,,,,,,
957,트랜스포머는 뻔하면서 재밌는데 아이언맨은 뻔하면서 재미까지 없다,,,,,,,,,,,,,,,,,,,,
958,좋은평이 많아서 극장달려가서 봤는데..이거원..그래픽은 좋았는데..너무 지루하네요,,,,,,,,,,,,,,,,,,,,
959,좀 지루한 듯,,,,,,,,,,,,,,,,,,,,
960,헐리우드 메카닉영화만들려고 용쓰네~잼없어,,,,,,,,,,,,,,,,,,,,
961,10점9점을 인정못해서...난2점.....알바들 젊을때 움직여서 돈버세요.....,,,,,,,,,,,,,,,,,,,,
962,트랜스포머 제작진 맞냐 ㅡㅋ? 트랜스포드 아냐?,,,,,,,,,,,,,,,,,,,,
963,평점에 속았네 지루한 감이 있다.,,,,,,,,,,,,,,,,,,,,
964,트랜스포머를 감동적으로 본 사람만 보고 욕한 사람은 절대 보지 말 것,,,,,,,,,,,,,,,,,,,,
965,화려한 CG처리만 잔상에 남을뿐,,,,,,,,,,,,,,,,,,,,
966,네이버가 평가가 극대화 되었다는 점에 충실하여 8점 적당.,,,,,,,,,,,,,,,,,,,,
967,평점 솔직히 너무 높다..;;; 이건 2탄이 더 잼있을것 같음.. 2탄을 기대합시다...,,,,,,,,,,,,,,,,,,,,
968,평점은 7점 정도가 적당한거같다...,,,,,,,,,,,,,,,,,,,,
969,철학없는 할리우드 대작! 그 이상도 이하도 아님 -_-,,,,,,,,,,,,,,,,,,,,
970,스토리너무해 차라리 트랜스포머가 나아요 트랜스포머들은 외계생명체잖아요,,,,,,,,,,,,,,,,,,,,
971,애들용 오락영화. 아차 애들같은 어른들도 일부 포함하자,,,,,,,,,,,,,,,,,,,,
972,솔까말 평점에 속았다 좀 낮춰야지,,,,,,,,,,,,,,,,,,,,
973,온리액션! -끝-,,,,,,,,,,,,,,,,,,,,
974,웃기지도않고,,,,,,,,,,,,,,,,,,,,
975,평점을 주자면 7.5정도..너무 높아서 낮춘다...그래픽은 좋으나..약간 지루함...,,,,,,,,,,,,,,,,,,,,
976,화려한영상..그러나 미국인의 착각만 심화시키는 영화..,,,,,,,,,,,,,,,,,,,,
977,화려한 볼거리. 엉성한 줄거리.,,,,,,,,,,,,,,,,,,,,
978,내용뻔해 뻔해 ㅋㅋ,,,,,,,,,,,,,,,,,,,,
979,지루했다...보면서 이게뭔가했다...,,,,,,,,,,,,,,,,,,,,
980,힘으로 무조건 해결하겠다는 초딩다운 발상. 다 큰 어른이 왜 이리 무식할까?,,,,,,,,,,,,,,,,,,,,
981,오랜만에낚였다영화영화관에서엠피쓰리귀에꼽꼬음악들으면서화면만봤다,,,,,,,,,,,,,,,,,,,,
982,뭐가 재밌다는 건지..완전 지루하던데;,,,,,,,,,,,,,,,,,,,,
983,똥냄세 나지만 제미있음 ㅋㅋㅋ,,,,,,,,,,,,,,,,,,,,
984,무척기대하고봤는데...내용이이해가안간다,,,,,,,,,,,,,,,,,,,,
985,첨단기술은 없고 몸으로 치고박는 것만 있는 영화... 미사일도 없는 말만 첨단기술,,,,,,,,,,,,,,,,,,,,
986,평점이 너무 높다.정말 기대 이하..,,,,,,,,,,,,,,,,,,,,
987,평점이 너무 높네요.. 볼만은한데 9점대는 아닌듯..,,,,,,,,,,,,,,,,,,,,
988,스피드레이서가더재밋던데스릴짱ㅋㅋ아이언맨이랑비슷한거워낙많이봐서;;,,,,,,,,,,,,,,,,,,,,
989,이 영화가 왜 평점이 이리도 높은지 당췌 알수가 없구나...,,,,,,,,,,,,,,,,,,,,
990,고등학생이하에게추천.그래픽제외하면너무유치.액션마저.후레쉬맨의 발전된모습,,,,,,,,,,,,,,,,,,,,
991,아 CG느 괜찬은데... 트랜스포머와 비교하면 매우 딸림..... 한마디로 별로임,,,,,,,,,,,,,,,,,,,,
992,CG덕에 2점 준다. 어설프게 정치적 얘기만 안꺼냈어도 6점준다.,,,,,,,,,,,,,,,,,,,,
993,솔직히격투신만재밌다 애들많았는데애들보기엔좀....대화내용도어렵고길다.,,,,,,,,,,,,,,,,,,,,
994,아이언 맨 ~~~~~~~~~~~@@@@@@@@@@@@@ 초딩 영화의 출발점 !!!,,,,,,,,,,,,,,,,,,,,
995,솔직히 기대이하,,,,,,,,,,,,,,,,,,,,
996,그다지...액션이 화려한 것도 아니고...,,,,,,,,,,,,,,,,,,,,
997,시리즈 젭알 만들생각하지 말고....,,,,,,,,,,,,,,,,,,,,
998,정말 알바란게 있구나...이걸 10점주다니...어이없음..,,,,,,,,,,,,,,,,,,,,
999,거짓말안치고진짜재미없다 ㅡㅡ 유치하다 감동도없고재미도없고 진짜 추천안함,,,,,,,,,,,,,,,,,,,,
1000,잠이부족했던 나와 내 아내. 고마운 영화다,,,,,,,,,,,,,,,,,,,,
