,content,,,,,,,,,,,,
1451,아주 잘만들었어요. 우리 나라가 우주영화를 이렇게 잘만들지 몰랐네요,,,,,,,,,,,,
1452,이거 보려고 넷플릭스 오랜만에 결제했는데 재밌게 봤음. 김태리랑 송중기 하드 캐리함 ㅎㅎㅎ cg좋고 후속편 나오면 좋겠다,,,,,,,,,,,,
1453,,,,,,,,,,,,,
1454,박씨최고..b 제일 빛났고..경이로운 꽃님이.. 진작 진작좀 기술좀 쓰지 왜이렇게 어렵게 일을 만들었뉘~ㅋ설날 가족영화로 ,,,,,,,,,,,,
1455,재밌게 봤습니다.^^,,,,,,,,,,,,
1456,이정도 기술력이면 우리나라에 있는 여러 현판소설 드라마화 해도 문제 없겠다,,,,,,,,,,,,
1457,생각보다 재밌고 감동적이네요~,,,,,,,,,,,,
1458,한국도 할수있다는 가능성을 봄 너무 자랑스럽던데 2나오면 좋겠당!!,,,,,,,,,,,,
1459,화려한 포장지를 까보니 빗살무늬토기가 들어있네...신파 좀 제발...,,,,,,,,,,,,
1460,내용이 별로.ㅠㅠ 재미없음.ㅠㅠㅠㅠ,,,,,,,,,,,,
1461,기대 안하고 봤는데 기대 이상이다,,,,,,,,,,,,
1462,일단 내눈은 만족했습니다. 코로나만 아니면 SF영화는 큰 스크린에서 봐야 진빼이죠.,,,,,,,,,,,,
1463,,,,,,,,,,,,,
1464,,,,,,,,,,,,,
1465,,,,,,,,,,,,,
1466,기대 하나도 안하고 봤는데. 이런 영화를 우리나라에서도 만들수 있다고!? 놀랐습니다 재밌게 잘봤어요!!,,,,,,,,,,,,
1467,영상 구현의 기술적인 면에서 진일보는 분명함. 아쉬운 부분도 있긴 한데... 그래도 즐기기엔 무리 없는 한국산 최초의 우주 블록버스터... N,,,,,,,,,,,,
1468,영화관에서 개봉했어도 충분히 흥행했을 것 같은데? 이걸 우리나라에서 만들었다고 믿기지 않을 정도로 cg는 헐리우드에 OOO 않는,,,,,,,,,,,,
1469,CG 장난 아니네 역대급인듯 그리고 업동이 캐스팅도 쩌는듯ㅋㅋ,,,,,,,,,,,,
1470,,,,,,,,,,,,,
1471,,,,,,,,,,,,,
1472,스토리는 조금 부족했지만 배우들 하나하나 다 연기도 잘하고 영상미도 너무 좋았습니다.,,,,,,,,,,,,
1473,최근에 로멘스만 보다가 봤는데도 그 어떤 로멘스 영화보다 훨씬 재밌음,,,,,,,,,,,,
1474,CG는괜찮았으나중간중간 외국인들연기가 몰입 다 깸..액션씬에 화면구성이나 컷씬도 허접하고.킬링타임용정도로생각했는데보다 엔딩쯤가서 졸았네요ㅋ,,,,,,,,,,,,
1475,넘 잘만듬 기대이상임니다,,,,,,,,,,,,
1476,걸음마 시작 곧 뛰기를 기대하며^^,,,,,,,,,,,,
1477,영상미로 죠아요오!ㅎ,,,,,,,,,,,,
1478,내용은 모르겠으나 한국영화의 기술적 발전이란 측면에서는 분명 포인트가 되는 영화다.,,,,,,,,,,,,
1479,아니  우주 판타지에 까지   꼭   신파 를 넣어야 하나. 우리나라 영화의 고질적인 문제임   교도소 영화에도  애가 나오고.. 우주영화에도 애가 나오고. 액션영화에는  소녀들이 나오고.. 그래서  애를 구해야 하...,,,,,,,,,,,,
1480,연출에 조금만더 힘을 줬더라면..하지만 처음 치곤 뭊덕 괜찮았다.,,,,,,,,,,,,
1481,마지막이 조금 황당한 설정이나,,,,,,,,,,,,
1482,예고편등을 보며 유치할거같다.. 연기자들이 괜히 센척하는 오바연기 아닌가?,,,,,,,,,,,,
1483,킬링 타임용 영화로 괜찮음...단지 한편 밖에 없는 것에.아쉬움이 있음한편에 이야기를 전부 담다 보니 깊이가 없는데 지루하지 않게 볼만한 영화임.,,,,,,,,,,,,
1484,평이 많이 좋진 못해서 기대를 하지않고 본 터라 그런진 모르겠지만 생각보다 괜찮았음,,,,,,,,,,,,
1485,음 유치하지만 볼만했어요,,,,,,,,,,,,
1486,미국영화인줄  알았네요ㅠ외국인 배우들과 스토리가미국에서 영어권빼고 나머지는 중요치 않는 듯만든것 같아요.조금 오리지널 색이 없이 넘 뻔한  스토리이기도하네요하지만 새로은 시도에박수를 보냅니다.,,,,,,,,,,,,
1487,CG는 기대 이상이었으나 스토리는 많이 별로,,,,,,,,,,,,
1488,신선한 내용 기대한 내가 OO이지,,,,,,,,,,,,
1489,스토리 개연성 부족... 너무 많은 걸 보여주려고 욕심 부린듯... 승리호 패밀리와 꽃님이의 신파극 빼고... UTS와의 대결만 집중해도 괜찮을거 같은데...,,,,,,,,,,,,
1490,세상에서 가장 멋있는 말을 해줄수 있다면 그렇게 해주고 싶어요.  너무 재밌게 보았고 이런 영화를 만드시느라 수고하셨습니다.,,,,,,,,,,,,
1491,CG와 주연들에게 들일 돈 연기력있는 외국인 섭외나 시나리오 보강에 돈좀 더 들였으면 좋았을걸...,,,,,,,,,,,,
1492,스토리가 조금 부족한 느낌이 들었지만영상미가 아주 좋았다! 영화관에서 볼 수 없던게너무 아쉽다. 그리고 배우들의 연기는 말할것도 없이 좋았다,,,,,,,,,,,,
1493,우주공간의 폐기물처리선 승리호 라는 설정도 좋았고 기대이상으로 스펙터클해서 놀랐으며 배우들 연기가 자연스러워 좋았다. 보는 내내 스릴있었고 첫 우주공간의 성공적 안착에 속편이 나오면 좋겠다,,,,,,,,,,,,
1494,외국인들 연기가 서프라이즈 출연진 수준.. CG 빼면 볼 게 없다.. 순이 스토리는 옛날 부산행의 공유 생각남. 억지로 감동요소 끌어다 넣은 듯한 느낌. 마지막 업동이 피부이식한 건 진짜.. 무슨 중딩을 앉혀놓냐; ...,,,,,,,,,,,,
1495,우리나라도 이런 영화 제작이 가능하구나 이제,,,,,,,,,,,,
1496,충분히 재미있음 스토리 운운하는 촌평은 이해안됨 이정도면 훌륭,,,,,,,,,,,,
1497,,,,,,,,,,,,,
1498,색다른 재미가 있어서 좋았다!매번 봐 왔던 스타일이 아니었고,,,,,,,,,,,,
1499,우리나라 최초 SF가 이정도로 성장했다니 놀랍다. CG는 세계 어디에 내놔도 OOO않을 멋진 영화. 기생충보다 더 재미있게 봤고 계속 더 발전된 우리영화가 기대된다.~*,,,,,,,,,,,,
1500,생각보다 재밌게봐서 10이요 ㅎㅎ,,,,,,,,,,,,
1501,정신 승리호! 솔찍히 유해진 연기를 못보고 목소리만 들을수 있어서 아쉬움!,,,,,,,,,,,,
1502,극장에서 개봉하지 못한것이 옥의 티,,,,,,,,,,,,
1503,아이와 너무 재밌게 봤어요~저희 아인 3번이나 보고 또보고 하네요ㅎㅎ,,,,,,,,,,,,
1504,스토리가 부실해요 그치만 스페이스 오페라를 한국산으로 이정도를 구현할 수 있다니 2020년 최고 ㅠ,,,,,,,,,,,,
1505,큰 감동을 받은 영화였습니다.,,,,,,,,,,,,
1506,허접하지 않을까 걱정했었는데 전혀 아님. 볼만함.,,,,,,,,,,,,
1507,재밌어요~ 가족들이 보기도 좋네요~,,,,,,,,,,,,
1508,손에 ㄱㅖ속 땀이 났어요 ㅠㅠ너무 재밌어요,,,,,,,,,,,,
1509,우리나라에서 이정도로 우주영화를 만들 수 있었다니 감탄하면서 봄~앞으로 더 발전할 우리나라 영화 미래에 기대를 걸어봅니다~!!,,,,,,,,,,,,
1510,객관적으로 할리우드 블록버스터랑 동급,,,,,,,,,,,,
1511,,,,,,,,,,,,,
1512,,,,,,,,,,,,,
1513,역대급으로 가장 큰 스케일을 보인 영화가 아닐까 싶음 내용도 미래의 한 방향이 될 수도 있는 내용을 선보여서 너무 재밌었음 그리고 업동이랑 꽃님이 귀여워,,,,,,,,,,,,
1514,재밌게 봤네요. 잘 만들었어요,,,,,,,,,,,,
1515,미래가 궁금하면 한번 보는것 추천,,,,,,,,,,,,
1516,재밌어요 영화관에서 봤으면 더 좋았을듯 ㅠ,,,,,,,,,,,,
1517,전 완전 재밌게 봤어요 두번 봤어요 ㅎ,,,,,,,,,,,,
1518,SF한국영화가 이정도 발전했다는거에 대해 의미를 두지 않는 사람들이 많아서 놀람...성냥팔이 재림에서 이정도 성숙한거임.앞으로 우리나라 영화산업이 어디까지 발전할 수 있을지 보여준 작품이라 의미가 큰 것 같음...기...,,,,,,,,,,,,
1519,한국SF대박. 넘 잘 봤어요. 스토리도 탄탄하고 영상이 넘 잘만들었네요. 앞으로 영화계 승승장구하길,,,,,,,,,,,,
1520,우리나라 영화가 SF 영화를 이정도로 만들줄은 몰랐습니다. 어색한 부분과 이해가 안되는 액션신들이 있긴 해도 애들과 보기에 충분히 재밌었습니다.한국영화 많이 발전했네요!!,,,,,,,,,,,,
1521,극장에서 보는게 10배는 더재미있을듯..SF 치고는 스토리도 재미있고...200억에 이정도 효과라면..정말 잘 만든듯...,,,,,,,,,,,,
1522,재밌게봤습니다 중간중간감동포인트도있고 영화관스키린과사운도로봤으면 더 장난아니였을꺼같아요 시국이시국인지라 영화관에서볼수없는게 조금아쉽네요 오랜만에 재밌는 영화 봤습니다 감사합니다.,,,,,,,,,,,,
1523,재밌게 봤어요 추천합니다,,,,,,,,,,,,
1524,,,,,,,,,,,,,
1525,설날에 보는데 재밌어용,,,,,,,,,,,,
1526,우리나라에도 이런 대작의 영화가 나오다니 감동입니다  영상미 끝내줍니다,,,,,,,,,,,,
1527,,,,,,,,,,,,,
1528,우리나라도 이정도 우주 영화는 만드는구나!!! 감탄,,,,,,,,,,,,
1529,애국심으로 봤음...,,,,,,,,,,,,
1530,연출,,,,,,,,,,,,
1531,시도는 좋았으나 내용이 많이 아쉽네요,,,,,,,,,,,,
1532,그래도 반도보단 낫다..,,,,,,,,,,,,
1533,보다 잤어요,,,,,,,,,,,,
1534,배우들의  연기가 좋았고 아역과  업동의  역활이  좋았어요너무 꼬이는거  싫어하는  사람은  재미있게 볼수있어요Cg도  우수한듯 합니다.가장 좋은건 스케일은  크지만  유쾌하고  단순한 내용이여서  오히려 좋았어요...,,,,,,,,,,,,
1535,러닝타임이 짧아서 스토리를 다 풀지 못한 듯함. 빌런이 어쩌다 그렇게 된건지 적어도 회상정도는 해야되는데 죽을때 “아,,,,,,,,,,,,
1536,그.놈.의.K-신파,,,,,,,,,,,,
1537,한국 영화에 이정도 퀄리티!! 전 재미있게 봤습니다~,,,,,,,,,,,,
1538,유해진씨는 전우치 때와 똑같은 역할을 맡은 것 같네요,,,,,,,,,,,,
1539,,,,,,,,,,,,,
1540,오로지 칭찬할건 K-우주영화 라는것.,,,,,,,,,,,,
1541,가벼운 마음으로 보았지만 엄청난 감동을 받았다. 스토리도 좋았고 가슴 졸이며 볼 수 있었다. 앞으로 한국에서도 sf장르로 발전해나갔으면하는 마음이다.,,,,,,,,,,,,
1542,가족들과 함께보기에 참 좋은 영화스토리가 조금 아쉽지만 cg나 그런것들은 정말 우리나라 영화에서 이정도로 나오다니 놀라움! 앞으로 우리 나라 영화가 기대됩니다.,,,,,,,,,,,,
1543,한국에서 이런 영상퀄리티가 나오는부분에서 만족스러웠고,,,,,,,,,,,,
1544,우리나라 sf의 발전흥미로웠음,,,,,,,,,,,,
1545,cg기대 안했는데 정말 훌륭합니다,,,,,,,,,,,,
1546,솔직히 너무 재밌음. 스토리도 나는 괜찮았고 걍 김태리는 옳음. 그리고 배우 캐스팅 그냥 끝판왕,,,,,,,,,,,,
1547,영화 잘썼어요 미래에 저럴수도있구나 싶고 연기들도 출중하니 .. 우리나라 CG 많이 좋네요.영화의 장점은 정의로움을 배울 수 있다는거죠 잘 봤습니다.,,,,,,,,,,,,
1548,우리나라에서 이정도면 정말 잘만들었다,,,,,,,,,,,,
1549,별 기대 없이 초반을 보다가,,,,,,,,,,,,
1550,볼만했습니다.무엇보다 해피엔딩이 마음에 들었어요. 나노봇과 교감한다는 상상도 재미있었어요.,,,,,,,,,,,,
1551,마지막에 반전 있는 거 좋았고 cg도 우리나라 맞나 싶었음 대박적,,,,,,,,,,,,
1552,한국에서 이정도 스케일의 sf영화를 만들수있다는걸 보여준 큰의미를 보여준것같음,,,,,,,,,,,,
1553,기술력의 발전,,,,,,,,,,,,
1554,엘리시움 짭인데 ㅋㅋ존나 배끼고도 이정도면 개노답임,,,,,,,,,,,,
1555,중간에 접을까 했지만,,,,,,,,,,,,
1556,주관적인 점수는 6점 정도인데 국내 영화사에서는 좋은 시도 였다고 생각이 되서 7점 매깁니다,,,,,,,,,,,,
1557,,,,,,,,,,,,,
1558,넷플 올라왔길래 봤는데 만족스러웠어요!cg도 훌륭하고 근데 한국사람 출연한 외국영화보는기분 ㅋㅋㅋㅋ,,,,,,,,,,,,
1559,한국 SF의 시작! 앞으로 더 많은 SF영화가 나오길!,,,,,,,,,,,,
1560,,,,,,,,,,,,,
1561,,,,,,,,,,,,,
1562,영상미 좋네요~~ 내용은 약간 억지스러웠지만 집중하면서 봤어요 주인공은 역시 죽지 않아요 재밌죠ㅋ,,,,,,,,,,,,
1563,영상미만 좋음...스토리는 진짜 실망입니다...,,,,,,,,,,,,
1564,와 ... 애국심을 느낄 수 있는 영화정말 짜임새 있게 영화를 만들어서 사람을 긴장하게 만든다. 또 그 속에서 감동을 느낄 수 있는 스토리... 정말 정말 인생 영화이다.,,,,,,,,,,,,
1565,깔 생각하고 봤는데 기대이상이라 너무 놀랐음. 한국 영웅물 특유의 아이를 앞세운 신파는 싫은데... 순이가 너무 불쌍해ㅠㅠ  약간 갸우뚱한 캐스팅이었는데 주연들 다 연기 좋았고 제일 최악은 얼굴에 숫자판 있는 로봇군...,,,,,,,,,,,,
1566,한국  SF 영화 발전에 찬사를 보냅니다. 다만 외국인배우 발연기는 진짜 참담하구요. 솔직히 업동이(유해진),,,,,,,,,,,,
1567,배경음악이 심심하고 내용이 아쉽다 그래도 영상이 예쁘다,,,,,,,,,,,,
1568,우리나라도 우주sf시대 여나!뮤직으로보면 싸이가되고 다음엔bts 되듯 영화도 첫걸음에 시작이 좋은것같네스토리가 좀 쫀쫀하지않고 전투씬도 다이내믹하지않고 좀 여기저기 서먹서먹 감동 올라다 멈칫하는..뭐 그런..그러나 ...,,,,,,,,,,,,
1569,아기있어 대충보려다 재밌어서 업고 본격적으로 봤습니다. 한국 SF 파이팅입니다^^송중기 나온다해서 그냥 봤는데 오 오 하며 봤어요유해진 업동이 짱입니다 ㅋㅋ,,,,,,,,,,,,
1570,한국영화도 가능하구나,,,,,,,,,,,,
1571,꽃님이 귀여워요.한국 우주 SF의 새로운 가능성을 봤습니다,,,,,,,,,,,,
1572,국뽕이 차오름다 영화관ㅇㅔ서 보면 대박일듯..,,,,,,,,,,,,
1573,한국 영화의 가능성을 보여줌김태리 저음 너무 멋짐,,,,,,,,,,,,
1574,아주 재밌게 시간가는 줄 모르고 봤습니다10대~30대 까지 추천 하며 그이상이시면 마음에 안드실 수 있습니다 마블영화좋아하시면 추천합니다CG를 보고 이게 한국영화가 맞나?? 외국영화인줄 알았습니다 영상미가 좋고 중간...,,,,,,,,,,,,
1575,가족들과 넘나 재미있게 잘 봤습니다. 한국에서 이정도 퀄리티가 나올줄이야.. 보면서도 정말 한국에서 만들었나 의심될정도로 너무 훌륭하네요~ 자랑스럽습니다!! 살면서 영화 천편은 봤는데.. sf영환데 이정도 스토리로 ...,,,,,,,,,,,,
1576,재밌었어요 배우님들 다들 너무 고생하셨을꺼 같네요 ㅜㅜ 감동적이였어용,,,,,,,,,,,,
1577,조선식 신파극이지만 조선SF의 발전 가능성을 확인 시켜준 도전적인 영화라서 10점.. 10점이요,,,,,,,,,,,,
1578,킬링타임용 영화로 강추합니다.,,,,,,,,,,,,
1579,한국영화의 발전을 보여준듯한 영화 킬링타임으론 나쁘지않고 그래픽이 굉장히 맘에 들었음,,,,,,,,,,,,
1580,재밌는데..보는내내 루시우생각이나서..혼났습니다,,,,,,,,,,,,
1581,극장에서 봤으면 더 좋았을걸 아쉬움이 있지만  재미있게 잘보았어요. 울나라도이렇게   만들수있다니 대단합니다.  업동이가 쵝오!!!!,,,,,,,,,,,,
1582,개연성이 없다는 말이 대체 왜 나온건지 모르겠음;; 세세한 부분에서도 다 이어져서 스토리가 이어지는데...왜 그런 소리를 하신건지? 배우들 연기도 그렇고 한국 SF영화 치고는 너무 훌룡한데..? 재밌게 봤어요!!,,,,,,,,,,,,
1583,영상미는 훌륭하고 전체적인 서사도 나쁘지 않다. 다만 독창성은 보이지 않는다. 스토리가 문제가 아니라 스토리를 연출하는 방식이 문제다. 8,,,,,,,,,,,,
1584,김향기는 왜나어는거얔ㅋㅋ,,,,,,,,,,,,
1585,마지막에 김향기가 왜 나오나 싶었는데 업동이ㅋㅋㅋ 꽃님이가 업동이 목소리 골라줄 때 개웃겼음 ㅋㅋㅋ,,,,,,,,,,,,
1586,연출 지림. 근데 스토리는 영..ㅋㅋ,,,,,,,,,,,,
1587,뭔가 한국 특유의 뻔한 신파가 있다.하지만 그걸 알면서도 난 울었음 ㅋ그래픽 수준은 왠만한 외국 영화들이랑 비슷하다. 다만 아직 CG연기에 익숙하지 않은 배우들인지라 거기에서 오는 약간의 어색함이 조금 아쉬운듯,,,,,,,,,,,,
1588,너무재밌었어요 cg도 너무 멋짐!!!,,,,,,,,,,,,
1589,생각보다 괜찮아요~ 잘 만들었네요,,,,,,,,,,,,
1590,,,,,,,,,,,,,
1591,,,,,,,,,,,,,
1592,개꿀잼으로 봤는데 여기 댓글보고 당황함 ;; 제가 디테일하게 보는편이 아니라서 그럴수도있지만 그래두 저는 재미있게봤어요,,,,,,,,,,,,
1593,cg가 상당히 고퀄이라 놀랐음 대형화면으로 봐야하는 영화임,,,,,,,,,,,,
1594,이 정도 영상 뽑아낸 게 어딘데흔한 로맨스보다 색다르고 훨씬 좋음굿,,,,,,,,,,,,
1595,한국서 이런 작품이 ㅎㄷㄷ,,,,,,,,,,,,
1596,재밌었어여 태호의 부성애는 노뜬금이지만,,,,,,,,,,,,
1597,클리쉐 범벅의 SF 스페이스 오페라지만 그럼에도 함부로 깔 수 없는 건,,,,,,,,,,,,
1598,도전이라는 이름이 아름다워서 10점,,,,,,,,,,,,
1599,굿굿 재미있게 봤습니다 너무 무겁지도 않고 메시지 전달되는 영화 좋아요,,,,,,,,,,,,
1600,한국영화의 가능성과 발전을 보여준 영화,,,,,,,,,,,,
1601,영화 개봉 해주세요무조건 보러 갑니다영화관에서 다시 보고 싶어요,,,,,,,,,,,,
1602,그래도 볼만해요 ㅎㅎㅎ,,,,,,,,,,,,
1603,기대없이 봤는데,,,,,,,,,,,,
1604,스토리가 조금 아쉬운 부분이 있었지만 한국 SF영화의 성공적인 시작을 보는것 같아 기쁘고 설레는 마음으로 영화를 감상했어요!! 앞으로 우리나라의 SF 영화도 많이 나오길 바래봅니다!,,,,,,,,,,,,
1605,첫 SF치고는 괜찮다.,,,,,,,,,,,,
1606,ㅈㄴ 재밌음 진심 단점이 보이긴 보였지만 그래도 의미도 있는 영화였고스토리나 대사도 나쁘지 않았음 근데 욕 나올 정도는 아니지만 신파인가 산파인가 그게 조오금 심하긴 했음 근데 좋아,,,,,,,,,,,,
1607,,,,,,,,,,,,,
1608,기대안하고 봤는데..정말 재밌게 잘 봤어요~^^완전 감동 받아서 울었습니다,,,,,,,,,,,,
1609,우리나라에서 이렇게 흥미로운 SF가 나왔다는게 믿어지지 않아요 스토리는 쬐끔 약하지만 송중기의 부성애가 쬐끔 약하지만 보는 내내 시간가는 줄 모르고 봤어요,,,,,,,,,,,,
1610,새로운 경험 기분좋은 영화 나도 승리호의 일원이 되고싶다는 생각,,,,,,,,,,,,
1611,간만에 진짜 영화를 본것 같은 느낌이네요~!  영상미랑 연출이 뛰어납니다. 2편 꼭 제작 되기를!!,,,,,,,,,,,,
1612,정말 소름돋는 스토리~,,,,,,,,,,,,
1613,눈뽕은 괜찮은데 너무 많이보려주려고 했는지 정신이 없고,,,,,,,,,,,,
1614,진부한 클리셰 뻔한 전개그치만 cg는 훌륭했다,,,,,,,,,,,,
1615,SF라기보단 스페이스오페라 // 공상은 있으나 과학은 없음 // 킬링타임이라기엔 별 재미도 없음 // 한국에서 SF장르를 시도했다는것만으로 만족함,,,,,,,,,,,,
1616,뭔가 영화 화면이 어수선하고 주연 배역들이 좀 덜 어울리는 느낌. 외국인 배우들의 연기와 세트장의 컬러감 등등 마치 뮤직비디오 촬영장을 보는 듯 몰입감이 좀 떨어졌고 스토리 전개에 신선함이 없었네요. 그래도 한국영화...,,,,,,,,,,,,
1617,cg랑 초반의 분위기까지는 볼만했는데 뻔한 스토리에 한국 특유의 신파에 막판에 항마력 테스트 하는것도 아니고 온갖 명대사 노린 오글거리는 대사에 개연성 없이 튀어나오는 레일건,,,,,,,,,,,,
1618,우리나라는 1000만 관객용은 꼭 신파를 넣어야한다는 강박관념이 있더라. 괴물은 신파 없이 1000만 넘었는데? 근데 CG는 정말 감격스러움. 예전같으면 이런 장르에 국산cg라 하면 불안감부터 밀려왔는데이젠 국산CG...,,,,,,,,,,,,
1619,cg가 많이 발전했다는 점은 높이 살 부분.근데 한국 특유의 억지스런 신파는 빠지지 않네요...,,,,,,,,,,,,
1620,너무 많은것을 담으려고 하신것 같습니다.시리즈로 나올 드라마를 너무 급하게 영화로 만든 느낌 ㅋ... 안타까워요~~!!!,,,,,,,,,,,,
1621,기발했지만 좀 서운하고 뻔해서 안타깝네요그래도 새로운 도전에박수를 보냅니다.,,,,,,,,,,,,
1622,억지 감동이 심해요꽃님이는 귀여운거 ㅇㅈ,,,,,,,,,,,,
1623,,,,,,,,,,,,,
1624,영상미는 수준급이었다. 이게 과연 240억으로 뽑아낼 수 있는 영상미인지 두 눈이 의심이 될 정도. 스토리는 그냥저냥 평범했다. 하지만 각본에서 조금 유치하거나 오글거리는 대사가 있다. 그리고 빌런 설리반의 동기가 ...,,,,,,,,,,,,
1625,한국에서 이 정도 그래픽인 스페이스물이 나온게 놀랍지만,,,,,,,,,,,,
1626,머냐 이게 영화냐.아빠 어디가 클레멘타인이 더 볼만했다.,,,,,,,,,,,,
1627,개연성의 부재,,,,,,,,,,,,
1628,극장 큰 화면에서 사운드 빵빵하게 또 보고 싶다송중기 비중을 줄이고 악역을 좀 더 선명하게 그렸다면 좋았을 테지만...아주 뻔하지만 유쾌하고 가볍게 볼 수 있었음.,,,,,,,,,,,,
1629,cg는 정말 좋았다. 영화관에서 봤으면 우아~ 했을 듯.. 나머지는 답이 없음,,,,,,,,,,,,
1630,우리나라에서 이런 영화가 나오다니 엄청난  발전,,,,,,,,,,,,
1631,우리나라 SF영화라고 볼때 선방했다고 봅니다. 아쉬운 부분들은 있지만 아이도 귀엽고 스토리도 나름 볼만합니다. 속편이 나온다면 좀 더 다듬어서 나오면 좋을 듯합니다.,,,,,,,,,,,,
1632,너무 귀여운 아기에게 너무 무서운 역활을 시킨것같아 마음이 아픕니다. 그렇치만 재미있게 봤습니다.,,,,,,,,,,,,
1633,,,,,,,,,,,,,
1634,,,,,,,,,,,,,
1635,SF 장르 안 좋아하는데 ,,,,,,,,,,,,
1636,생각보다 의외로 볼만했음,,,,,,,,,,,,
1637,우리나라 씨쥐이 기술 발전 수준을 적나라하게 잘 보여줌. 그리고 수준급임.,,,,,,,,,,,,
1638,재밌긴한데 어거지가 있어요... 아기 귀염!,,,,,,,,,,,,
1639,재미있음 가족하고 보기도 좋음,,,,,,,,,,,,
1640,처음인데 이정도 클리셰 쯤이야,,,,,,,,,,,,
1641,한국영화가 우주에 시선을 돌렸다는 점에서 높은 점수를 주고싶다. 다양한 주제로 앞으로 한국영화의 또다른 발전을 기대해볼수 있다는 점에서는 긍정적,,,,,,,,,,,,
1642,무엇보다 CG가 정말 좋았고 개인적으론 스토리도 적당히 잘 되있고 답답하지 않아서 재미있게 봤다 보고나면 재미없다가 아니라 괜찮네 볼만하네 재미있네 이정도 수준 이었다,,,,,,,,,,,,
1643,참신한 아이디어가 돋보인 영화,,,,,,,,,,,,
1644,CG는 생각보다 괜찮아서 놀랬음...저 제작비에 저정도로면 굉장히 잘한거라고 생각이 듦다만 솔직히 애기 나올때부터 뒷스토리가 다 예상됐음...내가 전형적인 한국스토리를 보면서 커서 그런가보다...좋은 영화다!!라고는...,,,,,,,,,,,,
1645,한국 SF 큰 기대없이 봤는데 이정도까지 발전했을줄이야.. 성공적이다.,,,,,,,,,,,,
1646,한국영화에서는 빠질 수 없는 신파가 있지만,,,,,,,,,,,,
1647,재밌어요 송중기는 어떤 역할을 해도 잘생겼네요,,,,,,,,,,,,
1648,극장에서 안본게 천추의 한,,,,,,,,,,,,
1649,뤽 베송의 프랑스식 공상과학물 내음이.. 세련되었다고 하기엔..,,,,,,,,,,,,
1650,솔직히 이 정도의 퀄리티인 줄 몰랐다. 평가 절하하기에는 영화의 영상미와 특수효과 그리고 살짝 모자른 듯 하지만 나름 봐줄만한 스토리까지.. 볼만한 가치는 있는 영화!,,,,,,,,,,,,
1651,평점이 낮아 기대없었는데 오랜만에 재미있는 영화 봤네요 추천합니다,,,,,,,,,,,,
1652,넘 재밋게봤어요. 송중기짱,,,,,,,,,,,,
1653,영화 기술의 진보와 발전은 놀라우나,,,,,,,,,,,,
1654,보고 울다가 웃다가 진짜 오짐,,,,,,,,,,,,
1655,너무 재미 있어요!  승리호. 출연진들 연기도 최고고시간 가는줄 모르고 봤어요.,,,,,,,,,,,,
1656,외국과 비교해서 영상부분에서나 스토리 부분이나 뒤떨어지는 부분이 없는 듯,,,,,,,,,,,,
1657,??? 난 잘 모르겠다,,,,,,,,,,,,
1658,중공 국뽕 영화들을 이젠 욕을 못하겠네.  이걸 보고 왜 이렇게 얼굴이 화끈거리지?,,,,,,,,,,,,
1659,뻔한 헐리우드식 스토리에요...솔직히 유명배우빨로 된 영화에요 진짜 졸려서 중간에 잤어요..ㅜ,,,,,,,,,,,,
1660,우주 용가리 잘 봤습니다.,,,,,,,,,,,,
1661,재밌습니다 이제서야 봤는데 불편함 없이 본 영화였습니다,,,,,,,,,,,,
1662,무난한 탑승감의 보급형 가오갤호,,,,,,,,,,,,
1663,마녀에비하면  5점도 아깝다 하도 승리호 빨길래 기대감  가지고 반정도 봤는데 왜이리 밋밋하냐   액션도 스토리도 긴장감  1도 없음   다들 국뽕에 취해 과대펑가된듯 유투버야 그만 빨아라 잼없다,,,,,,,,,,,,
1664,진짜 넘 재밌어요 왜 별로라고 하는지 모르겠네요,,,,,,,,,,,,
1665,진짜 승리호 영화 ♥출연자 겁나 잘 뽑은 듯!,,,,,,,,,,,,
1666,그저 가슴이 웅장해지는,,,,,,,,,,,,
1667,영상미는 좋았지만 스토리가..,,,,,,,,,,,,
1668,승리호 모형은 안나오나요??? 우주엘리베이터랑요 ^^,,,,,,,,,,,,
1669,우리나라 영화가 이정도 수준까지 발전했다니 보는내내 감탄하면서 봤음!! 후회없는 영화,,,,,,,,,,,,
1670,우주 쓰레기 청소부 기발한 설정 같아요. 진짜 우주에서 찍은 줄~,,,,,,,,,,,,
1671,보는내내  몰입안됨   240 억들여서  만든영화라니  엘리시움  흉내낸건아니겠지,,,,,,,,,,,,
1672,이정도면...이 아니라 와 대단하다!!!,,,,,,,,,,,,
1673,초반엔 흥미진진하다가 갈수록 텐션 떨어짐,,,,,,,,,,,,
1674,기대없이봐서그런지하도 승리호승리호하길래 봤는데요정말 한국에서만든거맞는지..너무재밌게봤어요상상력도 너무훌륭해요!!감사합니다 잘봤습니다,,,,,,,,,,,,
1675,햐~  우리나라 영화제작 기술이 여기까지 왔구나.대형 영화관에서 봤음 스트레스 팍 풀렸을 듯굿,,,,,,,,,,,,
1676,ㅋㅋㅋㅋ와 기대 안하고 봤는데 생각보다 너무 재밌게봤다ㅎㅎ 캐스팅도 좋고 영상도 보고 깜짝놀랐다... 약간 진부할 수도 있는 스토리라인이긴 하지만 그렇다고 단조롭거나 지루하진 않음여러 나라 사람들이 나오는것도 색다르...,,,,,,,,,,,,
