,content
534,우울해요 개인적으로는 이런영화 무섭고 싫어요
535,칼로 찔러도 안죽겠나 낙지처럼 탕탕이  처도살까 무기한번못쓰고 다들맨손에 헤딩하다 당하네 붙었을때 회를치던 시도라도헤보지아흐
536,백인은 제몸 희생해서 동료를 보호하려거나 지구를 지키려는 정의의 사도로 나오고 흑인과 동양인은 발암캐로 나오는 영화
537,에이리언 같은 영화를 만들고싶었겠지..
538,한줄평 : 쭈꾸미에게 전기고문한 흑형이 잘못된거임 처음 조우했는데 전기고문 당하면 좋겠냐 ㅡㅡ;
539,모든게 예상되는 영화.
540,여기 우주비행사들은 추첨으로 뽑힌듯...애들이 생각이란걸 안하네....마지막 동양인도 no라는 말은 알아들을텐데고민따위안하고 과감하게 문여는 동양인까지...시작부터 끝까지 발암영화....
541,간만에 지루하지않은 영화를 본듯하다
542,어휴.... 이름이 그래서 '휴'구나
543,개꿀잼영환데 평점이 별로네
544,결말하나만으로도 볼만한 가치가 있다
545,그래픽만 좋지 전형적인 외계공포 발암물. 개연성x에 재미까지 없다
546,인종차별적 영화 발암캐는 다 흑인 동양인임 OO
547,온몸에 힘주면서 보긴 엑스텐션이후 첨이다.
548,말이 안되는 약간의 억지를 부리지만..나름 재미는 있음
549,하....저 외계생명체 거 참 싫게도생겼네표정이 사악해
550,박진감은 있었으나 개연성이 좀 부족했다
551,엔딩에서 남자주인공이 차라리 죽은상태였다면.. 그 상태로 열지말라고 외치고 있는 모습은 너무 잔인하고 공포스러웠다.
552,여행가는 비행기에서 한국어 자막 없이 그냥 봤는데
553,중간에 사이다같은 부분을 좀 더 넣었으면 좋았을텐데 계속 답답한느낌이라 재미가 덜했어요ㅠ..
554,좀 답답한 부분도 있지만 상상했던 우주생명체를 본것같아서 소름..
555,벨코즈가 미드루시안패고 혼자 캐리하는 영화
556,큰기대 안하고 봤는데 재미나네요..에일리언+그래비티 인거 같은데 그냥 가볍게 즐기기 아주 좋은듯 합니다.
557,7.82일 정도의 영화는 아닌것 같습니다. 영화 제목이 나온 뒤로 끝날때까지 긴장을 놓칠 수 없습니다.
558,다른거 다떠나서 캐릭터들이 너무 발암이다..
559,이래서 산낙지 먹는 한국사람 보면 기겁을 하는거야...ㅋㅋ켈빈...한국으로 보내 !인심좋은 아줌마가 탕탕이 만들어줄테니까...
560,라이언레이놀즈는 스크림의 드류베리모어 처럼1빠 희생양 최고였다 이런 긴장감 최고다 ㅎㅎ
561,지구는 어떻게 되는겨 .
562,아무생각없이 봤는데 재밌네요~^^
563,케빈은 악몽에도 나올듯 징그러웠지만 배우선정은 잘한듯. 어두운 숲캠핑장에서 봤더니 움찔움찔
564,에일리언도 저렇걱 명줄이 길진 않는데 너무 넘사벽 외계생명체로 설정잡은 듯
565,결말은 다소 찝찝..불쾌했지만쫄깃하게봤고 마지막소름..
566,1편은 전반전 느낌. 마지막 장면 때문에2편이 궁금행
567,라이프2 언제 나오냐. 그 찝찝함은 빨리 풀어야지 응?
568,결말이 좋았습니다. 중반부터 긴장감이 끊임없이 느껴지고
569,어부들은 중국어부라는거..고로 화성생명체는 x된겨..ㅇㅈ?
570,너무 발암캐릭이 많았다 ㅠㅠ SF라기보다는 그냥 괴수 호러 영화인듯. 7광구랑 비슷.
571,진짜 ㅈ 되는 결말이란 이런거...
572,엔딩이 너무 뻔한 반전이어서 조금 아쉬움. 차라리 구명정에 있던 게 여자였는데 외계인이 자가분열해서 여자한테 기생했다거나 했으면 더 놀랐을 듯.
573,설마 마지막에 반전을 집어넣을줄이야...
574,정체도 모르는 생명체에 친근감을 주기 위함인지 이름을 붙여준 순간이 최대의 실수가 아니었는지.  그래서 희망만을 위해 무리한 시도 파멸... 최악의 최악을 생각하는 사람의 말을 잘 듣자는 교훈~  작은불이 산 다태우...
575,아니 끝까지  꿈도 희망도 없네
576,대체 영화가 말하고싶은게 뭐냐? 조종실수로 여자는 지구가 아닌 우주로 날아가버렸고 괴물과 함께 남자는 지구에 착륙ㅋㅋㅋㅋ 충격적이긴했지만 뻔했고 대체 내가 뭘 본 건지....
577,철학적인요소도 있고.. 장소도 신박하고 이것이 요새 괴수영화~!
578,망한 데에는 이유가 있다.
579,아무정보없이 봤는데 전 잼나게 봤네요
580,암살 교실' OVA - 살선생의 과거
581,마지막 엔딩은 좀 뻔하긴 했는데.. 무튼 흑인새끼가 발암캐
582,너무 뻔한 내용에 너무 뻔한 반전 같지도 않은 반전. 뭔가 배우들은 연기도 잘하고 그래픽도 잘 버무렸는데
583,ㅋㅋㅋㅋ라이언 레이놀즈는 왜 주연임? 진짜 잠깐나오고 안나오는데 일본인이 더많이 나오는데 조연이고 잠깐나오는데 주연인게 소름
584,이게무슨 2017영화냐 97년영화가 이거보다낫다 ㅡㅡ개실망영화
585,미지의 고등생명체를 연구한다면 위험상황도 잘 대비해야 하는것 아니겠나..다 버릴 예정이었다면 아예 보내질 말지.. 무엇을 얻겠다고..
586,외계생명체를 다룬 타 영화와 스토리는 비슷.. 특히 에이리언과 많이 비슷.. 뻔한 내용인데 그래도 재밌음..외계 생명체에 대한 설정이 현실적인 느낌도 들고..특히 쥐잡아먹는 장면.. 피한방울 안뛰기고도 너무 잘 표현...
587,제발 아니었으면 했던 결말...
588,영화의 전반적으로 등장하는 대사 연료부족.. 외계 생물체를 다루는데 변변한 무기 하나 없는.. 내가 잘 모르는 세계에 대해 이해하려고 감상하는게 맞는지는 모르겠으나 굳이 찾지 않아도 스스로 튀어나와 괜히 거슬리는 상...
589,흑인은 이미 알고 들여온거라는게 더 사실적으로 느껴지는 건 이미 외계인지생물에게 지나친 감정적 동조와 이해가 들어있었기 때문이다.
590,평점이 낮아  진짜 기대안하고 봤는데 개꿀잼 입니다.막판 반전도 있고 이작 안보신분들은 꼭 보세요
591,그럭저럭 볼만합니당!!! 찝찝한 마무리ㅠㅠ
592,스포일러 하는걸 평가로 아는 쓰레기들이나 우주 저멀리로 날려보냈으면 좋겠다.
593,괜찮았다. 나름 신선했다.
594,엔딩 좋았고 내용도 신선
595,"다리에 감각이 없어서 몰랐다는건 아닌듯! 휴가 다리 부분 어루어만지는 장면 있어요. 그리고 동료들에게 ""미안해 그 아름다운 존재를.."" 라고 했는데 아마 뒷말은 그 존재를 죽게 내버려둘 수 없었다......"
596,꼭 이런 새로운생명체를 발견하게되면 생물학자들이 감싸주더라ㅋㅋㅋ 뭐 모성애 부성애 이런걸 투영하려하는건가? 보기엔 그냥 싸이코일뿐인데
597,지능이 갑자기 어떻게 생기지??아메바같은 단세포생물이  몇주만에 갑자기 돌고래 이상의 지능을 가진 생명체로 변했는데..게다가 탄소기반 생명체라면서?
598,보고 나면 찝찝함. 스토리 전개도 억지스러운 부분이 있고
599,장애인의 헛된 욕망이 부른 참사
600,이야기 진행을 위해서라지만 쭈꾸미 지능이 높다는 전제라면 말이 안되는 부분이 넘 많아서 약간 별로
601,이영화의반전은.  NoNoNo를 못알아 들었다는거다
602,몇년동안 나온 영화중에 엔딩만큼은 가히 뛰어나고 충격적이다..전반적인것도 크게 대단하지 않지만 나쁘지도 않은 연출과 스토리
603,그냥 아무생각없이 보면 나름 재미있다
604,결말이 마음에 들어서 9점 드립니다. 1편 폭망해서 2편은 못나오겠지 ㅋㅋ
605,어리숙한 1
606,No no하면 알아쳐묵으라..
607,뻔함에서 조금도 나아지지않음.
608,전형적인 크리쳐 공포물의 정석을 따르는 작품. 캐스팅에 비해 좀 아쉽긴 함
609,에일리언 고대로 베낀 영화 아니냐? 생명체가 점점 커지고 진화한다는거빼고 똑같은데? 영화는 잼나게 보긴 했는데
610,흑형... 무슨짓을 한거야.. 흑형이 종말을 일으키네
611,진부하고 어거지스러운 스토리
612,이 감독 영화는 항상 2프로 부족
613,라이언 레이놀즈의 컥컥거리며 죽는연기 소름..
614,그냥 보는내내 고구마가 목에 걸려있는 느낌
615,죽이는 해법을 안알려줘서 굉장히 찜찜하네.
616,그래비티속으로 난입한 정체불명 괴물.. 배우들이 탄탄하고 적당히 볼만했다
617,스토리 개연성은 하.  연기는 상.  걍 SF 좋아하거나 우주관련 스릴러 좋아하는 부류는 볼만함.
618,개연성없음C급 저예산수준의 스토리배우들이 정말 아깝다로그인해서 평점남기게하는 영화중 최악류
619,마지막이 90년데 엔딩이네....!!
620,켈빈이 전기충격기를 부러뜨려 장갑을 찢는 장면은 가히 압권이었다.
621,재밋엇는데...난사실 우주신비에대해 다룬영화로 알고 노잼예상하고봣는데 그 우주생명체가 괴물이길바랫다근데 진짜괴물ㄷㄷ 그것도 강력햇다 완전맘에들엇다 결말도 절망적이라좋았고 전체적으로 재밋었다 스릴러좋아하면 잼잇을거다
622,30분이면 될 내용을 두시간을 하네. 질린다 대단하게 답답하고 짜증나는 영화
623,휴가 다리에 감각이 없어서 몰랐다는 소리가있는데.. 폐쇠하기전에 주위의 눈치를 살피는장면
624,전 결말이 병맛이라 낮게 드려요흑인남성분 쭈꾸미 알고 데려온거 같습니다.자신이 키워서 자식같고 그런데..다들 죽이려고 하니 살리고싶어서 그런거 같아요.장면중에서 봉쇄할때 동료 눈치보고
625,2탄만들것도 아니면서 결말이 찝찝하네 거기다 이런영화에 비싼배우를 구지 안써도 될것같은데
626,흑인 극혐이네 짜증유발
627,라이언은 우정출연인듯.. 이런장르영화 좋아해서 그럭저럭 잘봤지만 보고나니 어쩔 수 없이 비교되는 에이리언 시리즈가 참 잘만들었다는걸 새삼 느낀다
628,요즘 볼만한 영화가 없다...
629,"지구가 아닌 우주에서 최초의 생명체 발견... 뭔가 우주의 신비를 풀만한 키가 될 줄 알았는데 그저 단순한 에일리언으로 전락함... 결국 ""인간 vs 에일리언"" 의 진부한 구성이 되어버림..."
630,왠만한 영화 3.5이상이면 다좋아하는데 이건 진짜 킬링타임이아니고 시간 낭비느낌 ㅎㅎ 보고짜증난
631,에일리언하고 캘빈하고 싸우면 누가 이길까..
632,멍청한 월급 도둑들을 심판하는 정의로운 외계생명체 이야기
633,최근 나온 SF영화 중에 가장 별로
634,흠셍각보다꾸르잼임쩡
635,니네 영화본거 맞냐 절름발이가 일부러 켈빈 살릴려고 자기 다리에 붙여서 들어온거아냐. 불완전한 자신에 대한 실망과 완벽한 생물에 대한 경탄 때문에..
636,결말 스릴. 10점이다
637,아니 인간적으로 저 포스터에 라이언레이놀즈 말고 쇼 얼굴 있어야 되지 않냐
638,매우 잼나서 신나고 왕이 직접 사건 현장 해결하는것이 특이함
639,이런 영화 좋아하는데 그래도 나름 볼만했음.
640,눈에 보이는 전개 답답보스..
641,아 이런 염세적인 영화가 좋아요
642,엔딩이 항상 좋다는 편견을 없앤 영화 이건 게임으로 나와도 성공할 듯 은근 2편도 나왔음 함
643,잔잔하지만의미있는 영화임마지막 장면의 반전은 헉
644,영화 상영 시간 내내 긴장할 수밖에 없는 엄청난 전개와 결말의 고퀄리티 영화였습니다. 영화관에서 볼 가치 있는 영화예요.
645,결말 진짜... 개허무
646,굿굿.. 생각했던 것 이상으로 재미 있었어요!
647,사전정보없이 본 영화라 그래비티
648,그냥 볼만했음 마지막이 좀...
649,스토리는 진부하지만 스릴감은 넘치는 영화
650,마지막 엔딩이 장난 아니네
651,보고나면 'life'가 생명이란 뜻보다 삶이라는 뜻으로 느껴짐. 세상사 생각대로 되는일이 하나도 없다. 그러면서 인간은 마치 자기가 생각대로 일을 진행시킨다고 착각을 한다. 그런 의미에서 엔딩은 백미 ...
652,이런 영화가 많이 나와야 한다 트리플엑스 같은 영화 말고
653,재밌습니다스릴넘치네요
654,흑형 감각없어서 모르고 데려온거 아니다. 아는데 외계인이 지 친구라고 했고 얘도 생존하려면 어쩔 수 없는걸거야라고 한거보면 일부러그런거다
655,굉장히 잘만든 sf호러물임에는 틀림없네요. 지루하거나 쳐지는 부분 없이 빠른템포로 굉장히 잘 만든영화에요. 스토리나 배우들의 연기
656,끝까지 긴장하게 되는영화..
657,개인적으로 엄청난 스릴이였다
658,마지막 대반전 ㅠ아직도 장면이 생생... 보기힘든건 눈감긴했지만 ㅠ 그래도 짱입니다!!꼭보세요
659,보통 괴수영화는 중간에 지루하게 질질 끄는게 있는데 요건 그렇지 않더라고요
660,그동안 보지 못했던 방식의 사실적인 크리쳐를 탄생시켰다. 무중력 촬영 장면과 CG는 근래 본 영화 중 단연 톱이다. 제이크 질렌할의 연기가 영화의 풍미를 높인 건 인정해야 한다. 마지막 앤딩까지 SF 호러 장르를 지...
661,우주영화 좋아~~~♡
662,예측가능한 스토리가 펼쳐지지만 보는 순간만큼은 긴장감이 넘친다
663,1점 준 사람들은 뭐지?? 알바?? 10년이 지나도 우리나라는 이런 수준의 영화를 만들수 없음
664,충분히 예측 가능해 진부한 시나리오였으나 연출력은 영화에 몰입하기에 충분히 뛰어났다
665,재밋습니다ㅋㅋ15세등급달고 나온건 좀 의문임
666,재밌기만 한데 평점이 도대체 왜낮지....
667,기대보단 별로지만 암만 그래도 한국영화보단 재밌음
668,흑형과  승무원들의 우왕좌왕의 콜라보 .
669,결말이 맘에안든다고 낮게주는 사람들에 낚이지말고 보세요 재밌음
670,충분히 재밌다 무섭다 약간 식상하다
671,깜짝놀래켜서무서운영화
672,아니 ㅋㅋ흑형이 자기몸에들어온거 알면서도그냥 가만히 있는거야  멘트보면 답나오잖아 저 아름다운생명체를 죽게할수없었다고
673,루시안이 벨코즈 존1나 키움 ㅡㅡ
674,관객수가 왜이리 적은지 의아할만큼기대이상으로  재밌었던 영화.최근 트렌드의 우주영화 생각했다간 경기도 오산이고예전 우주괴수영화(에일리언같은) 생각하면 될듯합니다.보는 내내 긴장감.. 후속작 기대해봅니다.
675,바보들만 갔나 대처법도 허술하고 ㅋㅋㅋ 마지막은 뭐야 그럴꺼였으면 남던가 ㅋㅋㅋ
676,새로운 에일리언 시리즈가 되겠네요
677,긴장감이 떨어짐이 없이 스릴있습니다.
678,재밋음요 별10개 대딘한스토리는아닌데 스릴넘치고 외계인나온다는거에 10점 ^0^
679,내시계는켈빈클라인^^
680,짱짱 재밋음 ㅋㅋ 스릴잇고 무서워죽는줄 ..예상지못한 엔딩까지
681,무난하게 잘봤습니다. 단지 몇몇 케릭터들이 일관성없는 이해할수없는 행동들을 하여서 약간 아쉬웠습니다.
682,지루할줄알았는데 잼있어요
683,스릴.. ..대박...무섭다기보단  약간징그러웠어요ㅋ마지막 결말이ㅜ
684,너무 무섭고 충격적이고
685,그래비티의 탈을 쓴  이벤트 에일리언. 기왕 코스믹호러를 할거면 흐켱의 쌩뚱맞은 트롤짓은 빼는게 좋을뻔
686,sf 스릴러 사랑해요 그나저나 이정도면 19세아닌가
687,제가  SF 스릴러를 좋아하는 편이라  그런지 재미있게 봤어요!! 중간에 약간 응? 하는 부분은 있었지만 그래도 만족했습니다^^ SF 스릴러 좋아하시는 분들은 봐도 만족하실 것 같아요!
688,아...진짜 심야시간에 봤는데 집가는길에 지릴뻔
689,제이크질렌할 이거면 10점
690,생각보다 우주적인 요소는 적었지만 그래도 지루하지 않고 재미있었음
691,후덜덜덜...방심하고 보고 있다가 그녀석이 나타나고 그때부턴 숨쉬기도 힘듬ㅠㅠ
692,보면볼수록 빠져듭니다. 기대이상 긴장감이 도네요.
693,우주선 밀려고 왔다가 끔살당한 조종사 비명소리가 너무 리얼하고 소름끼쳤다
694,아 영화관 소리 너무 크네 ㅠㅠ 암튼 영화는 재미짐
695,잔인하고 징그러운걸 싫어하는 사람들은 평점 안좋게줄듯 마지막이좀 허무하지만 저는 이런 류를 좋아해서 긴장되서 심장이쫄깃 햇네용
696,끝까지 긴장을 놓을수 없는 영화네요
697,중간에 보면서 끔찍한장면있어서무서웟는데  엄청재밌었어요♡
698,SF공포영화같다 마지막은 정말...
699,캘빈크라인 시계 살까?
700,오~스릴만땅!웬만한 공포영화보다더무서움..ㅎㄷㄷ..마지막씬 대박일수있었는데남편이먼저말하는바람에김다샛지만ㅋㅋ간만에재밌게본영화임
701,간만에 재미있게본 영화!
702,익숙함과 새로움 사이에서도 흥미진진한 서스펜스의 하드캐리
703,숨쉴틈도없이 미지생물체가 나타나서 다먹어버림 진짜 스릴만점
704,조여오는 공포가 공포 영화 본 중 최고
705,뻔하지만 순간순간 깜짝놀란 장면 결말은 예측했다면 예측이고 못했다면 꽤 찝찝한 결말
706,초반에는 잔잔하다가 글고 잔인함 도 있고 깜짝놀라는 요소 가 많았습니다
707,아 잔인했어요 ㅠ 결말 넘충격ㅋ진짜 ㅋㅋ마지막까지 우리나라 정서와달라서 넘놀람ㅋ
708,신선햇던 영화였습니다
709,에일리언 최신판... 프로메테우스 2탄이나 나왔으면
710,난 8.5 주고싶다. 질렌할 진짜 빅팬인데
711,설마...설마...설마... 꺄아아아!!!
712,SF를 가장한 캘빈의 성장기 공포영화
713,생각많은 난 웃프면서도 이런저런 생각이 나게 하는영화는영화일뿐 하면서도 인생이란 것도ㅋㅋ
714,진짜 개 재밌다ㅋㅋㅋ 특히 결말이 완전 내 취향♡ 인류가 멸망하는 과정까지 보여줬더라면 어땠을까ㅋㅋㅋ
715,진심 우주영화좋아하는사람도 재밌게봄
716,올해 내 인생영화가 될수도 끝까지 놓치지 않는 긴장감과 몰입도가 엄청나다. 엔딩은 나에게 엄청난 충격을 줫다
717,아주 그냥...작은하마를 건들면 아주 X 되는거에영 어엉~!?!?
718,아 문어 새끼 땜에 속이 안좋네
719,개인적으로 이런물인줄 모르고봤는데 진짜 보는 내내 긴장감넘치고 심장 부여잡고봤습니다 기대를안하고 가서 그런지 기대이상이였고 결말은 진짜충격적입니다 ㅠㅠㅠ 당분간 문어 못먹을것같아요 쳐다보기도싫어요
720,오 ㅋㅋㅋ 개무서워 ㅠㅠ
721,무서웠지만 재밌었어요!
722,보는 내내 긴장감이 가득가득한 영화에여.. 연기들도 진짜 장난아니고
723,생각보다 재미있음. 8점이상
724,긴박감과 긴장감ㄷㄷ 공포영화같은
725,지루할 틈도 없고 알찼던 영화! 기대이상임!
726,쫄깃하니 긴장하면서 잘 봤네여 속편이 기대됩니당
727,존잼임 진짜 마지막엔 나도 모르게 배우들에게 빙의됨ㅋㅋㅋ
728,와... 스릴이 장난 아니야.. 캘빈 너 이녀석! 어디숨었냐
729,결국엔 파국이네...
730,처음부터 흥미로웠지만 마지막엔 진짜 개놀랬다… 무서운거 좋아하고 스릴러물 즐겨 보면 충분히 재밌게 볼 수 있을듯
731,우주를 소재로한 영화들은 항상 좋았음ㅎㅎ
732,4월6일극장서 보고옴 마지막 엔딩컷 소름 남주여주 상황이불쌍하다 ㅠ
733,심장 떨리게 흘러가고 마지막 반적 소름 ㅜㅜ
734,생각보다 외계생명체가 잔인해서 넘나 ㄴ놀람.. 글두 영화 자체는 훌륭
735,속편도 나올거 같은 예감이ㅋㅋㅋ 기다려지는건 나뿐인가
736,마지막 장면은 기억 속에 오랫동안 남아 있을듯..!
737,색다른 소재의 영화라 그런지 더 흥미롭게 볼 수 있었당
738,빠른 전개와 스릴 넘치는 스토리 전개가 너무 좋았지만 생각보다 무서우니 참고하시길..ㅎㅎ
739,생각지도 못한 SF 스릴러 영화.. 수작이다
740,보는내내 스릴감 최고ㅋ 3D로 봤으면 더 좋았을걸
741,흥미진진 스릴넘침...
742,나름 긴장감 있는 호러 영화.  퍼거슨은 역시 실망시키지 않는다
743,재밌음 스릴있음 패신저스보다는 좀 우주영화 중에 재밌음
744,징그러웠지만 재밌었음.
745,꿈도 희망도 없다. 하지 말라면 하지마라 제발
746,심장쫄려! 초집중하면서 봄
747,간만에 스릴넘치고 잼있게 본 영화ㅎㅎ
748,좋아하는 배우들에 신비한 우주 영화이니 스릴러물 이라면 잘봤을텐데 내겐 호러물이었음 ㅠ ㅠ 그래도 긴장감 쫄깃하고 볼만했음
749,몰입감이 대단해서 상당히 재미있게 봤지만 생각한 대로 흘러가는 스토리에 살짝 아쉽기도 한 영화 ^^
750,중간에 살짝 이해가 안 간 부분이 있는데 다시 봐야 하아요 ㅠㅠ쫭!!!!
751,루즈한 부분도 있습니다만.. 긴장감을 유지할수있고  결말은  찝찝...
752,전체적으로 배경이 우주인 평범한  괴수물입니다. 다만 반전은 좋았습니다.
753,생각보다 괜찮았습니다.  긴장감이 있어서 좋았어요 연출이 좋네요
754,마지막에 입을 다물지 못했다 생각치도 못한 타이밍에 나오는 충격
755,오랜만에 극장에서 재밌게 본 영화 입니다. 긴장을 놓고 볼수 없는 영화. 추천합니다.
756,공포 영화 보는줄 심장 쿵쾅쿵쾅 잘만들었네
757,개꿀잼이에여 꼭보세요님들
758,이렇게 손에땀날정도로 심장떨리게 본 영화는 처음인듯
759,꾸우우울잼 긴장을놓칠틈이없다
760,긴장감 베리굿 쫄깃쫄깃!
761,클라이막스에 스타2 혼종이 보이지만 이처럼 반전과 긴장감이 넘치는 우주 괴수영화는 오랜만이다
762,어후 귀막고 봄ㅋㅋ긴장감 있고 스릴 넘쳐요 상상하게 되서 내가 더 아파ㅠㅠ
763,시즌 2 나올 듯ㅋ...
764,메타몽이 개무셔~ㅜㅜ
765,후속편이 더욱 기대되는 여정.
766,재미는 물론 임팩트도 확실히 있는~ 기대해도 좋을듯~~!!
767,아니 진짜 어떻게 저런 생각을 했지..? 감독이 천재인가봐
768,특별한건 없었지만 집중하게 만드는 잔재미들!!
769,영화가 주는 심장 쫄깃한 긴장감은 아직도 지속 되는거 같아요.. 여운 쩌네요
770,근래 본 영화들 중에서 단연 최고다
771,마지막 쩔었구요~~ 라이프 정말 재밌게 봤어요~!
772,스토리와 배우들의 연기는 정말 대단 대단..
773,보는내내 쫄깃쫄깃 마지막은 반전!!
774,간만에 반전이 있는 결말. 그래서 8점 준다!!
775,심장쫄깃 지루하지않고 괜찮았음!
776,마지막 시퀀스에서 크레딧 첫음악으로 이어지는게 압권이였듬.. 정말 멋진 영화
777,어찌 변할지 어찌 공격할지 모르는 대상이라 충분히 긴장감 좋았....개인적으로는 좀비물도 신나게 보지만 간만에 이런장르 
778,아맥으로 봤는데 장난아님ㅋㅋ 영상미 짱짱
779,신선한 소재와 설정으로 흥미진진한 스토리 전개까지 너무 재밌게 잘 보고왔습니다
780,기존에 보지 못했던 SF 영화! 꼭 보세요!
781,장르가 쬐금 의심 되긴 하지만ㅋㅋㅋ 이런 류의 영화 좋아해서 그런지 만족스럽게 잘 보고 왔다
782,소재도 참신하고 넘나 재밌게 본 영화ㅎㅎㅎ
783,와 마지막까지 실망 시키지 않는군…
784,에일리언으로 시작해서 그레비티로
785,방금 보고 나왔는데 대박입니다 진짜ㅜㅜ
786,전개가 충분히 예상되지만 SF와 스릴러의 조화로 긴장감을 끝까지 잃지않는다
787,간만에 이런 sf 스릴러 영화 재미있게봤습니다
788,기대안하고 봤는데 대박이네요엄청재밌어요!!심장이 두근두근 ㅠ
789,오랜만에 느껴보는 심장 쫄깃한 긴장감
790,크라켄 탄생 비화 잘 봤습니다
791,현실적이라  더 섬찟한  공포감이  느껴지는 듯.  아무 정보 없이  친구따라 가서 봤는데  재밌게 봤습니다 ^^
792,진짜 올해 봤던 영화 중에 최고구여
793,대박.. 처음에는 좀 지루하다 싶었는데 20분쯤 지나고부터.. 손데 땀이나서 혼났네요.. 마지막이 대반전 ... 영화 잘 만들었네요..와우~
794,충격적인 반전;; 근래 본 작품들 중 가장 만족스러웠다
795,이런게 진짜 스릴러 영화지..
796,두번 세번 봐도 안지겨울 영화!!
797,스릴감 대박;; 재난스릴러라는 장르에 적합한 작품
798,아주 쫄깃쫄깃 마음을 졸이는구만..
799,시작부터 끝까지 긴장감의 연속
800,지능이 낮은 애들끼리 우주에 보내면 안되는 이유
801,에일리언 짭퉁 영화. 배우가 아깝다
802,지구에떨어졌으니  이제 어벤져스가  캘빈  처리합시다
803,1987년 에이리언은 똑같은내용으로도 대단한 긴장감과 몰입도로 관객들을 살얼음같은 우주에 초대했는데 30년간 이 공포SF는 퇴보했다는것을 증명해준영화. 진짜.. 5점도솔직히 아까움
804,소재는 신선하나
805,처음 보는 영환데
806,지구를 지키기 위해 마지막까지 최선을다했지만 해피엔딩으로 끝나지 못해 아쉽다.
807,왜 외국사람들이 문어낙지 안 좋아하는 지 알겠다...
808,멍청한 발암 인간들+어딘가 본듯한 장면들+예상 가능한 결말 평점 바란스 땜에 별1개~
809,왠지 그렇게 끝날거 같더란까...
810,몰입도 높고 재밌게 봤음. SF 영화인데 무지 무서움
811,우주 sf 영화는 약간 진부하고 예상이 되는면이 있는데 라이프는 몰입감이 장난아니네요.. 재밌게 봤네요
812,개재밌다 긴장감대박임.레이놀즈 때문에 본건데 빨리 죽어 아쉽지만 개잼
813,긴장감 최고염 강력추천합니다
814,보면 답답한영화임 인간의 선택들이 하나같이 거지같음
815,아니 그난리를 쳤는데 먼치킨문어하나 우주에 못떨구는건가? 엔딩참 저렴해 저렴한반전이야 프로메테우스같은 건줄알고봤는데 예고편에사람들이 낚인거여 예고편만 그럴듯한데 뭔 연료가 잘떨어지는 구시대적발상이야 뭐만하면 연료가없...
816,발암...우주까지 갈정도 인재들이 이렇게 빡대가리라니
817,새로운 느낌의 sf영화라 신선했어요!
818,b마이너 영화 이유없이 심각하고 졸립고 괴작
819,캘빈 한국에 상륙하는 순간 볶음으로 변한다
820,개인마다 취향이 있으니까 존중은 한다만 솔직히 1점 주는건 진심 너무 한거 아니냐? 절대 그럴만한 영화는 아닌데. 난 개인적으로 이런 어두운 느낌의 sf스릴러물 좋아해서 매우 재밌게 봄 나쁜 평들이 많아도 이 영화는...
821,아직 안봤으면 보지마세요 ㅎ
822,제이크질렌헐을이렇게밖에못쓰다니....
823,흑형이 인류의 종말을 몰고왔네 여주들 종나 섹시
824,남자가 희생한다고 했는데
825,남자의 무조건적인 희생이 당연시 되는 결말과 다른 전개가 참신하고 좋았다. 앞으로 이렇게 여자도 희생했으면 한다.
826,재미와 스릴이 있었어요~ 중간중간 긴장감도 있었고 끝의 반전이..ㅎㅎ
827,일본놈 개이 쉐 끼  ... 깜둥이 씌  벨 넘.. 둘이  아주 지이  뢀을 한다..
828,이 영화 등장인물들은 하나같이 다 멍청하냐?. 흑형은 일부러 다리에 매달고 있던거 같은데.
829,감독놈 개발암 우주정거장에 이소연같은 먹튀 발암 과학자만 모아놧나봄조연놈들 개발암에 무릎탁치고 에이리언 아류닥을 만들고도 고개든 감독의 상판에 무릎탁침
830,진짜 쓰레기 영화진심 시간이 아깝다 앞으로 이 주연배유 하는건 안봐야지 늘 쓰레기만 찍어대네
831,결말을 위한 억지스러운 전개. 억지스러운 캐릭터. 억지스러운 연출. 1점도 후하다.
832,서양 sf영화의 질도 밑바닥을 찍네. 동양인의 눈높이에 맞춰서 만드는건지
833,이제는 헐리우드 영화에서도 신파를 봐야되냐!? 어휴.. 정말...장르 SF
834,하놔 이알바 걍 돈낭비 SF다 공포도없고 반전도 없고 액션도없  평점 믿지말자 나름 7점대인데
835,데드풀죽어갈때 지켜만보고있네ㅋㅋㅋ규정이라고절대문을안여네ㅋㅋㅋ 그리고지들동료들죽이고  자기목숨들이 위험한데 끝까지괴물한테 케빈이라고부름ㅋㅋ무슨친구부르는듯이  말하네ㅋㅋ
836,우주에서  지들끼리  영웅놀이하다 보는사람들 답답하게하는  지키지도 안을수칙은 외존제하는지?  보여주기식 안전수칙이 아닌 지키고 준수해야하는 수칙이 얼마나 중요한지 보여주는 영화
837,^^ 짜증 답답 어이없음
838,지긋지긋하다 이런 영화. 미국이 돈은 많은 가보다 어마무시한 배우들 데리고  이런 쓰레기급 영화를 만들다니! 내용
839,정말 최악의 영화임.개연성 떨어지고 억지 설정도 너무 최악임.
840,아 심장을 잡고 볼 정도의 영화...그놈의낙지때문에 너무 짜증날정도
841,기대햇던 내가 OO이지 OO OOO기영화 뻔한 이야기에 개연성 노답 보는시간도 아까웠다
842,제 스타일이에요 역시 라이프 보는 내내 긴장
