,content,,,,,,,,,,,,,,,,,
1337,영화 굉장히 잘 만들어진 듯 :),,,,,,,,,,,,,,,,,
1338,요즘 개봉한 영화중에서 제일 볼만한 영화가 아닐까 하네요,,,,,,,,,,,,,,,,,
1339,생각보다 훨씬 괜찮았습니다.구성도 좋았지만 연출을 잘했네요.,,,,,,,,,,,,,,,,,
1340,진짜후회하지않을영화ㅠㅠ,,,,,,,,,,,,,,,,,
1341,이 영화 나쁘지 않다. 거기다가 무려 재밌기까지..,,,,,,,,,,,,,,,,,
1342,추천할만한 시리즈인것 같아요 CG 좋네요~,,,,,,,,,,,,,,,,,
1343,CG도 그렇고 액션도 스릴있어서 굿!,,,,,,,,,,,,,,,,,
1344,볼려고 본건 아니었는데 생각보다 재밌어요. 돈은 안아까워요,,,,,,,,,,,,,,,,,
1345,시리즈로  나온다니깐 이런결말도 용서해주겟음 재밌게 봤어요 ㅎㅎ 남주도 멋있고 ㅎㅎㅎ 약간 여주가 뭔가 린제이로한이랑 제니퍼로렌스 섞어놓은 느낌??? 멋있네요 ㅎㅎ,,,,,,,,,,,,,,,,,
1346,내가 좋아하는장르에 좋아하는 스타일!!! 진짜 헝거게임보다 살짝 더 재미있을정도로 최고였음. 다음시리즈도 꼭봐야지 ㅎㅎ 기대하고 들어갔는데도 재미있었을정도니까. 아. 대박 최소. 남주도 완전멋지고.,,,,,,,,,,,,,,,,,
1347,결말이아쉽지만 시리즈라서다행,,,,,,,,,,,,,,,,,
1348,스릴도 있고 로맨스도 있구 볼만한것 같아요 추천할께요,,,,,,,,,,,,,,,,,
1349,적절한 액션과 CG 덕분에 영화 볼맛났어요,,,,,,,,,,,,,,,,,
1350,액션도 적당하고 스토리도 잘짜여져 있고 단순하게 화려하고 때려부수는(전 그런것도 좋아합니다)류의 영화가 아니라 생각할게 많고 2시간이 넘는 상연시간이 지루하지 않은 훌륭한 영화였다.,,,,,,,,,,,,,,,,,
1351,솔직히 난 내가지금까지본영화중에 탑5에넣을수있음,,,,,,,,,,,,,,,,,
1352,스릴만점이네요!짜임있는 스릴에 스펙타클한 액션!,,,,,,,,,,,,,,,,,
1353,정말 생각보다 기대 이상으로 괜찮았던듯,,,,,,,,,,,,,,,,,
1354,보는내내 눈을뗄수가없었다!!!내가 바랫던영화!!내가 상상했던 워너비,,,,,,,,,,,,,,,,,
1355,막 기대하고 본 영화는 아닌데 오우~ 괜찮더라구요~~,,,,,,,,,,,,,,,,,
1356,간만에 판타지 영화 본건데 생각보다 재밌었어요.,,,,,,,,,,,,,,,,,
1357,헐,,,,,,,,,,,,,,,,,
1358,약간은 가벼운 마음으로 봤는데 정말 기대 이상이었던 영화였어요,,,,,,,,,,,,,,,,,
1359,보기전에는 영화가 너무 무거운 분위기일것 같아 좀 그랬는데 배우들 연기와 비주얼로 눈보신했음,,,,,,,,,,,,,,,,,
1360,다음에 나올 속편이 벌써부터 기대되네요,,,,,,,,,,,,,,,,,
1361,쉐일린 우들리와 테오 제임스의 조합만으로도 이 영화는 대박입니다,,,,,,,,,,,,,,,,,
1362,다음편도보고 4편까지 꼭 볼려구요,,,,,,,,,,,,,,,,,
1363,캐릭터가 가지고 있는 심리적인 갈등이나 사회에 대한 비판같은게 현실적으로 느껴졌어요,,,,,,,,,,,,,,,,,
1364,조연들도 다들 개성있고 연출도 잘한것 같아요~ 돈이 안아까워요,,,,,,,,,,,,,,,,,
1365,다음편도 꼭 챙겨봐야겠다. 이제 첫 출발이지만 정말 재밌었다,,,,,,,,,,,,,,,,,
1366,보고나서 생각을 많이하게 만드는 판타지영화! 완전 추천할께요!,,,,,,,,,,,,,,,,,
1367,꼭 챙겨봐야할 영화예요 그냥 강추,,,,,,,,,,,,,,,,,
1368,판타지시리즈 중에 이제 가장 기대되는 영화!다이버전트 추천할께요,,,,,,,,,,,,,,,,,
1369,다이버전트 다음편도 봐야겠네 이정도로는 만들어줘야 판타지영화 볼맛 나지,,,,,,,,,,,,,,,,,
1370,아직도 안본사람들이 있구나..꼭 보세요!,,,,,,,,,,,,,,,,,
1371,겉만 번지르르한 판타지가 아니어서 맘에 듭니다 스토리가 짱 재밌어요,,,,,,,,,,,,,,,,,
1372,다이버전트 정말 재밌었다 팝콘먹을 시간도 없더라~추천할만합니다,,,,,,,,,,,,,,,,,
1373,뻔하다고 생각할 시간도 없이 손에 땀을 쥐게하는 흥미진진했던 영화,,,,,,,,,,,,,,,,,
1374,이 영화 보면서 느낀게..영상이 정말 멋졌다 제게 즐거움을 준 영화였어요,,,,,,,,,,,,,,,,,
1375,그래픽두 좋네요~ 약간 무거울수도 있지만 그래도 판타지 영화답게 볼거리두 많구 괜찮았어요,,,,,,,,,,,,,,,,,
1376,영화좋네용~ 친구도 재밌다고 그랬는데 저도 재밌게 봤어요,,,,,,,,,,,,,,,,,
1377,한번보고 완전 빠져버렸음 ㅜ,,,,,,,,,,,,,,,,,
1378,긴장감있는 스토리,,,,,,,,,,,,,,,,,
1379,보는시간이 지루할 틈이 없었다는거,,,,,,,,,,,,,,,,,
1380,예고편보다 훨씬 재밌었습니다 굿~,,,,,,,,,,,,,,,,,
1381,시종일관 눈을 뗄 수 없는.. ^^ 좋아요,,,,,,,,,,,,,,,,,
1382,오늘 보고 왔는데 정말 재밌네요! 게다가 남자 주인공 완전 내스타일!!,,,,,,,,,,,,,,,,,
1383,아주재밌더라구요,,,,,,,,,,,,,,,,,
1384,전 개인적으로 성장하는 주인공 좋아함 재미잇음 볼만함,,,,,,,,,,,,,,,,,
1385,오오오오 넘 잼게 봤어용!!!!헝거와는 또다른 재미ㅋㅋㅋㅋ 조아용!!!!추천~~♥,,,,,,,,,,,,,,,,,
1386,기대만큼이나 생각처럼 나와줘서 넘 잼께봤습니다,,,,,,,,,,,,,,,,,
1387,개인적으로 이런 장르 좋아하는데 재미까지 있어요!! 다음 시리즈 완전 기대됨ㅎㅎㅎ,,,,,,,,,,,,,,,,,
1388,아처음에 be careful 할때 뭐야 저 싸가지는 이랬는데 와 두근두근,,,,,,,,,,,,,,,,,
1389,씨지도 볼만하고 액션도 스릴있어서 괜찮더라구요,,,,,,,,,,,,,,,,,
1390,원작소설도 참 재밌었는데~ 영화로도 보는 재미는 또 다른가봐요^^,,,,,,,,,,,,,,,,,
1391,남주는 날 설레게했어.여주는 매력터져.,,,,,,,,,,,,,,,,,
1392,러닝타임이 짧은 편도 아닌데 짜임새가 좋아선지 정말 시간가는줄을 모르겠더라구요,,,,,,,,,,,,,,,,,
1393,테오 제임스 덕분에 눈이 더욱 즐거웠어요 괜찮게 볼만한거 같습니다~,,,,,,,,,,,,,,,,,
1394,러닝타임이 길어서 허리는 아팠지만 지루하진 않았어요^^,,,,,,,,,,,,,,,,,
1395,기대보다 훨씬 좋았고 특히 한스 짐머의 음악이 최고였어요!,,,,,,,,,,,,,,,,,
1396,기존 판타지와는 조금 다른 노선을 걷는 듯한 다이버전트. 왠지 내모습도 오버랩되면서 마냥 가볍게만은 볼 수 없었지만 현실도 집고 넘어가주는 영화니까 괜찮았어요,,,,,,,,,,,,,,,,,
1397,다이버전트는 다른 판타지 영화에 비해 확실히 현실적인 판타지네요. 사회의 부조리함두 엿볼수 있구 요새상황들과 묘하게 닮아 있는것 같기두해요,,,,,,,,,,,,,,,,,
1398,헝거게임보다 전 다이버전트가 더 재밌었어요. 이제 시리즈 시작인데 다음편이 더 기대됩니다,,,,,,,,,,,,,,,,,
1399,기준이 다르겠지만 내기준엔 흡족한 수준. 요정도면 뭐~,,,,,,,,,,,,,,,,,
1400,완전 추천 감탄이 나올수 밖에 없었던 영화~,,,,,,,,,,,,,,,,,
1401,영화의 전체적인 내용이 맘에 드네용,,,,,,,,,,,,,,,,,
1402,멋집니다~^^ 완전 볼만해요,,,,,,,,,,,,,,,,,
1403,약간 헝거게임 비슷하지만 음악도 좋고 주제도 신선함,,,,,,,,,,,,,,,,,
1404,다이버전트 강추 감탄하면서 봤다 스케일 큰 다이버전트 추천,,,,,,,,,,,,,,,,,
1405,테오제임스 짱멋있음..ㅠ 한번 더봐야겠어요ㅠㅠ여주남주 정말 잘어울리고 기대안하고 봐서 그런지나름 재밌었습니다 결말 부분은 급하게 마무리짓는듯한 감이 있지만요,,,,,,,,,,,,,,,,,
1406,테오 제임스 덕분에 눈도 호강하구 비주얼두 확 살구~~,,,,,,,,,,,,,,,,,
1407,시간가는 줄도 모르고 봤어요 그만큼 재밌었다는거,,,,,,,,,,,,,,,,,
1408,무지 재밌다고 생각했는데 생각보다 평점이 좀 낮아서 당황; 내가 이상한건가;,,,,,,,,,,,,,,,,,
1409,충분히 추천해줄 만한 영화라고 생각합니다,,,,,,,,,,,,,,,,,
1410,예고편때문에 보게 된 영환데 정말 볼만한 영화였습니다.,,,,,,,,,,,,,,,,,
1411,진짜내인생최고의영화다,,,,,,,,,,,,,,,,,
1412,영화 보는 재미가 쏠쏠했어요~볼거리 풍성한 영화,,,,,,,,,,,,,,,,,
1413,스케일,,,,,,,,,,,,,,,,,
1414,아직도 잊혀지지않은 장면들이 몇 개 된다..진짜 대박이다 이영화,,,,,,,,,,,,,,,,,
1415,영화 진짜 잼께봤는데 생각보다 평점이 좀 안타깝네,,,,,,,,,,,,,,,,,
1416,재밌게 즐길수 있는 판타지 대작 내 스타일이네요~,,,,,,,,,,,,,,,,,
1417,재미져요 남친이랑 봤는데 재밌더라구요.,,,,,,,,,,,,,,,,,
1418,내가 너무나 기다렸던 영화!!너무 재밋었다,,,,,,,,,,,,,,,,,
1419,별생각 없이 봤는데 굿!!,,,,,,,,,,,,,,,,,
1420,정말 기다리던 다이버전트~ 전 두번봤지만 영화값이 절대 아깝지 않을 영홥니다.,,,,,,,,,,,,,,,,,
1421,괜찮게 봤습니다. 뭐 영화야 당연 소설보다는 못할 수 밖에 없는 것은 당연한 것이지만 몰입도가 조금 떨어지네요. 비슷한 작품으로써 헝거게임을 정말 좋아하는데 헝거게임 만큼은 아니지만 나름 괜찮게 봤습니다. 역시 어메...,,,,,,,,,,,,,,,,,
1422,무엇보다 눈 호강이^^ 재밌기두 하구 길긴하지만 영화보다보면 별로 긴지 모르곘더라구요,,,,,,,,,,,,,,,,,
1423,재밌는데 진짜 재밌는데 뭐라 더 표현할 방법이 읎네;;,,,,,,,,,,,,,,,,,
1424,테오 제임스 짱짱!!! 너무 잘생겼어요~ 연기도 잘하구~,,,,,,,,,,,,,,,,,
1425,진짜재밌음영화가계속생각남,,,,,,,,,,,,,,,,,
1426,어쩌다보니보게된건데 재밌어서 일부러 추천누르고갑니다,,,,,,,,,,,,,,,,,
1427,이렇게 재밌는 영화 정말 오랜만! 판타지 영화만의 스케일의 거대함이란,,,,,,,,,,,,,,,,,
1428,흥미롭더라구요 스토리가. 재밌어요.,,,,,,,,,,,,,,,,,
1429,영화 상영시간 2시간 반동안 혼란스러웠다. 영화에서 무얼 얘기하고 싶었던 걸까? 아쉽다.,,,,,,,,,,,,,,,,,
1430,이게 1편이라는데 스타트 잘 끊어준거 같아요^^ 다음편도 기대 해봐야할 것 같아요,,,,,,,,,,,,,,,,,
1431,너무 재밌게 보고왔어요! 완전 잘만든 판타지 영화였습니다~,,,,,,,,,,,,,,,,,
1432,자꾸 감정이입되더라구요. 아 그리구 영화삽입곡도 은근 좋은게 많았어요.,,,,,,,,,,,,,,,,,
1433,영화 흐름이 좋네요 괜찮았던거 같아요,,,,,,,,,,,,,,,,,
1434,일단 여배우가 좀 이쁘네요.,,,,,,,,,,,,,,,,,
1435,노래가 마음에 들어! 우오오,,,,,,,,,,,,,,,,,
1436,생각하며 보기 좋은 영화,,,,,,,,,,,,,,,,,
1437,놀라운 CG 기술력이 돋보였던 판타지 영화네요!돈이 안아까웠습니다,,,,,,,,,,,,,,,,,
1438,화면에서 눈을 떼지를 못했다 재밌었습니다,,,,,,,,,,,,,,,,,
1439,완전 재미남 짜릿함이 장난 아님~직접 봐야 알게될거다,,,,,,,,,,,,,,,,,
1440,끝까지 재밌는 영화 스토리도 유치하지않고 영상미는 말 할 것도없다,,,,,,,,,,,,,,,,,
1441,판타지 장르를 좋아하는 분들이라면 완성도도 있고 스펙타클 해서 재밌게 볼 수 있을 것 같네요,,,,,,,,,,,,,,,,,
1442,쉐일린 우들리가 연기를 곧잘하더라구요 두시간 넘는 러닝타임이지만 지루하지두 않구~ 영화두 재밌었어요,,,,,,,,,,,,,,,,,
1443,진정한 판타지 영화다 영화 볼맛이 남다른 다이버전트 추천,,,,,,,,,,,,,,,,,
1444,넘흐 재밌으용. 주저말고 보세용..,,,,,,,,,,,,,,,,,
1445,완전 쉐일리 우들리에 닥빙~~ 테오제임스 너무 멋지쟈나~~~,,,,,,,,,,,,,,,,,
1446,너무 재밌었고 시간이 갈수록 재밌었던 영화였어요~,,,,,,,,,,,,,,,,,
1447,좀 실망하신분들은 기대를 너무 많아하신듯요~ 저는 무지 재밌었는데,,,,,,,,,,,,,,,,,
1448,보고있는데 너무 재밌어서 시간이 가는게 아까울 정도??,,,,,,,,,,,,,,,,,
1449,취향은 다른거니까 다르겠지만 저는 갠적으로 재밌었음,,,,,,,,,,,,,,,,,
1450,별기대없이 봤는데 의외로 재미남,,,,,,,,,,,,,,,,,
1451,평점에 구애받지 않고 보길 잘한거 같다~~!,,,,,,,,,,,,,,,,,
1452,별 기대안하고 봤는데 진짜 재밌게 봤어요!!,,,,,,,,,,,,,,,,,
1453,아이들에게 이끌려 아무것도 모른채 보게됐는데...옴청 재미나게 봤습니다.^^,,,,,,,,,,,,,,,,,
1454,끝이허무해서... 이상했더니.원작 소설 다이비전트 총 3권중 1권내용이라하더라구요...,,,,,,,,,,,,,,,,,
1455,액션이좋았고.약간이분법적사고가유치했다ㅋ,,,,,,,,,,,,,,,,,
1456,재밌긴재밌었는데막~많이~재밌지는않았고좀뻔하기도했고..재밌는건헝거게임이더재밌네요ㅜㅜ그래도볼만함 킬링타임용?,,,,,,,,,,,,,,,,,
1457,좋습니다볼만합니다ㅋ,,,,,,,,,,,,,,,,,
1458,시간가는줄 모르고 재밌게 봤음~ 현실과 거리가 먼 신세계지만 스토리와 연출이 좋음..특히 남주 짱멋짐♥ㅋㅋ헝거게임,,,,,,,,,,,,,,,,,
1459,다이버전트 진짜 재밌더군요. 시리즈물인줄은 몰랐는데 2편은 챙겨서 봐야겠어요.,,,,,,,,,,,,,,,,,
1460,꽤 만족스러운 관람이었던거 같습니다. 물론 영화가 재밌었으니까..,,,,,,,,,,,,,,,,,
1461,내가 판타지 보다가 울 줄이야… 자꾸 현실대입되고 그래서 슬펐어요.,,,,,,,,,,,,,,,,,
1462,영화는 영화관에서 봐줘야 함  흡족흡족,,,,,,,,,,,,,,,,,
1463,기대 많이 했는데^^ 저는 기대만큼이나 잘 봤어요,,,,,,,,,,,,,,,,,
1464,영화 보고나서 소설도 주문했습니다. 트와일라잇이 상상속의 캐릭터,,,,,,,,,,,,,,,,,
1465,전반적으로 봤을때 영화 자체적으로도 재밌었으니까 한번 봐도 괜찮을 것 같네요 지루할 틈이 없다는거!,,,,,,,,,,,,,,,,,
1466,아무생각없이 보게된 영환데 생각보다 너무 재밌어서 몰입하고 왔어요,,,,,,,,,,,,,,,,,
1467,근래 본 영화 중에 제일 재밌는 것 같아요,,,,,,,,,,,,,,,,,
1468,전 그냥 단순하게 보고 단순하게 생각했는데 은근 볼만하더라구요,,,,,,,,,,,,,,,,,
1469,겁나 재밌드만 ㅋㅋ근데 이게 시리즈물이라면 후속편에 대한 암시를 좀 해주고 끝나면 어디 덧나냐! ㅋㅋ,,,,,,,,,,,,,,,,,
1470,요즘 본 영화중에 제일 괜찮았다,,,,,,,,,,,,,,,,,
1471,재미쪄용~~다이버전트는 두번은 봐야겠당!!,,,,,,,,,,,,,,,,,
1472,기대이상이었고 추천해도 괜찮을 영화라고 생각함,,,,,,,,,,,,,,,,,
1473,성우 버벌진트아니냐?,,,,,,,,,,,,,,,,,
1474,쉐일린 우들리가 확실히  제 몫을 하네요.. 헝거게임에 비교되긴하겠지만 제몫은 확실하게 한듯,,,,,,,,,,,,,,,,,
1475,왠지 재밌을 것 같아서 기대했는데  역시 내 스타일이야,,,,,,,,,,,,,,,,,
1476,진짜 내스타일이라 고민없이 골랐고 또 의심없이 재밌었습니다,,,,,,,,,,,,,,,,,
1477,사실 좀 판타지 같은걸 기대했는지 그런건 아니어서 조금 실망후속편을 위해 남겨둔건지 결말도 조금 아쉬웠습니다,,,,,,,,,,,,,,,,,
1478,영상미도 좋고 굉장히 세련된 느낌. 요즘 나온 영화 다 봤는데 다이버전트가 갑,,,,,,,,,,,,,,,,,
1479,정말 환상적이었다는 표현을 쓸수밖에 없는것 같아요 추천하겠습니다,,,,,,,,,,,,,,,,,
1480,제대로 만든 판타지 영화 한편 보고왔다 돈이 안아까움,,,,,,,,,,,,,,,,,
1481,혼자 보기 아까워요~ 영화 재밌는뎅..,,,,,,,,,,,,,,,,,
1482,볼만하구요 혼자 봐도 나쁘지 않았던듯 함,,,,,,,,,,,,,,,,,
1483,평을 보면 조금 갈리긴 하지만 1-2점짜리는 아님 재미있게 잘 보고 온 사람이 씀,,,,,,,,,,,,,,,,,
1484,대박날수밖에 없는 영화다 다이버전트 재밌음,,,,,,,,,,,,,,,,,
1485,기대안하고 갔는데 너무 재미있었다! 설정이 굿굿굿. 끝 마무리는 약간 아쉬웠지만 굿굿!,,,,,,,,,,,,,,,,,
1486,호불호 많이 갈리던데 나는 호! 두시간이 짧음!!,,,,,,,,,,,,,,,,,
1487,딱 훈련장면까진 좋다가 편집인지 감독의집중력이 흐려진건지 뭔가 이상해진다 m83의 노래만으로 난 만족,,,,,,,,,,,,,,,,,
1488,굿굿 포는 첨부터 멋짐!,,,,,,,,,,,,,,,,,
1489,오늘 보고 왔는데 너무너무 재밌더라구요~ 완전 보길 잘한듯,,,,,,,,,,,,,,,,,
1490,다이버전트는 긴장감이 중반부터 끝까지있다 게다가 화려한 영상까지..,,,,,,,,,,,,,,,,,
1491,스케일에 반하고 배우들에 또 반하고~ 굿굿,,,,,,,,,,,,,,,,,
1492,영화생각보다 너무 괜찮아요. 좀 놀랐어요!! 일단 연기나 내용 구조가 탄탄해요! 진짜 후회 안합니다!,,,,,,,,,,,,,,,,,
1493,영화 생각보다 괜찮던데요. 초반에야 조금 그렇지만 치고 갈수록 괜찮던라구요~,,,,,,,,,,,,,,,,,
1494,재밌게봄 무난하게봄 적당한킬링용타임 세계관을좀더크게 만들면 더 웅장한 스토리가 나올것같음,,,,,,,,,,,,,,,,,
1495,관객을사로잡기에 대중적이면서도 완벽한영화,,,,,,,,,,,,,,,,,
1496,영화 진짜 잘 봤습니다. 친구가 재밌다더니^^ 확실히 재밌네요.,,,,,,,,,,,,,,,,,
1497,쩐다~~ 영화가 이만큼은 해줘야 재미도 있고 볼만도 하고 그러지~,,,,,,,,,,,,,,,,,
1498,예고편보고 초능력영화인줄 알았는데 초능력같은거 절대없음,,,,,,,,,,,,,,,,,
1499,중반부터는 긴장감이 말도 아니네용 북미흥행 잘 됐다고 들었는데 흥행할만 한듯,,,,,,,,,,,,,,,,,
1500,이거 한번 더 볼 생각. 한번으로는 아깝다! 다이버전트 진짜 잘만들었다!,,,,,,,,,,,,,,,,,
1501,너무좋았어요진짜.... 영문책으로다읽어서그런지 최고였어요... 막 책읽엇던 기억이 생생히돌아오면서 정말 제가 생각한걸데로 비슷하게 나왔어요 :). 한가지 아쉬운점은 너무 전체적으로 좀 어두웠어요! but overal...,,,,,,,,,,,,,,,,,
1502,그냥 말이 필요없어..화려한 영상미와 배경음악까지 너무 좋았어,,,,,,,,,,,,,,,,,
1503,테오 제임스,,,,,,,,,,,,,,,,,
1504,이건 진짜 추천하고 싶은 영화 흥했으면 좋겠다 다이버전트!!,,,,,,,,,,,,,,,,,
1505,거의 처음 보는 배우들이였지만 연기 하난 끝내주더라,,,,,,,,,,,,,,,,,
1506,원작 소설을 영화화한 영화 중에선 최고인듯~~,,,,,,,,,,,,,,,,,
1507,재미도 있고.. 거 참 괜찮았어요.,,,,,,,,,,,,,,,,,
1508,볼거리가 많구 액션신도 스펙타클 하네요~ 케이트 윈슬렛 카리스마도 짱!,,,,,,,,,,,,,,,,,
1509,하나 하나 따지면 아쉬운 부분도 있지만 영화 전체적으로 굉장히 좋았고 만족스럽다,,,,,,,,,,,,,,,,,
1510,스케일이 정말 굉장해서 간만에 집중해서 본 영화 볼거리가 정말 풍성했다,,,,,,,,,,,,,,,,,
1511,재밌게 즐길 수 있는 판타지 영화였습니다 완전 재밌었어요,,,,,,,,,,,,,,,,,
1512,정말 기다리고 기다리던 다이버전트~ 전미박스오피스도 1위였잖아요~ 진짜 재밌었어요~,,,,,,,,,,,,,,,,,
1513,음악이 진짜 좋아서 엔딩크레딧까지 다 보고 나왔다 어떻게 끝난지도 모르게 끝나버렸어-! 1년은 어케 기다리남,,,,,,,,,,,,,,,,,
1514,블록버스터 영화답게 스케일도 크구 비쥬얼도 굳이였음~,,,,,,,,,,,,,,,,,
1515,기존 판타지와는 조금은 색다른 흥미를 주는 영화네여^^,,,,,,,,,,,,,,,,,
1516,생각보다 흥미진진다만 분파 이름이 어려워서 영화 중반에 약간 혼란이 옴,,,,,,,,,,,,,,,,,
1517,원래 기대하면 실망이 크다는데 다이버전트 전혀..,,,,,,,,,,,,,,,,,
1518,볼거리와 스토리 그리고 배우들의 연기가 다 조화로웠던거 같습니다. 꽤 수준 있는 영화였다고 봅니다.,,,,,,,,,,,,,,,,,
1519,정말 기대이상으로 재밌네요 흥미진진해서 눈을 뗄수 없던 영화였습니다,,,,,,,,,,,,,,,,,
1520,생각보다 재밌네요~ 기존 판타지와는 조금 다른 세계관이 독특하기도 하구요,,,,,,,,,,,,,,,,,
1521,매력있는 영화가 아닌가 싶어요 관객들을 푹 빠지게 하는 매력>_<,,,,,,,,,,,,,,,,,
1522,별 10개가 아깝지않은 다이버전트 재밌다 너무 너무 재밌게 봤다,,,,,,,,,,,,,,,,,
1523,판타지나 액션영화 좋아하는 저로썬 굉장히 만족스러웠어요 오락영화로 즐기기엔 정말 최고네요,,,,,,,,,,,,,,,,,
1524,볼거리 풍성한 영화 좋아 한다면 다이버전트 추천,,,,,,,,,,,,,,,,,
1525,정말 대박인  다같이 봅시다,,,,,,,,,,,,,,,,,
1526,러브 스토리가 좀 오글거리는것만 빼면 완벽한 영화임..ㅎㅎ,,,,,,,,,,,,,,,,,
1527,충분히 볼만한 다이버전트!,,,,,,,,,,,,,,,,,
1528,지금보다 다음이 더 기대되는 영화.,,,,,,,,,,,,,,,,,
1529,앞부분에 설명을 너무 길게한탓에 뒷부분에 가면갈수록 급전개되는 느낌을 많이 받음 특히마지막부분.하지만 내용자체가 재밌고 신선했던점에서 점수를 높게 주고싶음,,,,,,,,,,,,,,,,,
1530,점점 뒤로 갈수록 재밌어지네요 푹 빠져서 보고 왔어요!,,,,,,,,,,,,,,,,,
1531,액션 스케일이 커서 볼 맛나더라구여,,,,,,,,,,,,,,,,,
1532,보면서 감탄을 몇번이나 했는짘ㅋ만족스러운 영화입니다,,,,,,,,,,,,,,,,,
1533,난 정말 솔직히 재밌게 보긴봤는데.. 이러면 알바라고 뭐라고 할 것 같네.,,,,,,,,,,,,,,,,,
1534,어른이든 청소년들이든 모두 다 재밌게 볼 수 있는 sf판타지,,,,,,,,,,,,,,,,,
1535,이 영화야말로 영화관에서 봐야 제대로 느낄 수 있을 듯,,,,,,,,,,,,,,,,,
1536,스토리도 깊이감 있고 CG도 화려하구요. 재밌네요,,,,,,,,,,,,,,,,,
1537,보면 볼수록 빠져드는 뭔가가 있다ㅠㅠ남주 존잘,,,,,,,,,,,,,,,,,
1538,다이버전트 보고나니 테오 제이스 한테 또한번 반하고 말았네요,,,,,,,,,,,,,,,,,
1539,상상했던것 그 이상의 볼거리들이 많았던 영화였어요,,,,,,,,,,,,,,,,,
1540,엄청 재밌다. 내년에도 이맘때쯤 나올테지 T^T 담편 빨리 나왔으면 좋겠어요,,,,,,,,,,,,,,,,,
1541,아!! 완전재미났어요~,,,,,,,,,,,,,,,,,
1542,난 상영시간이 두시간인지도 몰랐다.. 끝나고 나서 보니 허리가 아프긴 하더라,,,,,,,,,,,,,,,,,
1543,그냥 가볍게 본 영환데 의외로 은근 느낌이 있었다,,,,,,,,,,,,,,,,,
1544,정말 너무너무 재밌네요  판타지라 볼거리가 많구요.,,,,,,,,,,,,,,,,,
1545,긴장감 쩐다!! 대박이야!! 심장이 쫄깃쫄깃,,,,,,,,,,,,,,,,,
1546,스케일이고 액션이고 다 좋았고 그래픽을 보니 수준이 달랐다~,,,,,,,,,,,,,,,,,
1547,진짜 최고 내 생에 최고의 영화같다 지금 나에게 교훈을 주는것 같기도..한국의 주입식 교육과 좀 비슷한 내용같다,,,,,,,,,,,,,,,,,
1548,다이버전트..사운드도 좋고 CG도 최고였어요,,,,,,,,,,,,,,,,,
1549,이런 영화를 좋아해서 그런지 진짜 재밌게 잘 봤네요 ^^,,,,,,,,,,,,,,,,,
1550,두 번 보고 싶은 영화. 한 일주일 있다가 한번 더 봐야겠다.,,,,,,,,,,,,,,,,,
1551,초반에 잠깐 졸엇는데 가면갈수록 흥미진진한데 다음편이벌써부터 기대된다...,,,,,,,,,,,,,,,,,
1552,꼭 보시길!! 첫장면부터 마지막까지 눈을 뗄 수 없었던 영화입니다,,,,,,,,,,,,,,,,,
1553,완전 짱 재밌다. 기대를 하고 봤는데도 재밌었다 완전,,,,,,,,,,,,,,,,,
1554,진짜 이런 종류 좋아하는데~ 대박~,,,,,,,,,,,,,,,,,
1555,영화 보는 내내 스케일에 압도되서 입이 쩍 벌어졌다,,,,,,,,,,,,,,,,,
1556,당분간 판타지 영화중에 다이버전트을 이길만한 작품은 없을듯합니다,,,,,,,,,,,,,,,,,
1557,진짜 간만에 재밋는영화봣다...,,,,,,,,,,,,,,,,,
1558,썩 볼만한 판타지영화인것 같습니다. 그래픽도 좋구요!,,,,,,,,,,,,,,,,,
1559,영상이 정말 한마디로 쩐다!! 아까 보고왔는데 아직까지 여운이남네 역시 헐리우드 영화야,,,,,,,,,,,,,,,,,
1560,진짜 너무재밌었어요 ㅠㅠㅠ 굿♡,,,,,,,,,,,,,,,,,
1561,너무 재고 따지고 그런거 아니면 무난하게 재밌게 볼 수있을 꺼라고 생각합니당,,,,,,,,,,,,,,,,,
1562,ㅎㅎ참재밋엇네요 담에또보고싶다,,,,,,,,,,,,,,,,,
1563,눈으로 보고 눈으로 즐기는 영화로서 최고일듯! 테오 제임스 덕분에 눈이 더욱 즐거웠어요,,,,,,,,,,,,,,,,,
1564,정말 시간가는줄 모르고봤다ㅠㅠㅠ액션이랑 로맨스가 적절히 어우러지고 5개의 분파라는 세계관도 굉장히 흥미로운 것 같다! 완전강추ㅎㅎㅎ,,,,,,,,,,,,,,,,,
1565,저는 완전 재밌게 봤어요 흐흐흐,,,,,,,,,,,,,,,,,
1566,메시지가 있는 판타지영화네요 러닝타임이 긴데도 시간가는 줄도 몰랐어요,,,,,,,,,,,,,,,,,
1567,사람에 따라 초큼 아쉬울수도 있겠지만 그래도 전반적으로 봤을때는 꽤 괜찮지 않나 생각합니다.,,,,,,,,,,,,,,,,,
1568,와 진짜 재밌었어요  오랜만에 기억에 남는 영화를 봤네요,,,,,,,,,,,,,,,,,
1569,영화가 전반적으로 볼만하죠~ 괜찮네여,,,,,,,,,,,,,,,,,
1570,극장에서 봤는데 같이 보신분도 재미있다고하고 스토리가 무엇보다 괜찮네여~ 추천합니다,,,,,,,,,,,,,,,,,
1571,진짜 잘만들었다 보길 잘했다 너무 재밌었다,,,,,,,,,,,,,,,,,
1572,영화 보는 동안 느껴졌던 긴장감이란.. 완전 최고.. 굉장했다 추천합니다,,,,,,,,,,,,,,,,,
